* Generated by rew_pipeline.py (source UUID d6e13d27-c0b9-4485-a753-30852daa243e, calibrated to its own SPL at 100 Hz)
* Measurement: R.filtered.clean-fdw8
* Dated: 2026-Sep-12 16:10:01
* Note: ; Trace Arithmetic A times B A = R.nofdw.clean-fdw8 B = FRX-trimmed.clean-fdw8
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
164.245605 72.373 -142.5071
164.428711 72.132 150.7635
164.611816 71.870 84.1176
164.794922 71.577 17.6432
164.978027 71.272 -48.5645
165.161133 70.998 -114.6045
165.344238 70.773 179.2262
165.527344 70.573 112.7211
165.710449 70.352 46.0318
165.893555 70.099 -20.4248
166.076660 69.848 -86.3450
166.259766 69.634 -151.8229
166.442871 69.439 142.8024
166.625977 69.193 77.4031
166.809082 68.845 12.2602
166.992188 68.422 -52.2471
167.175293 68.009 -116.1436
167.358398 67.659 -179.9423
167.541504 67.337 115.9751
167.724609 66.995 51.9603
167.907715 66.690 -11.1803
168.090820 66.599 -73.2310
168.273926 66.844 -135.2384
168.457031 67.323 161.4919
168.640137 67.811 96.8038
168.823242 68.176 31.5281
169.006348 68.438 -33.5233
169.189453 68.694 -98.2451
169.372559 68.999 -163.1845
169.555664 69.319 131.1354
169.738770 69.599 64.7080
169.921875 69.830 -2.1340
170.104980 70.054 -69.1670
170.288086 70.305 -136.4573
170.471191 70.566 155.8760
170.654297 70.789 87.9754
170.837402 70.948 20.2418
171.020508 71.071 -46.9878
171.203613 71.211 -113.7610
171.386719 71.386 179.5088
171.569824 71.557 112.4433
171.752930 71.664 45.0392
171.936035 71.692 -22.4038
172.119141 71.683 -89.6354
172.302246 71.704 -156.7320
172.485352 71.784 135.9743
172.668457 71.899 68.2600
172.851562 72.011 0.2456
173.034668 72.110 -67.7424
173.217773 72.221 -135.4968
173.400879 72.365 156.8890
173.583984 72.524 89.1577
173.767090 72.643 21.1839
173.950195 72.673 -46.9018
174.133301 72.611 -114.8505
174.316406 72.497 177.4653
174.499512 72.384 109.9231
174.682617 72.307 42.2483
174.865723 72.268 -25.7481
175.048828 72.255 -94.0316
175.231934 72.260 -162.4142
175.415039 72.282 129.2896
175.598145 72.310 61.1829
175.781250 72.323 -6.6864
175.964355 72.303 -74.2861
176.147461 72.247 -141.6365
176.330566 72.172 151.1084
176.513672 72.094 83.6588
176.696777 72.013 15.7303
176.879883 71.917 -52.7655
177.062988 71.804 -121.6468
177.246094 71.689 169.4428
177.429199 71.605 100.8425
177.612305 71.579 32.7051
177.795410 71.614 -35.0473
177.978516 71.681 -102.6264
178.161621 71.732 -170.2283
178.344727 71.724 122.0576
178.527832 71.639 54.2506
178.710938 71.497 -13.5846
178.894043 71.348 -81.4380
179.077148 71.249 -149.4277
179.260254 71.228 142.2463
179.443359 71.260 73.4882
179.626465 71.284 4.4742
179.809570 71.248 -64.3712
179.992676 71.140 -132.5974
180.175781 71.001 159.9705
180.358887 70.890 93.0363
180.541992 70.826 25.9819
180.725098 70.778 -41.6741
180.908203 70.703 -109.9435
181.091309 70.604 -178.4557
181.274414 70.534 113.1907
181.457520 70.552 45.1256
181.640625 70.665 -22.7916
181.823730 70.820 -90.6930
182.006836 70.944 -158.4965
182.189941 70.999 133.9932
182.373047 70.997 66.8265
182.556152 70.963 -0.2184
182.739258 70.906 -67.4716
182.922363 70.815 -135.0652
183.105469 70.699 157.1817
183.288574 70.609 89.5618
183.471680 70.616 22.1575
183.654785 70.752 -45.2551
183.837891 70.973 -112.9290
184.020996 71.195 179.1771
184.204102 71.357 111.3902
184.387207 71.457 44.0341
184.570312 71.539 -22.8542
184.753418 71.641 -89.5675
184.936523 71.771 -156.4859
185.119629 71.909 136.2001
185.302734 72.043 68.5281
185.485840 72.177 0.6070
185.668945 72.319 -67.4973
185.852051 72.457 -135.7182
186.035156 72.575 156.1093
186.218262 72.668 88.2246
186.401367 72.760 20.7710
186.584473 72.879 -46.3585
186.767578 73.023 -113.4463
186.950684 73.151 179.3391
187.133789 73.224 112.1469
187.316895 73.244 45.3362
187.500000 73.277 -20.8755
187.683105 73.404 -86.7177
187.866211 73.654 -152.7737
188.049316 73.980 140.5050
188.232422 74.314 73.1337
188.415527 74.622 5.4596
188.598633 74.922 -62.1989
188.781738 75.248 -129.7896
188.964844 75.609 162.5204
189.147949 75.976 94.5802
189.331055 76.313 26.4122
189.514160 76.604 -41.8490
189.697266 76.861 -110.1216
189.880371 77.105 -178.4675
190.063477 77.343 112.9751
190.246582 77.568 44.1417
190.429688 77.768 -24.8831
190.612793 77.945 -93.9275
190.795898 78.111 -162.8616
190.979004 78.275 128.3258
191.162109 78.431 59.5611
191.345215 78.558 -9.2184
191.528320 78.634 -78.0090
191.711426 78.654 -146.7735
191.894531 78.630 144.4891
192.077637 78.578 75.7165
192.260742 78.512 6.8335
192.443848 78.436 -62.1659
192.626953 78.351 -131.1904
192.810059 78.266 159.8906
192.993164 78.185 91.1590
193.176270 78.104 22.6150
193.359375 78.004 -45.7662
193.542480 77.860 -113.9553
193.725586 77.667 178.1363
193.908691 77.445 110.5597
194.091797 77.234 43.2008
194.274902 77.060 -24.2289
194.458008 76.914 -92.0135
194.641113 76.758 -160.2003
194.824219 76.555 131.4648
195.007324 76.298 63.3843
195.190430 76.011 -4.1412
195.373535 75.726 -71.0973
195.556641 75.449 -137.7118
195.739746 75.145 155.8118
195.922852 74.773 89.5356
196.105957 74.330 23.7631
196.289062 73.879 -41.2564
196.472168 73.512 -105.6644
196.655273 73.282 -169.9996
196.838379 73.156 125.2664
197.021484 73.059 60.1719
197.204590 72.957 -4.8167
197.387695 72.882 -69.2742
197.570801 72.900 -133.2337
197.753906 73.033 162.8319
197.937012 73.234 98.4670
198.120117 73.435 33.5980
198.303223 73.606 -31.5538
198.486328 73.765 -96.7891
198.669434 73.951 -162.1226
198.852539 74.180 132.2840
199.035645 74.445 66.3183
199.218750 74.728 0.0062
199.401855 75.017 -66.5712
199.584961 75.306 -133.3750
199.768066 75.577 159.6072
199.951172 75.811 92.4424
200.134277 75.997 25.2737
200.317383 76.153 -41.7775
200.500488 76.305 -108.7396
200.683594 76.471 -175.8028
200.866699 76.638 116.8306
201.049805 76.772 49.1317
201.232910 76.849 -18.7189
201.416016 76.876 -86.4786
201.599121 76.886 -154.0391
201.782227 76.906 138.4878
201.965332 76.937 70.8862
202.148438 76.951 3.0511
202.331543 76.920 -64.9152
202.514648 76.837 -132.7911
202.697754 76.727 159.5893
202.880859 76.616 92.2253
203.063965 76.519 24.9934
203.247070 76.426 -42.2089
203.430176 76.323 -109.3719
203.613281 76.207 -176.4183
203.796387 76.087 116.6867
203.979492 75.974 49.8908
204.162598 75.864 -16.8791
204.345703 75.745 -83.6232
204.528809 75.608 -150.2593
204.711914 75.460 143.2995
204.895020 75.310 77.0707
205.078125 75.165 11.0105
205.261230 75.022 -54.9205
205.444336 74.884 -120.7348
205.627441 74.760 173.5264
205.810547 74.658 107.7458
205.993652 74.572 41.7902
206.176758 74.481 -24.3572
206.359863 74.370 -90.5439
206.542969 74.252 -156.5563
206.726074 74.158 137.6979
206.909180 74.112 72.1107
207.092285 74.109 6.4979
207.275391 74.119 -59.2052
207.458496 74.124 -124.9028
207.641602 74.130 169.5073
207.824707 74.159 103.9705
208.007812 74.215 38.2934
208.190918 74.281 -27.6667
208.374023 74.330 -93.8636
208.557129 74.362 -160.1274
208.740234 74.395 133.6523
208.923340 74.451 67.4250
209.106445 74.525 1.0680
209.289551 74.593 -65.4439
209.472656 74.637 -131.9883
209.655762 74.661 161.5836
209.838867 74.681 95.2973
210.021973 74.708 29.0414
210.205078 74.731 -37.2936
210.388184 74.735 -103.6916
210.571289 74.721 -170.0526
210.754395 74.711 123.6483
210.937500 74.726 57.2746
211.120605 74.758 -9.3612
211.303711 74.780 -76.2980
211.486816 74.772 -143.3683
211.669922 74.745 149.6499
211.853027 74.730 82.8187
212.036133 74.745 15.9792
212.219238 74.767 -51.0712
212.402344 74.748 -118.3454
212.585449 74.651 174.3778
212.768555 74.480 107.3793
212.951660 74.269 40.7729
213.134766 74.055 -25.5802
213.317871 73.844 -91.9220
213.500977 73.620 -158.3537
213.684082 73.372 135.2483
213.867188 73.116 69.0876
214.050293 72.887 3.2464
214.233398 72.701 -62.3587
214.416504 72.546 -127.8192
214.599609 72.389 166.9207
214.782715 72.218 102.0164
214.965820 72.046 37.5261
215.148926 71.889 -26.7042
215.332031 71.742 -90.9141
215.515137 71.581 -155.1873
215.698242 71.403 140.6284
215.881348 71.247 76.7469
216.064453 71.186 13.1836
216.247559 71.274 -50.3305
216.430664 71.511 -114.1570
216.613770 71.852 -178.4965
216.796875 72.240 116.6619
216.979980 72.629 51.4283
217.163086 72.986 -14.0868
217.346191 73.292 -79.7959
217.529297 73.545 -145.6376
217.712402 73.757 148.4025
217.895508 73.951 82.2757
218.078613 74.144 15.9030
218.261719 74.345 -50.7543
218.444824 74.556 -117.6456
218.627930 74.774 175.3454
218.811035 74.999 108.3319
218.994141 75.226 41.3706
219.177246 75.442 -25.5411
219.360352 75.634 -92.4362
219.543457 75.789 -159.3534
219.726562 75.901 133.6715
219.909668 75.972 66.6115
220.092773 76.015 -0.5406
220.275879 76.045 -67.7723
220.458984 76.084 -135.0777
220.642090 76.147 157.5159
220.825195 76.228 89.9637
221.008301 76.306 22.2702
221.191406 76.349 -45.4572
221.374512 76.341 -113.0382
221.557617 76.287 179.6684
221.740723 76.213 112.6473
221.923828 76.138 45.7155
222.106934 76.060 -21.3377
222.290039 75.961 -88.5728
222.473145 75.832 -155.8531
222.656250 75.685 137.0327
222.839355 75.549 70.1988
223.022461 75.443 3.6038
223.205566 75.357 -62.8432
223.388672 75.270 -129.1422
223.571777 75.172 164.7913
223.754883 75.075 98.9773
223.937988 75.000 33.2630
224.121094 74.942 -32.5856
224.304199 74.877 -98.6627
224.487305 74.790 -164.8296
224.670410 74.698 129.1381
224.853516 74.641 63.3092
225.036621 74.648 -2.4829
225.219727 74.703 -68.4536
225.402832 74.769 -134.6332
225.585938 74.824 159.1301
225.769043 74.880 92.9530
225.952148 74.958 26.7461
226.135254 75.057 -39.7040
226.318359 75.151 -106.4919
226.501465 75.215 -173.4821
226.684570 75.258 119.5419
226.867676 75.309 52.6418
227.050781 75.381 -14.3364
227.233887 75.451 -81.5586
227.416992 75.476 -148.9713
227.600098 75.439 143.6845
227.783203 75.371 76.6117
227.966309 75.321 9.7042
228.149414 75.303 -57.3979
228.332520 75.277 -124.9367
228.515625 75.189 167.2555
228.698730 75.030 99.6514
228.881836 74.856 32.6196
229.064941 74.741 -33.9510
229.248047 74.703 -100.5806
229.431152 74.673 -167.6513
229.614258 74.562 125.0073
229.797363 74.349 57.9656
229.980469 74.104 -8.3352
230.163574 73.935 -74.0675
230.346680 73.885 -139.9492
230.529785 73.887 153.4576
230.712891 73.841 86.2732
230.895996 73.710 19.1123
231.079102 73.543 -47.4856
231.262207 73.430 -113.5093
231.445312 73.412 -179.4513
231.628418 73.451 114.1961
231.811523 73.478 47.3442
231.994629 73.459 -19.7870
232.177734 73.405 -87.0000
232.360840 73.341 -154.2896
232.543945 73.274 138.2618
232.727051 73.198 70.6668
232.910156 73.113 3.0416
233.093262 73.041 -64.5655
233.276367 72.995 -132.2943
233.459473 72.955 159.6446
233.642578 72.873 91.2109
233.825684 72.714 22.6184
234.008789 72.482 -45.8308
234.191895 72.220 -114.0117
234.375000 71.964 177.9059
234.558105 71.710 109.6364
234.741211 71.416 41.0906
234.924316 71.047 -27.5204
235.107422 70.617 -95.8980
235.290527 70.175 -163.9884
235.473633 69.756 127.8809
235.656738 69.338 59.2553
235.839844 68.850 -10.0375
236.022949 68.230 -79.7482
236.206055 67.469 -149.4088
236.389160 66.613 141.3351
236.572266 65.730 72.4838
236.755371 64.858 3.7007
236.938477 63.982 -65.4254
237.121582 63.053 -135.1567
237.304688 62.013 154.3885
237.487793 60.802 83.1450
237.670898 59.346 11.1194
237.854004 57.569 -61.5201
238.037109 55.439 -134.5657
238.220215 53.034 151.4734
238.403320 50.614 73.6479
238.586426 48.858 -14.2971
238.769531 49.264 -112.8212
238.952637 51.838 152.6413
239.135742 54.615 67.7550
239.318848 56.739 -10.4960
239.501953 58.209 -84.1305
239.685059 59.264 -154.2774
239.868164 60.146 137.6308
240.051270 60.940 69.9245
240.234375 61.583 1.7002
240.417480 62.016 -66.7933
240.600586 62.310 -134.8093
240.783691 62.640 157.9375
240.966797 63.137 90.8193
241.149902 63.755 22.9941
241.333008 64.327 -45.5570
241.516113 64.734 -113.9916
241.699219 64.991 178.6483
241.882324 65.226 112.6222
242.065430 65.552 47.1494
242.248535 65.943 -18.9167
242.431641 66.277 -86.0364
242.614746 66.470 -153.8052
242.797852 66.548 138.4587
242.980957 66.609 71.1147
243.164062 66.734 4.0222
243.347168 66.919 -63.0968
243.530273 67.109 -130.1960
243.713379 67.268 163.0820
243.896484 67.422 96.9712
244.079590 67.612 31.2335
244.262695 67.831 -34.6846
244.445801 68.014 -101.1323
244.628906 68.099 -167.9775
244.812012 68.087 125.1955
244.995117 68.037 58.7062
245.178223 68.023 -7.4447
245.361328 68.077 -73.4615
245.544434 68.188 -139.4624
245.727539 68.334 154.6187
245.910645 68.510 88.8531
246.093750 68.715 23.1403
246.276855 68.927 -42.7224
246.459961 69.108 -108.8247
246.643066 69.234 -175.0570
246.826172 69.315 118.7586
247.009277 69.385 52.6871
247.192383 69.476 -13.3575
247.375488 69.593 -79.4833
247.558594 69.727 -145.7006
247.741699 69.870 148.0475
247.924805 70.016 81.7770
248.107910 70.149 15.4539
248.291016 70.245 -50.8986
248.474121 70.291 -117.1331
248.657227 70.307 176.9151
248.840332 70.339 111.2238
249.023438 70.421 45.5185
249.206543 70.540 -20.5037
249.389648 70.656 -86.8786
249.572754 70.743 -153.3539
249.755859 70.821 140.3319
249.938965 70.926 74.1645
250.122070 71.062 7.8753
250.305176 71.185 -58.7211
250.488281 71.243 -125.4609
250.671387 71.232 168.0621
250.854492 71.212 102.1120
251.037598 71.260 36.4906
251.220703 71.392 -29.3320
251.403809 71.549 -95.6873
251.586914 71.656 -162.3824
251.770020 71.697 131.0934
251.953125 71.725 65.0914
252.136230 71.810 -0.5306
252.319336 71.969 -66.2752
252.502441 72.150 -132.5034
252.685547 72.287 160.8682
252.868652 72.361 94.1997
253.051758 72.409 27.7628
253.234863 72.477 -38.4726
253.417969 72.581 -104.7306
253.601074 72.696 -171.1408
253.784180 72.797 122.3949
253.967285 72.885 56.0575
254.150391 72.985 -10.1194
254.333496 73.112 -76.3087
254.516602 73.251 -142.7160
254.699707 73.370 150.6339
254.882812 73.449 83.9244
255.065918 73.501 17.3855
255.249023 73.562 -48.8958
255.432129 73.662 -115.0403
255.615234 73.803 178.7279
255.798340 73.958 112.2488
255.981445 74.094 45.5043
256.164551 74.187 -21.4155
256.347656 74.232 -88.3881
256.530762 74.239 -155.3136
256.713867 74.232 137.8544
256.896973 74.235 71.0952
257.080078 74.268 4.3325
257.263184 74.336 -62.5204
257.446289 74.430 -129.4984
257.629395 74.532 163.4444
257.812500 74.627 96.4080
257.995605 74.707 29.4874
258.178711 74.774 -37.2781
258.361816 74.830 -103.9207
258.544922 74.880 -170.5318
258.728027 74.922 122.7721
258.911133 74.953 55.8973
259.094238 74.965 -11.1770
259.277344 74.957 -78.3791
259.460449 74.940 -145.5885
259.643555 74.938 147.2645
259.826660 74.972 80.1181
260.009766 75.039 12.8108
260.192871 75.108 -54.7736
260.375977 75.139 -122.5791
260.559082 75.106 169.6080
260.742188 75.018 102.0139
260.925293 74.906 34.7119
261.108398 74.797 -32.4203
261.291504 74.694 -99.5662
261.474609 74.577 -166.7805
261.657715 74.436 126.0520
261.840820 74.285 59.0639
262.023926 74.152 -7.7803
262.207031 74.042 -74.6914
262.390137 73.929 -141.8444
262.573242 73.770 150.8258
262.756348 73.552 83.5966
262.939453 73.303 16.7172
263.122559 73.076 -49.8307
263.305664 72.893 -116.3246
263.488770 72.730 176.9870
263.671875 72.544 110.1412
263.854980 72.320 43.3936
264.038086 72.085 -23.0870
264.221191 71.872 -89.4418
264.404297 71.673 -155.9968
264.587402 71.434 137.1069
264.770508 71.107 70.1134
264.953613 70.693 3.4803
265.136719 70.255 -62.5031
265.319824 69.863 -127.9786
265.502930 69.530 166.6468
265.686035 69.205 101.1800
265.869141 68.838 35.8720
266.052246 68.439 -28.8496
266.235352 68.071 -92.8352
266.418457 67.784 -156.3688
266.601562 67.569 140.1767
266.784668 67.394 76.7315
266.967773 67.262 13.4236
267.150879 67.207 -49.8285
267.333984 67.232 -113.3902
267.517090 67.276 -177.4712
267.700195 67.273 118.2160
267.883301 67.230 54.2156
268.066406 67.227 -9.2690
268.249512 67.335 -72.6939
268.432617 67.524 -136.7293
268.615723 67.699 158.4781
268.798828 67.805 93.4010
268.981934 67.890 28.5678
269.165039 68.056 -36.0475
269.348145 68.347 -101.0638
269.531250 68.692 -167.0292
269.714355 68.976 126.1545
269.897461 69.129 59.1233
270.080566 69.170 -7.4336
270.263672 69.176 -73.2155
270.446777 69.223 -138.4693
270.629883 69.323 156.2790
270.812988 69.430 90.6925
270.996094 69.495 24.8216
271.179199 69.504 -41.0651
271.362305 69.488 -106.7523
271.545410 69.487 -172.2291
271.728516 69.524 122.3506
271.911621 69.589 56.8334
272.094727 69.656 -8.7936
272.277832 69.706 -74.3935
272.460938 69.747 -139.7996
272.644043 69.808 155.0168
272.827148 69.917 89.8653
273.010254 70.066 24.4626
273.193359 70.217 -41.3071
273.376465 70.335 -107.2568
273.559570 70.427 -173.0465
273.742676 70.545 121.4852
273.925781 70.738 56.0986
274.108887 70.992 -9.6641
274.291992 71.234 -76.0181
274.475098 71.391 -142.7053
274.658203 71.456 150.7883
274.841309 71.491 84.7885
275.024414 71.576 19.1115
275.207520 71.730 -46.7844
275.390625 71.893 -113.2385
275.573730 71.992 179.9536
275.756836 72.017 113.3266
275.939941 72.026 47.2417
276.123047 72.098 -18.4723
276.306152 72.245 -84.3608
276.489258 72.407 -150.7802
276.672363 72.515 142.4166
276.855469 72.560 75.6494
277.038574 72.595 9.1617
277.221680 72.678 -57.2113
277.404785 72.808 -123.8185
277.587891 72.935 169.2429
277.770996 73.015 102.2614
277.954102 73.060 35.6213
278.137207 73.117 -30.5920
278.320312 73.219 -96.7005
278.503418 73.337 -163.1090
278.686523 73.408 130.0917
278.869629 73.403 63.1503
279.052734 73.350 -3.6616
279.235840 73.311 -70.3677
279.418945 73.318 -137.2803
279.602051 73.347 155.3515
279.785156 73.347 87.6472
279.968262 73.300 20.0233
280.151367 73.235 -47.1567
280.334473 73.201 -113.8883
280.517578 73.212 179.4990
280.700684 73.225 112.6984
280.883789 73.181 45.7235
281.066895 73.054 -21.1493
281.250000 72.875 -87.6777
281.433105 72.693 -153.8946
281.616211 72.536 139.9344
281.799316 72.385 73.6040
281.982422 72.204 7.1926
282.165527 71.984 -59.0084
282.348633 71.749 -124.7466
282.531738 71.541 170.0065
282.714844 71.382 105.0944
282.897949 71.272 40.3533
283.081055 71.209 -24.2995
283.264160 71.197 -88.9401
283.447266 71.240 -153.7057
283.630371 71.321 141.2869
283.813477 71.415 76.0691
283.996582 71.510 10.8077
284.179688 71.617 -54.3532
284.362793 71.752 -119.4256
284.545898 71.918 175.4615
284.729004 72.095 110.2169
284.912109 72.270 44.8566
285.095215 72.446 -20.5881
285.278320 72.637 -86.1907
285.461426 72.844 -152.1063
285.644531 73.046 141.5888
285.827637 73.221 75.0081
286.010742 73.373 8.3817
286.193848 73.528 -58.1367
286.376953 73.719 -124.6060
286.560059 73.948 168.7649
286.743164 74.188 101.8239
286.926270 74.402 34.6113
287.109375 74.574 -32.6949
287.292480 74.715 -99.9435
287.475586 74.849 -167.1282
287.658691 74.990 125.6325
287.841797 75.132 58.2221
288.024902 75.258 -9.3702
288.208008 75.358 -77.0607
288.391113 75.435 -144.7583
288.574219 75.498 147.5648
288.757324 75.549 79.8793
288.940430 75.586 12.1591
289.123535 75.601 -55.5752
289.306641 75.595 -123.2742
289.489746 75.577 169.0867
289.672852 75.555 101.4781
289.855957 75.527 33.8462
290.039062 75.485 -33.8241
290.222168 75.420 -101.4778
290.405273 75.334 -169.0249
290.588379 75.241 123.5776
290.771484 75.159 56.2644
290.954590 75.091 -11.1160
291.137695 75.022 -78.6947
291.320801 74.924 -146.4720
291.503906 74.777 145.7096
291.687012 74.586 78.0828
291.870117 74.382 10.8094
292.053223 74.206 -56.1479
292.236328 74.082 -123.0262
292.419434 73.997 169.8978
292.602539 73.913 102.5084
292.785645 73.791 34.9175
292.968750 73.622 -32.6338
293.151855 73.422 -99.9435
293.334961 73.223 -166.9696
293.518066 73.045 126.1724
293.701172 72.884 59.3299
293.884277 72.723 -7.5611
294.067383 72.545 -74.4488
294.250488 72.349 -141.2356
294.433594 72.150 152.1357
294.616699 71.965 85.6434
294.799805 71.807 19.2046
294.982910 71.683 -47.2818
295.166016 71.586 -113.8936
295.349121 71.504 179.3492
295.532227 71.427 112.4985
295.715332 71.351 45.6458
295.898438 71.286 -21.1595
296.081543 71.248 -87.9867
296.264648 71.239 -155.0075
296.447754 71.244 137.6283
296.630859 71.238 69.9141
296.813965 71.215 1.9795
296.997070 71.187 -66.0447
297.180176 71.178 -134.1593
297.363281 71.189 157.5139
297.546387 71.193 88.8958
297.729492 71.150 20.0939
297.912598 71.044 -48.6356
298.095703 70.901 -117.0996
298.278809 70.768 174.6089
298.461914 70.670 106.1009
298.645020 70.584 36.9769
298.828125 70.457 -32.8467
299.011230 70.254 -103.0846
299.194336 69.992 -173.3132
299.377441 69.729 116.7026
299.560547 69.522 46.8164
299.743652 69.376 -23.3747
299.926758 69.240 -94.1755
300.109863 69.051 -165.5711
300.292969 68.781 122.6935
300.476074 68.452 50.8838
300.659180 68.116 -20.8947
300.842285 67.816 -92.6932
301.025391 67.571 -164.5700
301.208496 67.374 123.5281
301.391602 67.221 51.7072
301.574707 67.113 -20.0427
301.757812 67.039 -91.9056
301.940918 66.963 -164.0772
302.124023 66.844 123.4756
302.307129 66.669 51.0912
302.490234 66.479 -20.7700
302.673340 66.361 -91.8718
302.856445 66.381 -162.4409
303.039551 66.521 127.0388
303.222656 66.683 56.3429
303.405762 66.773 -14.2502
303.588867 66.778 -84.2120
303.771973 66.779 -153.2703
303.955078 66.883 138.2062
304.138184 67.122 69.4163
304.321289 67.421 -0.1222
304.504395 67.683 -70.1266
304.687500 67.876 -139.8268
304.870605 68.060 151.4079
305.053711 68.330 83.5394
305.236816 68.724 15.8640
305.419922 69.168 -52.3356
305.603027 69.549 -121.2018
305.786133 69.801 169.6494
305.969238 69.943 100.7069
306.152344 70.050 32.1893
306.335449 70.191 -36.0664
306.518555 70.383 -104.3777
306.701660 70.594 -172.8771
306.884766 70.785 118.5832
307.067871 70.949 50.2338
307.250977 71.103 -17.8539
307.434082 71.258 -85.8282
307.617188 71.401 -153.8960
307.800293 71.507 137.8760
307.983398 71.565 69.6010
308.166504 71.595 1.4394
