* Generated by rew_pipeline.py (source UUID 7acd2911-a65a-4614-adf2-ea034c40169e, calibrated to its own SPL at 100 Hz)
* Measurement: LR.clean-fdw8
* Dated: 2026-Sep-12 16:10:03
* Note: ; Vector average of L.nofdw.clean-fdw8, R.nofdw.clean-fdw8
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
326.293945 69.221 23.9255
326.660156 68.554 -109.9932
327.026367 67.799 116.5959
327.392578 67.044 -15.1208
327.758789 66.579 -145.7361
328.125000 66.188 83.1252
328.491211 65.793 -46.7467
328.857422 65.758 -176.5104
329.223633 65.839 52.1365
329.589844 66.017 -79.0536
329.956055 66.389 148.5851
330.322266 66.574 14.9990
330.688477 66.666 -118.1110
331.054688 66.853 107.9277
331.420898 67.035 -26.9149
331.787109 67.334 -162.1080
332.153320 67.626 61.7901
332.519531 67.785 -73.8580
332.885742 68.028 150.4742
333.251953 68.206 12.9858
333.618164 68.193 -124.9492
333.984375 68.222 97.2754
334.350586 68.229 -40.9325
334.716797 68.153 -178.3609
335.083008 68.195 44.5535
335.449219 68.256 -93.6150
335.815430 68.246 127.9808
336.181641 68.276 -10.3712
336.547852 68.296 -148.8777
336.914062 68.325 72.8662
337.280273 68.429 -65.6689
337.646484 68.541 155.7097
338.012695 68.718 17.6233
338.378906 68.902 -120.4748
338.745117 68.972 101.8629
339.111328 69.118 -35.4058
339.477539 69.369 -173.8012
339.843750 69.560 47.4050
340.209961 69.759 -90.6633
340.576172 69.934 131.4836
340.942383 70.004 -5.9683
341.308594 70.089 -143.2457
341.674805 70.150 79.1421
342.041016 70.156 -57.6775
342.407227 70.231 166.2240
342.773438 70.254 30.0028
343.139648 70.209 -105.5664
343.505859 70.301 119.1950
343.872070 70.478 -16.4557
344.238281 70.672 -152.1973
344.604492 70.832 71.5107
344.970703 70.848 -65.0823
345.336914 70.844 158.4816
345.703125 70.814 21.6230
346.069336 70.600 -114.5985
346.435547 70.325 110.5106
346.801758 69.970 -24.3450
347.167969 69.458 -158.3870
347.534180 69.114 68.4880
347.900391 68.818 -65.2829
348.266602 68.346 162.6808
348.632812 68.131 32.8797
348.999023 68.126 -98.1362
349.365234 68.023 130.2695
349.731445 67.967 -0.8638
350.097656 67.946 -131.6448
350.463867 67.966 98.4722
350.830078 68.067 -31.2064
351.196289 68.250 -160.7584
351.562500 68.648 69.1123
351.928711 69.088 -62.0835
352.294922 69.543 166.8986
352.661133 70.085 35.0710
353.027344 70.529 -97.7980
353.393555 71.016 129.1208
353.759766 71.555 -5.1138
354.125977 71.906 -139.1357
354.492188 72.254 87.9053
354.858398 72.525 -46.1603
355.224609 72.547 -179.9942
355.590820 72.888 46.9656
355.957031 73.485 -88.8965
356.323242 73.622 134.7716
356.689453 73.523 2.2849
357.055664 73.676 -129.2380
357.421875 73.724 97.1079
357.788086 73.568 -36.8836
358.154297 73.517 -170.4592
358.520508 73.618 56.2862
358.886719 73.830 -76.4502
359.252930 74.053 150.6275
359.619141 74.174 17.5834
359.985352 74.307 -115.2931
360.351562 74.525 111.4468
360.717773 74.750 -22.0504
361.083984 74.969 -155.5024
361.450195 75.142 70.7552
361.816406 75.232 -63.0397
362.182617 75.361 163.3261
362.548828 75.573 29.1532
362.915039 75.727 -105.5693
363.281250 75.788 120.0173
363.647461 75.851 -14.1552
364.013672 75.902 -148.6346
364.379883 75.911 76.8008
364.746094 75.906 -57.6844
365.112305 75.858 167.7888
365.478516 75.723 33.4015
365.844727 75.514 -100.6649
366.210938 75.278 125.7506
366.577148 75.101 -7.4627
366.943359 74.971 -140.7866
367.309570 74.813 86.0436
367.675781 74.677 -46.6624
368.041992 74.580 -179.3924
368.408203 74.476 47.9378
368.774414 74.434 -84.5982
369.140625 74.443 142.3928
369.506836 74.418 9.0746
369.873047 74.388 -124.2412
370.239258 74.357 102.1703
370.605469 74.281 -31.5727
370.971680 74.185 -165.1929
371.337891 74.105 61.0651
371.704102 73.974 -73.1441
372.070312 73.694 152.6904
372.436523 73.354 19.3510
372.802734 73.072 -113.9840
373.168945 72.677 112.1593
373.535156 72.133 -20.7200
373.901367 71.658 -152.6373
374.267578 71.164 75.4497
374.633789 70.609 -55.3485
375.000000 70.189 174.6080
375.366211 69.771 44.7136
375.732422 69.439 -83.4839
376.098633 69.455 148.5072
376.464844 69.527 19.5144
376.831055 69.661 -108.9077
377.197266 70.050 122.0232
377.563477 70.486 -8.7186
377.929688 70.876 -140.3575
378.295898 71.211 87.4340
378.662109 71.504 -44.6648
379.028320 71.874 -176.9013
379.394531 72.210 49.8705
379.760742 72.386 -83.4749
380.126953 72.546 143.4455
380.493164 72.700 9.5655
380.859375 72.699 -124.6809
381.225586 72.638 101.9127
381.591797 72.639 -31.1136
381.958008 72.579 -164.1418
382.324219 72.448 63.5528
382.690430 72.386 -68.5200
383.056641 72.335 158.9354
383.422852 72.285 26.8091
383.789062 72.387 -104.8289
384.155273 72.588 123.2054
384.521484 72.783 -9.0118
384.887695 72.974 -141.5431
385.253906 73.162 85.6181
385.620117 73.419 -47.6104
385.986328 73.687 178.1037
386.352539 73.817 43.3193
386.718750 73.882 -91.3132
387.084961 73.912 133.6688
387.451172 73.853 -1.2142
387.817383 73.844 -135.6075
388.183594 73.841 89.4072
388.549805 73.662 -45.5834
388.916016 73.467 -179.9263
389.282227 73.320 45.0855
389.648438 73.064 -90.2069
390.014648 72.792 135.1374
390.380859 72.519 0.3622
390.747070 72.122 -134.2276
391.113281 71.744 91.5865
391.479492 71.387 -43.3015
391.845703 70.930 -178.1775
392.211914 70.517 47.4389
392.578125 70.103 -87.6486
392.944336 69.529 137.0049
393.310547 68.912 1.8896
393.676758 68.264 -133.6455
394.042969 67.504 90.7407
394.409180 66.646 -45.1176
394.775391 65.559 178.5170
395.141602 64.303 42.6810
395.507812 63.102 -93.8738
395.874023 61.618 126.8393
396.240234 59.477 -14.3659
396.606445 56.836 -159.0909
396.972656 54.051 45.7032
397.338867 52.459 -123.2091
397.705078 53.548 69.0149
398.071289 56.024 -86.7347
398.437500 58.563 125.8989
398.803711 60.592 -15.5504
399.169922 62.210 -151.6437
399.536133 63.839 74.0646
399.902344 65.288 -62.4833
400.268555 66.264 160.0781
400.634766 67.061 23.9879
401.000977 67.900 -111.8416
401.367188 68.603 111.9748
401.733398 69.169 -23.9631
402.099609 69.642 -160.0473
402.465820 69.947 64.3308
402.832031 70.229 -70.0633
403.198242 70.548 155.4336
403.564453 70.715 20.4284
403.930664 70.766 -114.1947
404.296875 70.813 111.4411
404.663086 70.808 -22.3955
405.029297 70.789 -155.2174
405.395508 70.765 72.3847
405.761719 70.692 -59.7780
406.127930 70.647 168.2280
406.494141 70.647 36.2837
406.860352 70.706 -95.0818
407.226562 70.836 133.9569
407.592773 70.935 3.4375
407.958984 71.095 -126.3980
408.325195 71.372 103.2756
408.691406 71.641 -27.3050
409.057617 72.051 -157.2824
409.423828 72.661 71.9679
409.790039 73.230 -59.8021
410.156250 73.758 168.4084
410.522461 74.356 36.2226
410.888672 74.974 -96.7345
411.254883 75.582 129.8490
411.621094 76.180 -3.9741
411.987305 76.740 -138.2137
412.353516 77.245 87.2189
412.719727 77.702 -47.6479
413.085938 78.105 177.1579
413.452148 78.433 41.7695
413.818359 78.706 -93.5293
414.184570 78.971 131.1368
414.550781 79.201 -4.4732
414.916992 79.371 -140.1391
415.283203 79.506 84.1651
415.649414 79.584 -51.6843
416.015625 79.595 172.5798
416.381836 79.583 36.9175
416.748047 79.522 -98.8494
417.114258 79.394 125.5445
417.480469 79.217 -9.9588
417.846680 78.931 -145.2432
418.212891 78.581 80.3537
418.579102 78.280 -53.6426
418.945312 77.930 172.2514
419.311523 77.521 38.9202
419.677734 77.206 -93.8994
420.043945 76.897 133.0533
420.410156 76.543 0.6622
420.776367 76.289 -131.2559
421.142578 76.051 96.4602
421.508789 75.770 -35.4667
421.875000 75.567 -166.9340
422.241211 75.429 61.5949
422.607422 75.328 -69.6763
422.973633 75.270 159.1232
423.339844 75.231 27.9719
423.706055 75.247 -103.2656
424.072266 75.280 125.1845
424.438477 75.336 -6.2098
424.804688 75.480 -137.7291
425.170898 75.617 90.3371
425.537109 75.746 -41.4039
425.903320 75.956 -173.3251
426.269531 76.184 54.2238
426.635742 76.429 -78.4187
427.001953 76.697 148.4437
427.368164 76.910 14.9721
427.734375 77.117 -118.4962
428.100586 77.333 107.5845
428.466797 77.500 -26.6612
428.833008 77.652 -161.0524
429.199219 77.764 64.1002
429.565430 77.796 -70.8383
429.931641 77.821 154.1651
430.297852 77.796 18.6871
430.664062 77.657 -116.6250
431.030273 77.510 108.5000
431.396484 77.349 -26.7217
431.762695 77.060 -162.1120
432.128906 76.686 62.9494
432.495117 76.292 -71.6133
432.861328 75.879 154.1556
433.227539 75.437 20.2178
433.593750 74.912 -113.2681
433.959961 74.348 114.1798
434.326172 73.843 -17.9204
434.692383 73.337 -149.9980
435.058594 72.861 78.5639
435.424805 72.547 -52.6295
435.791016 72.309 175.7713
436.157227 72.075 44.3808
436.523438 71.910 -86.7890
436.889648 71.776 141.6451
437.255859 71.604 9.7951
437.622070 71.423 -122.1423
437.988281 71.257 105.6989
438.354492 71.074 -26.7281
438.720703 70.839 -159.1508
439.086914 70.591 68.7305
439.453125 70.396 -63.5588
439.819336 70.174 163.4845
440.185547 69.861 30.5515
440.551758 69.548 -101.9747
440.917969 69.222 125.3870
441.284180 68.791 -7.0107
441.650391 68.316 -138.8076
442.016602 67.806 89.7123
442.382812 67.272 -40.9522
442.749023 66.829 -171.1810
443.115234 66.352 58.6933
443.481445 65.954 -70.1121
443.847656 65.859 160.1489
444.213867 65.556 28.2990
444.580078 64.957 -101.5954
444.946289 64.654 130.4492
445.312500 64.460 1.5320
445.678711 64.128 -126.3460
446.044922 63.987 107.1427
446.411133 64.061 -20.0053
446.777344 64.207 -148.3981
447.143555 64.324 82.8164
447.509766 64.677 -45.1205
447.875977 65.396 -174.6541
448.242188 66.002 54.1016
448.608398 66.562 -76.7510
448.974609 67.173 151.0545
449.340820 67.541 18.0256
449.707031 67.939 -114.1115
450.073242 68.502 112.4003
450.439453 68.871 -22.2889
450.805664 69.163 -156.7716
451.171875 69.453 67.3098
451.538086 69.511 -69.8225
451.904297 69.448 153.2381
452.270508 69.308 15.8929
452.636719 68.899 -121.3420
453.002930 68.323 102.2376
453.369141 67.642 -34.9460
453.735352 66.658 -173.0530
454.101562 65.384 49.2936
454.467773 63.818 -87.2689
454.833984 61.881 138.5385
455.200195 59.617 6.5117
455.566406 56.452 -123.7524
455.932617 51.669 117.2239
456.298828 47.547 31.9431
456.665039 51.350 -50.9091
457.031250 55.728 -170.7088
457.397461 58.252 61.5154
457.763672 60.305 -67.6721
458.129883 61.960 159.0875
458.496094 63.021 25.2890
458.862305 64.028 -107.4069
459.228516 65.008 118.6832
459.594727 65.663 -15.7720
459.960938 66.086 -149.3996
460.327148 66.424 78.0458
460.693359 66.826 -53.3894
461.059570 67.342 175.3541
461.425781 67.846 43.8359
461.791992 68.323 -87.7643
462.158203 68.834 140.4755
462.524414 69.449 8.3954
462.890625 70.119 -124.3489
463.256836 70.731 102.9174
463.623047 71.372 -29.6439
463.989258 71.999 -163.1395
464.355469 72.516 62.8489
464.721680 73.054 -71.3536
465.087891 73.571 153.6969
465.454102 73.976 18.7300
465.820312 74.355 -116.3455
466.186523 74.604 107.7767
466.552734 74.679 -27.7758
466.918945 74.789 -162.8001
467.285156 74.885 61.8699
467.651367 74.876 -73.0031
468.017578 74.874 152.5310
468.383789 74.821 17.7239
468.750000 74.693 -116.8967
469.116211 74.557 108.6250
469.482422 74.346 -25.4840
469.848633 74.135 -158.6912
470.214844 73.916 68.2575
470.581055 73.611 -63.8235
470.947266 73.506 165.0044
471.313477 73.490 32.5452
471.679688 73.321 -99.5424
472.045898 73.332 129.2045
472.412109 73.387 -3.3146
472.778320 73.313 -135.3158
473.144531 73.418 92.9257
473.510742 73.461 -39.8779
473.876953 73.455 -171.2974
474.243164 73.748 57.0574
474.609375 73.933 -76.1613
474.975586 74.043 151.5721
475.341797 74.360 18.4696
475.708008 74.522 -116.0324
476.074219 74.660 110.3123
476.440430 74.943 -24.3370
476.806641 74.979 -159.9014
477.172852 74.915 65.6294
477.539062 74.910 -69.6620
477.905273 74.669 154.4597
478.271484 74.423 19.7668
478.637695 74.265 -115.8240
479.003906 73.789 108.3350
479.370117 73.224 -25.8130
479.736328 72.701 -160.8938
480.102539 71.811 63.6939
480.468750 70.857 -69.2656
480.834961 70.022 157.8172
481.201172 68.757 26.1797
481.567383 67.468 -100.2819
481.933594 66.613 134.8984
482.299805 65.932 11.5285
482.666016 65.940 -111.1552
483.032227 66.256 123.2416
483.398438 66.704 -2.3852
483.764648 67.591 -130.1642
484.130859 68.367 98.3648
484.497070 68.875 -34.1458
484.863281 69.253 -167.2511
485.229492 69.433 59.4149
485.595703 69.525 -73.3553
485.961914 69.620 153.3250
486.328125 69.501 19.2189
486.694336 69.140 -113.6002
487.060547 68.863 115.5055
487.426758 68.705 -15.4296
487.792969 68.381 -146.1178
488.159180 68.053 84.9577
488.525391 67.921 -43.6166
488.891602 67.837 -171.9531
489.257812 67.982 60.5161
489.624023 68.325 -68.1555
489.990234 68.616 162.5345
490.356445 68.992 32.9558
490.722656 69.377 -97.7710
491.088867 69.732 131.5266
491.455078 70.207 0.4437
491.821289 70.609 -131.4980
492.187500 70.953 96.9595
492.553711 71.351 -35.1634
492.919922 71.587 -167.8431
493.286133 71.799 60.3373
493.652344 72.108 -72.2942
494.018555 72.177 154.4153
494.384766 72.155 22.8546
494.750977 72.350 -108.3452
495.117188 72.527 119.8503
495.483398 72.677 -11.2030
495.849609 72.911 -142.1568
496.215820 73.134 86.9087
496.582031 73.482 -43.9591
496.948242 73.899 -176.1143
497.314453 74.208 51.3840
497.680664 74.585 -80.7310
498.046875 75.021 146.2709
498.413086 75.325 12.8210
498.779297 75.571 -120.3573
499.145508 75.782 106.3137
499.511719 75.935 -26.7767
499.877930 76.153 -159.7574
500.244141 76.376 66.5526
500.610352 76.495 -67.1586
500.976562 76.614 159.6552
501.342773 76.766 26.4039
501.708984 76.894 -106.9850
502.075195 77.011 119.4700
502.441406 77.076 -14.4252
502.807617 77.063 -148.1798
503.173828 77.046 78.3949
503.540039 77.018 -55.0794
503.906250 76.919 171.6670
504.272461 76.796 39.0077
504.638672 76.683 -93.3156
505.004883 76.558 134.6966
505.371094 76.479 3.1250
505.737305 76.480 -128.6323
506.103516 76.484 99.3597
506.469727 76.520 -32.2784
506.835938 76.664 -163.8736
507.202148 76.822 64.1505
507.568359 76.938 -67.7012
507.934570 77.086 160.5473
508.300781 77.257 28.4639
508.666992 77.427 -103.7960
509.033203 77.616 123.8866
509.399414 77.821 -8.4910
509.765625 78.054 -141.0672
510.131836 78.277 85.8425
510.498047 78.443 -47.4653
510.864258 78.605 179.2999
511.230469 78.769 45.8633
511.596680 78.888 -87.6868
511.962891 78.976 138.7850
512.329102 79.035 5.1853
512.695312 79.080 -128.3346
513.061523 79.136 98.0504
513.427734 79.138 -35.5696
513.793945 79.129 -168.5596
514.160156 79.215 58.4583
514.526367 79.276 -75.1570
514.892578 79.271 151.4231
515.258789 79.330 18.1123
515.625000 79.400 -115.8496
515.991211 79.399 109.9747
516.357422 79.375 -24.1684
516.723633 79.299 -158.3937
517.089844 79.161 67.7019
517.456055 79.020 -65.9930
517.822266 78.843 160.1805
518.188477 78.616 26.5091
518.554688 78.384 -106.9617
518.920898 78.129 119.6588
519.287109 77.832 -13.3624
519.653320 77.533 -145.9595
520.019531 77.263 81.5219
520.385742 76.990 -51.2131
520.751953 76.663 176.2726
521.118164 76.360 44.5110
521.484375 76.128 -87.1546
521.850586 75.822 141.0492
522.216797 75.440 10.1435
522.583008 75.170 -119.9635
522.949219 75.020 109.7855
523.315430 74.916 -20.5686
523.681641 74.867 -150.8451
524.047852 74.877 78.7551
524.414062 74.921 -51.8587
524.780273 75.008 177.4458
525.146484 75.179 46.5568
525.512695 75.396 -84.9674
525.878906 75.559 143.0915
526.245117 75.684 11.2651
526.611328 75.837 -120.6143
526.977539 76.011 107.0365
527.343750 76.145 -25.9125
527.709961 76.177 -159.0067
528.076172 76.173 68.3813
528.442383 76.235 -64.2522
528.808594 76.275 162.4708
529.174805 76.210 29.2625
529.541016 76.133 -103.3740
529.907227 76.087 124.1409
530.273438 76.025 -8.3872
530.639648 75.921 -140.9740
531.005859 75.747 86.5028
531.372070 75.544 -45.5338
531.738281 75.408 -177.2155
532.104492 75.329 51.0470
532.470703 75.262 -80.6135
532.836914 75.209 147.8539
533.203125 75.155 16.4823
533.569336 75.161 -114.5806
533.935547 75.284 113.9752
534.301758 75.397 -18.2118
534.667969 75.447 -150.3486
535.034180 75.511 77.5190
535.400391 75.526 -55.0016
535.766602 75.493 172.7389
536.132812 75.551 40.4557
536.499023 75.608 -92.5909
536.865234 75.556 134.3761
537.231445 75.475 1.6548
537.597656 75.347 -131.1712
537.963867 75.175 96.2281
538.330078 75.033 -36.4542
538.696289 74.812 -169.3721
539.062500 74.498 58.6169
539.428711 74.253 -72.5589
539.794922 74.050 156.2581
540.161133 73.836 25.3080
540.527344 73.636 -105.2385
540.893555 73.462 124.8181
541.259766 73.382 -4.8252
541.625977 73.325 -134.8427
541.992188 73.279 95.3545
542.358398 73.400 -34.6820
542.724609 73.556 -165.7201
543.090820 73.657 63.4988
543.457031 73.842 -66.9681
543.823242 74.028 162.0091
544.189453 74.148 30.9224
544.555664 74.276 -100.1783
544.921875 74.394 128.7123
545.288086 74.554 -1.9945
545.654297 74.794 -132.8390
546.020508 75.010 95.9842
546.386719 75.191 -35.0860
546.752930 75.387 -165.9810
547.119141 75.649 63.2213
547.485352 76.000 -67.8809
547.851562 76.378 160.6295
548.217773 76.782 29.1127
548.583984 77.233 -102.6526
548.950195 77.682 125.2467
549.316406 78.152 -7.1148
549.682617 78.649 -140.1938
550.048828 79.102 86.0746
550.415039 79.526 -47.8261
550.781250 79.942 178.0037
551.147461 80.295 43.4980
551.513672 80.576 -91.1344
551.879883 80.820 133.9396
552.246094 81.006 -1.4088
552.612305 81.117 -136.7620
552.978516 81.197 88.1887
553.344727 81.252 -46.7094
553.710938 81.250 178.5124
554.077148 81.207 43.9484
554.443359 81.152 -90.5816
554.809570 81.066 134.8579
555.175781 80.950 0.4572
555.541992 80.826 -133.8005
555.908203 80.690 92.0251
556.274414 80.540 -41.9265
556.640625 80.392 -175.5590
557.006836 80.261 51.0210
557.373047 80.130 -82.4548
557.739258 79.973 143.9732
558.105469 79.815 10.5071
558.471680 79.700 -122.9209
558.837891 79.604 103.6115
559.204102 79.490 -29.7984
559.570312 79.337 -163.1469
559.936523 79.153 63.6701
560.302734 79.000 -69.4634
560.668945 78.870 157.1792
561.035156 78.727 23.8307
561.401367 78.578 -109.3956
561.767578 78.416 117.5238
562.133789 78.307 -15.3888
562.500000 78.263 -148.9098
562.866211 78.129 77.1661
563.232422 77.954 -56.0977
563.598633 77.838 170.4691
563.964844 77.607 36.5319
564.331055 77.312 -96.6200
564.697266 77.155 130.3176
565.063477 76.988 -3.4347
565.429688 76.760 -136.8517
565.795898 76.574 89.8085
566.162109 76.343 -43.8222
566.528320 76.071 -177.1469
566.894531 75.806 49.5596
567.260742 75.498 -83.6178
567.626953 75.228 143.3448
567.993164 74.968 9.6849
568.359375 74.638 -123.9616
568.725586 74.350 102.7484
569.091797 74.042 -30.8061
569.458008 73.623 -164.0198
569.824219 73.187 63.0808
570.190430 72.709 -69.8982
570.556641 72.262 157.5851
570.922852 71.921 24.7108
571.289062 71.469 -108.3225
571.655273 70.991 119.8928
572.021484 70.616 -11.9429
572.387695 70.143 -143.9878
572.753906 69.754 84.7762
573.120117 69.555 -47.6482
573.486328 69.230 178.8019
573.852539 68.876 45.9091
574.218750 68.645 -87.5115
574.584961 68.282 137.9358
574.951172 67.734 3.5435
575.317383 67.207 -131.0355
575.683594 66.651 92.4967
576.049805 65.749 -44.9994
576.416016 64.563 179.9343
576.782227 63.540 46.7340
577.148438 62.251 -88.6692
577.514648 59.944 136.1002
577.880859 56.980 4.7275
578.247070 53.591 -124.8870
578.613281 49.211 113.2107
578.979492 45.129 9.7511
579.345703 44.379 -71.2513
579.711914 48.480 -178.0608
580.078125 49.626 55.2266
580.444336 49.439 -61.9623
580.810547 50.569 178.9239
581.176758 51.244 55.0161
581.542969 52.179 -64.4174
581.909180 53.963 176.8117
582.275391 56.535 54.8181
582.641602 58.975 -74.4127
583.007812 60.741 155.3728
583.374023 62.723 25.5384
583.740234 64.678 -108.7574
584.106445 65.980 115.4848
584.472656 67.033 -18.8559
584.838867 68.100 -153.9284
585.205078 68.970 70.1509
585.571289 69.769 -65.3770
585.937500 70.559 158.4689
586.303711 71.115 21.9528
586.669922 71.541 -113.3332
587.036133 72.094 111.6775
587.402344 72.603 -24.3676
587.768555 72.898 -160.2790
588.134766 73.127 64.4964
588.500977 73.293 -71.0610
588.867188 73.290 153.6894
589.233398 73.323 19.4710
589.599609 73.450 -115.2315
589.965820 73.399 109.7210
590.332031 73.246 -24.0399
590.698242 73.216 -157.4532
591.064453 73.164 68.5184
591.430664 73.042 -65.0124
591.796875 72.990 161.9464
592.163086 72.958 28.6055
592.529297 72.862 -104.8570
592.895508 72.715 121.8423
593.261719 72.523 -11.1455
593.627930 72.281 -143.5751
593.994141 72.022 84.8223
594.360352 71.823 -46.4235
594.726562 71.599 -177.8343
595.092773 71.356 51.9504
595.458984 71.435 -77.2798
595.825195 71.715 151.9785
596.191406 71.845 20.6021
596.557617 71.975 -110.2544
596.923828 72.185 118.1039
597.290039 72.333 -14.2648
597.656250 72.457 -146.5373
598.022461 72.595 81.3734
598.388672 72.759 -50.6355
598.754883 72.908 176.9559
599.121094 72.977 44.4542
599.487305 73.068 -87.9437
599.853516 73.152 139.1001
600.219727 73.123 6.2652
600.585938 73.081 -126.0536
600.952148 72.987 101.5202
601.318359 72.791 -30.3205
601.684570 72.623 -161.5624
602.050781 72.424 67.4856
602.416992 72.271 -62.1871
602.783203 72.332 168.3887
603.149414 72.425 38.8639
603.515625 72.674 -89.7426
603.881836 73.154 140.8985
604.248047 73.629 10.9455
604.614258 74.264 -119.1927
604.980469 74.972 108.5174
605.346680 75.457 -24.7762
605.712891 75.930 -157.6360
606.079102 76.477 68.6607
606.445312 76.909 -65.6305
606.811523 77.295 160.2884
607.177734 77.640 25.7612
607.543945 77.837 -108.8342
607.910156 77.992 117.0056
608.276367 78.152 -17.4205
608.642578 78.241 -152.0253
609.008789 78.296 73.5799
609.375000 78.312 -60.7829
609.741211 78.253 165.2875
610.107422 78.211 31.8606
610.473633 78.176 -101.7168
610.839844 78.075 124.8703
611.206055 77.989 -7.9426
611.572266 77.967 -140.6483
611.938477 77.948 86.6814
612.304688 77.951 -45.6538
612.670898 78.010 -177.7951
613.037109 78.123 50.1283
613.403320 78.303 -82.0999
