* Generated by rew_pipeline.py (source UUID a5e9af94-77a9-4614-b030-74790d74babe, calibrated to its own SPL at 100 Hz)
* Measurement: L.nofdw.clean-fdw8
* Dated: 2026-Sep-12 16:09:58
* Note: ; Copy of L.0 10 sept 2026 Position MLP 4.18m from front wall 3.32m from R and L speaker 1.20m speakers to front wall marker: green 2 screen panels prolongation - new setup DAC level -29dB MIC HEIGHT: 1.000m mic boom arm height: 1.040 -12dBFS OKTO -28dB DELAY 0.0001 ms (0.03 mm, 0 in) using estimated IR delay relative to Acoustic reference played from DAC8STEREO L with no timing offset Clock adjustment: -15.1 ppm
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
22890.380859 64.868 -177.8978
22890.747070 64.356 50.9939
22891.113281 64.233 -82.3822
22891.479492 64.430 145.8099
22891.845703 64.298 12.8799
22892.211914 64.383 -116.0295
22892.578125 64.388 110.1589
22892.944336 64.471 -19.4650
22893.310547 64.143 -148.6908
22893.676758 63.995 77.2339
22894.042969 63.526 -51.8262
22894.409180 64.195 171.8929
22894.775391 63.657 40.2940
22895.141602 63.572 -89.7074
22895.507812 63.865 141.3744
22895.874023 64.170 7.7588
22896.240234 63.648 -124.7388
22896.606445 64.090 105.0302
22896.972656 64.178 -23.5309
22897.338867 64.068 -155.9845
22897.705078 64.120 71.1831
22898.071289 64.437 -59.9131
22898.437500 64.147 169.5931
22898.803711 64.100 34.2464
22899.169922 64.304 -98.8550
22899.536133 64.494 133.2129
22899.902344 64.766 3.9355
22900.268555 64.592 -127.0352
22900.634766 64.891 99.0701
22901.000977 64.969 -31.6872
22901.367188 64.805 -163.3042
22901.733398 64.921 62.6016
22902.099609 64.713 -64.1900
22902.465820 64.808 160.3629
22902.832031 65.141 26.1250
22903.198242 65.444 -104.0871
22903.564453 65.264 126.5916
22903.930664 65.916 -4.6445
22904.296875 65.452 -140.0613
22904.663086 65.534 88.8461
22905.029297 65.415 -42.2066
22905.395508 65.563 -174.0518
22905.761719 65.643 51.1706
22906.127930 65.897 -80.0926
22906.494141 65.539 146.2294
22906.860352 65.799 16.7384
22907.226562 66.174 -113.6315
22907.592773 66.221 111.5779
22907.958984 66.017 -21.7294
22908.325195 66.489 -153.5466
22908.691406 66.188 75.9942
22909.057617 66.122 -56.6523
22909.423828 66.080 171.7325
22909.790039 66.026 39.2785
22910.156250 66.335 -94.5076
22910.522461 66.158 133.5036
22910.888672 66.048 0.3051
22911.254883 66.249 -129.7987
22911.621094 65.923 100.5786
22911.987305 66.132 -34.0313
22912.353516 66.022 -166.0104
22912.719727 66.362 64.7026
22913.085938 66.384 -68.0293
22913.452148 66.375 158.3611
22913.818359 66.002 26.3746
22914.184570 66.475 -102.4760
22914.550781 66.220 123.3179
22914.916992 66.257 -10.8210
22915.283203 66.290 -141.2043
22915.649414 66.139 88.9884
22916.015625 65.947 -44.6244
22916.381836 66.487 -178.1165
22916.748047 66.168 50.1877
22917.114258 66.079 -81.1132
22917.480469 66.323 149.0739
22917.846680 66.285 13.0131
22918.212891 66.035 -118.7849
22918.579102 66.237 108.5417
22918.945312 65.788 -19.6765
22919.311523 65.810 -151.2620
22919.677734 66.319 76.8961
22920.043945 66.299 -57.3023
22920.410156 65.947 171.1257
22920.776367 65.957 39.9764
22921.142578 66.145 -91.2887
22921.508789 66.361 135.4282
22921.875000 66.464 5.2014
22922.241211 66.151 -130.4670
22922.607422 66.091 100.7735
22922.973633 66.331 -30.3370
22923.339844 66.399 -161.9604
22923.706055 65.877 64.8247
22924.072266 66.687 -67.0776
22924.438477 66.244 157.6473
22924.804688 66.283 26.9582
22925.170898 66.234 -103.4416
22925.537109 66.291 126.2742
22925.903320 66.475 -6.7413
22926.269531 66.246 -138.3069
22926.635742 66.516 88.6193
22927.001953 66.374 -43.0488
22927.368164 66.106 -175.1790
22927.734375 66.030 53.9479
22928.100586 66.448 -79.5783
22928.466797 66.631 147.9982
22928.833008 66.885 15.4264
22929.199219 66.545 -115.8100
22929.565430 66.238 111.8587
22929.931641 66.523 -21.5578
22930.297852 66.845 -149.6213
22930.664062 66.703 74.7607
22931.030273 66.843 -59.1262
22931.396484 66.746 171.4334
22931.762695 66.792 39.5288
22932.128906 66.153 -91.4739
22932.495117 66.792 135.9617
22932.861328 66.603 2.1326
22933.227539 66.405 -130.8364
22933.593750 66.010 97.0103
22933.959961 66.256 -32.0191
22934.326172 66.425 -167.3398
22934.692383 66.103 62.6532
22935.058594 66.038 -71.0751
22935.424805 66.286 157.9408
22935.791016 66.324 23.4213
22936.157227 65.843 -109.1116
22936.523438 66.509 119.0796
22936.889648 65.917 -10.1615
22937.255859 65.584 -141.1632
22937.622070 65.484 90.0550
22937.988281 65.570 -46.0575
22938.354492 65.378 -177.0346
22938.720703 65.650 50.6738
22939.086914 65.305 -81.7974
22939.453125 64.990 147.2569
22939.819336 64.686 21.4478
22940.185547 65.480 -111.7376
22940.551758 65.366 117.8282
22940.917969 65.309 -15.8216
22941.284180 65.448 -146.8341
22941.650391 65.439 84.2319
22942.016602 65.531 -43.4654
22942.382812 65.741 179.7120
22942.749023 65.638 50.2402
22943.115234 65.747 -81.2604
22943.481445 66.284 147.4843
22943.847656 66.227 13.3049
22944.213867 65.925 -115.3625
22944.580078 66.388 111.6523
22944.946289 66.378 -18.9947
22945.312500 66.286 -152.8244
22945.678711 66.354 75.5921
22946.044922 66.521 -57.2601
22946.411133 66.614 171.8593
22946.777344 66.682 39.8937
22947.143555 66.571 -93.0962
22947.509766 66.906 135.0535
22947.875977 67.461 2.7967
22948.242188 66.748 -129.1684
22948.608398 67.122 96.8395
22948.974609 67.214 -35.1026
22949.340820 67.372 -168.1079
22949.707031 67.302 60.1908
22950.073242 67.629 -72.1166
22950.439453 67.075 155.5762
22950.805664 67.541 23.9523
22951.171875 67.713 -108.8335
22951.538086 67.541 117.3092
22951.904297 67.493 -11.9166
22952.270508 67.340 -148.0439
22952.636719 67.525 81.8422
22953.002930 67.454 -50.7505
22953.369141 67.328 176.1858
22953.735352 67.325 43.5712
22954.101562 67.426 -90.4467
22954.467773 67.827 137.9669
22954.833984 67.550 6.1544
22955.200195 67.273 -127.8649
22955.566406 67.315 100.0353
22955.932617 66.847 -30.4622
22956.298828 67.324 -164.7783
22956.665039 67.171 63.9757
22957.031250 66.693 -69.4047
22957.397461 66.660 156.7346
22957.763672 66.242 27.8448
22958.129883 66.668 -104.5351
22958.496094 66.088 121.6113
22958.862305 66.244 -7.9506
22959.228516 66.002 -139.7690
22959.594727 66.258 85.2444
22959.960938 65.076 -43.2711
22960.327148 66.156 -175.1050
22960.693359 65.441 52.1757
22961.059570 65.335 -79.5720
22961.425781 65.297 150.6983
22961.791992 65.344 23.3400
22962.158203 65.471 -115.8698
22962.524414 65.288 116.4206
22962.890625 65.298 -17.1372
22963.256836 65.541 -149.9779
22963.623047 65.520 79.3584
22963.989258 65.063 -50.2772
22964.355469 65.033 179.6654
22964.721680 64.980 48.6441
22965.087891 65.211 -83.9589
22965.454102 65.269 145.4228
22965.820312 64.948 14.8054
22966.186523 65.210 -115.6600
22966.552734 65.506 112.5537
22966.918945 65.304 -21.1845
22967.285156 65.336 -154.7095
22967.651367 65.480 77.0974
22968.017578 65.284 -54.7962
22968.383789 65.490 172.3196
22968.750000 65.666 40.4873
22969.116211 65.657 -91.1093
22969.482422 66.076 137.0532
22969.848633 66.048 9.1364
22970.214844 66.420 -126.9659
22970.581055 65.935 102.6140
22970.947266 65.932 -29.0465
22971.313477 66.184 -160.8528
22971.679688 66.200 69.1716
22972.045898 66.628 -67.8023
22972.412109 66.193 162.1566
22972.778320 66.486 29.7936
22973.144531 66.582 -102.2536
22973.510742 66.711 125.6864
22973.876953 66.604 -8.3503
22974.243164 66.366 -137.5988
22974.609375 66.490 87.6837
22974.975586 66.736 -43.3628
22975.341797 66.743 -175.2544
22975.708008 66.509 50.0961
22976.074219 66.623 -78.8481
22976.440430 66.452 146.4490
22976.806641 66.514 14.8637
22977.172852 66.722 -118.9836
22977.539062 66.858 108.7224
22977.905273 66.528 -23.6579
22978.271484 66.416 -156.7127
22978.637695 66.689 70.7203
22979.003906 66.530 -60.0143
22979.370117 66.402 168.2551
22979.736328 66.625 36.0176
22980.102539 66.049 -95.2290
22980.468750 66.435 129.0625
22980.834961 66.184 -1.8628
22981.201172 65.852 -132.8295
22981.567383 66.008 95.3593
22981.933594 65.801 -37.6473
22982.299805 65.984 -169.1526
22982.666016 65.784 56.8324
22983.032227 65.717 -76.4113
22983.398438 65.723 152.7827
22983.764648 65.137 24.2383
22984.130859 65.341 -110.5939
22984.497070 65.381 116.9787
22984.863281 65.300 -11.2270
22985.229492 64.677 -143.0193
22985.595703 64.898 83.9594
22985.961914 65.087 -45.5371
22986.328125 64.481 -177.8131
22986.694336 64.576 47.7994
22987.060547 64.646 -83.0083
22987.426758 64.745 144.8410
22987.792969 65.280 17.0673
22988.159180 64.673 -116.9073
22988.525391 63.983 113.5459
22988.891602 64.146 -21.2577
22989.257812 64.132 -151.9667
22989.624023 63.362 76.1553
22989.990234 64.467 -54.0193
22990.356445 63.353 174.1160
22990.722656 63.788 44.8850
22991.088867 64.202 -86.5517
22991.455078 64.319 142.9282
22991.821289 64.138 13.2771
22992.187500 63.889 -119.3727
22992.553711 64.115 111.1286
22992.919922 64.024 -21.6623
22993.286133 63.872 -155.3053
22993.652344 63.241 74.4128
22994.018555 64.430 -56.0416
22994.384766 63.875 169.7782
22994.750977 64.879 42.0753
22995.117188 64.745 -88.9291
22995.483398 64.695 136.4302
22995.849609 64.512 11.1038
22996.215820 65.036 -127.0050
22996.582031 64.728 103.8802
22996.948242 64.987 -26.2540
22997.314453 64.905 -158.2831
22997.680664 64.910 66.3181
22998.046875 64.964 -61.9667
22998.413086 65.081 164.3972
22998.779297 65.276 33.6139
22999.145508 65.545 -97.9600
22999.511719 65.562 129.1017
22999.877930 65.311 -5.1909
23000.244141 65.689 -134.6202
23000.610352 65.536 95.3931
23000.976562 65.385 -35.8349
23001.342773 65.562 -168.3146
23001.708984 65.771 60.6547
23002.075195 65.699 -73.3555
23002.441406 65.812 154.8070
23002.807617 65.914 23.2856
23003.173828 65.801 -108.7818
23003.540039 65.827 118.9500
23003.906250 65.576 -9.9005
23004.272461 66.070 -145.2391
23004.638672 65.937 82.8487
23005.004883 65.839 -49.3154
23005.371094 66.078 179.0487
23005.737305 66.386 49.4818
23006.103516 66.640 -83.2630
23006.469727 66.353 141.6887
23006.835938 66.571 8.8320
23007.202148 66.527 -122.9576
23007.568359 66.509 102.4970
23007.934570 66.424 -26.2080
23008.300781 66.543 -160.7189
23008.666992 66.512 70.6938
23009.033203 66.945 -61.1775
23009.399414 67.148 165.4435
23009.765625 66.612 31.9133
23010.131836 66.923 -99.1079
23010.498047 66.530 128.6774
23010.864258 66.634 -3.1520
23011.230469 66.712 -135.9300
23011.596680 66.818 91.9066
23011.962891 66.913 -41.9658
23012.329102 66.855 -173.6543
23012.695312 66.876 53.0548
23013.061523 66.770 -78.1575
23013.427734 66.836 150.7403
23013.793945 67.152 18.2603
23014.160156 66.833 -114.2990
23014.526367 66.902 111.5951
23014.892578 66.789 -20.2133
23015.258789 66.750 -151.1804
23015.625000 66.815 77.2487
23015.991211 67.101 -57.1548
23016.357422 66.922 171.6389
23016.723633 66.839 40.3198
23017.089844 66.650 -92.4242
23017.456055 66.802 134.0963
23017.822266 66.581 3.2128
23018.188477 66.772 -127.0245
23018.554688 66.181 99.4382
23018.920898 66.393 -34.1560
23019.287109 66.735 -166.6375
23019.653320 66.598 62.1124
23020.019531 66.746 -71.9841
23020.385742 66.030 156.8698
23020.751953 66.320 26.2754
23021.118164 66.195 -104.8744
23021.484375 66.093 121.2813
23021.850586 66.560 -12.0908
23022.216797 65.758 -140.7945
23022.583008 65.900 83.3867
23022.949219 65.905 -50.2348
23023.315430 65.664 179.6731
23023.681641 65.571 50.9350
23024.047852 65.449 -84.9465
23024.414062 65.779 147.5391
23024.780273 65.590 14.5190
23025.146484 65.181 -117.4840
23025.512695 64.688 112.0698
23025.878906 64.757 -19.8529
23026.245117 65.023 -151.3229
23026.611328 65.511 77.9276
23026.977539 65.359 -55.2186
23027.343750 65.171 171.2887
23027.709961 64.531 41.6242
23028.076172 64.786 -90.7710
23028.442383 64.555 137.9749
23028.808594 65.249 8.5434
23029.174805 65.405 -123.2170
23029.541016 65.287 103.9323
23029.907227 65.060 -30.4068
23030.273438 64.633 -155.4028
23030.639648 65.397 71.0595
23031.005859 65.581 -61.7638
23031.372070 65.320 163.6952
23031.738281 65.297 34.9698
23032.104492 65.259 -99.9103
23032.470703 64.954 132.2654
23032.836914 65.256 -2.4476
23033.203125 65.557 -133.5298
23033.569336 65.495 97.5040
23033.935547 65.181 -39.5600
23034.301758 65.334 -166.1905
23034.667969 65.524 59.9644
23035.034180 65.565 -73.0757
23035.400391 65.779 153.0824
23035.766602 65.287 21.0209
23036.132812 65.647 -108.0113
23036.499023 65.217 116.9962
23036.865234 65.954 -10.9903
23037.231445 65.893 -141.9619
23037.597656 65.617 81.5423
23037.963867 65.964 -48.1683
23038.330078 65.421 177.5986
23038.696289 65.763 46.7088
23039.062500 65.795 -85.9604
23039.428711 65.657 140.4347
23039.794922 65.690 11.5547
23040.161133 66.004 -121.8263
23040.527344 65.703 105.9515
23040.893555 65.606 -27.7149
23041.259766 65.398 -159.1344
23041.625977 65.456 70.5130
23041.992188 65.200 -59.7067
23042.358398 65.508 167.3686
23042.724609 65.411 33.6019
23043.090820 65.226 -99.6962
23043.457031 65.166 127.2437
23043.823242 64.945 -2.4816
23044.189453 65.181 -134.5854
23044.555664 64.884 93.2622
23044.921875 64.839 -37.6505
23045.288086 64.749 -169.1040
23045.654297 65.238 59.9926
23046.020508 65.490 -77.2836
23046.386719 64.949 155.4118
23046.752930 64.879 19.6423
23047.119141 64.997 -111.4597
23047.485352 65.030 117.6061
23047.851562 64.661 -15.1070
23048.217773 64.711 -144.9030
23048.583984 64.472 79.2738
23048.950195 64.958 -49.8294
23049.316406 64.850 -178.2916
23049.682617 64.779 49.1422
23050.048828 64.742 -88.9626
23050.415039 64.595 144.0613
23050.781250 64.700 9.2815
23051.147461 64.855 -121.7839
23051.513672 64.484 108.0403
23051.879883 64.441 -24.5709
23052.246094 64.167 -155.3748
23052.612305 64.468 72.0354
23052.978516 64.753 -59.0258
23053.344727 64.547 169.0348
23053.710938 64.231 34.4747
23054.077148 64.788 -96.4564
23054.443359 64.108 133.6219
23054.809570 64.146 2.4829
23055.175781 64.197 -129.8749
23055.541992 64.216 95.0723
23055.908203 64.528 -32.4349
23056.274414 64.676 -166.1481
23056.640625 63.710 62.9604
23057.006836 63.742 -72.6662
23057.373047 64.130 157.3806
23057.739258 64.063 27.8977
23058.105469 64.302 -105.5765
23058.471680 64.006 125.2488
23058.837891 63.774 -8.2188
23059.204102 64.111 -142.0437
23059.570312 64.172 86.6596
23059.936523 63.843 -41.9932
23060.302734 64.101 179.6802
23060.668945 64.101 50.2982
23061.035156 63.660 -81.3883
23061.401367 63.416 145.7994
23061.767578 63.903 18.4004
23062.133789 62.807 -120.3790
23062.500000 63.510 113.5498
23062.866211 63.672 -20.1292
23063.232422 63.536 -151.9327
23063.598633 63.078 76.7925
23063.964844 63.596 -51.6840
23064.331055 63.436 172.0204
23064.697266 63.393 42.1528
23065.063477 63.102 -91.5680
23065.429688 63.104 135.6862
23065.795898 62.579 10.1378
23066.162109 63.084 -126.8228
23066.528320 62.277 104.4855
23066.894531 62.504 -27.1678
23067.260742 62.599 -156.4382
23067.626953 62.453 73.8563
23067.993164 62.259 -60.9958
23068.359375 62.474 171.2089
23068.725586 62.200 37.3096
23069.091797 62.311 -94.4244
23069.458008 62.330 137.6231
23069.824219 61.760 5.6131
23070.190430 62.486 -124.5538
23070.556641 62.512 102.6206
23070.922852 62.643 -27.9336
23071.289062 62.594 -159.1336
23071.655273 62.211 68.8944
23072.021484 63.026 -63.6437
23072.387695 62.401 169.2259
23072.753906 62.523 40.0081
23073.120117 62.712 -92.9635
23073.486328 62.914 134.6999
23073.852539 62.485 -0.4286
23074.218750 62.810 -124.4737
23074.584961 62.719 101.7244
23074.951172 63.052 -29.0332
23075.317383 63.561 -159.9750
23075.683594 63.581 67.4033
23076.049805 63.559 -63.4585
23076.416016 63.516 163.1955
23076.782227 63.710 34.3055
23077.148438 63.859 -98.4040
23077.514648 63.928 128.5517
23077.880859 64.087 -3.2045
23078.247070 63.701 -134.2660
23078.613281 64.575 94.8571
23078.979492 64.627 -39.1379
23079.345703 64.763 -173.8962
23079.711914 64.642 58.9773
23080.078125 65.129 -74.2281
23080.444336 64.412 151.4778
23080.810547 65.261 19.0577
23081.176758 65.649 -111.2578
23081.542969 65.886 116.0069
23081.909180 65.347 -15.0374
23082.275391 65.935 -147.4580
23082.641602 65.503 79.6315
23083.007812 65.475 -54.1374
23083.374023 65.719 171.6655
23083.740234 66.046 42.1180
23084.106445 66.061 -95.5088
23084.472656 65.861 135.5116
23084.838867 65.951 1.5355
23085.205078 65.804 -131.0567
23085.571289 65.785 97.6053
23085.937500 66.459 -37.8823
23086.303711 65.613 -163.1154
23086.669922 65.844 61.3232
23087.036133 65.757 -70.2918
23087.402344 65.396 156.8274
23087.768555 65.806 21.8239
23088.134766 64.931 -109.6528
23088.500977 65.173 118.1011
23088.867188 64.930 -14.1958
23089.233398 64.810 -144.8262
23089.599609 64.733 84.7320
23089.965820 65.242 -49.4025
23090.332031 64.516 178.7879
23090.698242 64.912 45.7286
23091.064453 65.200 -83.8788
23091.430664 65.134 145.2207
23091.796875 65.099 9.1292
23092.163086 64.965 -115.7479
23092.529297 64.722 109.6989
23092.895508 64.487 -21.1326
23093.261719 64.527 -151.1690
23093.627930 64.645 78.6105
23093.994141 64.696 -56.0934
23094.360352 64.982 171.6416
23094.726562 65.247 40.7312
23095.092773 64.925 -88.9272
23095.458984 64.794 137.7398
23095.825195 65.382 6.3387
23096.191406 65.206 -127.1807
23096.557617 64.883 101.9500
23096.923828 65.036 -30.3734
23097.290039 65.309 -160.9052
23097.656250 65.210 67.7305
23098.022461 65.351 -63.7100
23098.388672 64.921 163.0039
23098.754883 65.097 30.8903
23099.121094 65.100 -99.4647
23099.487305 64.825 129.1682
23099.853516 65.396 -3.5977
23100.219727 65.185 -136.0864
23100.585938 65.454 93.4500
23100.952148 65.305 -39.3438
23101.318359 65.434 -172.0423
23101.684570 65.593 55.7446
23102.050781 65.676 -77.7433
23102.416992 65.515 151.7271
23102.783203 65.503 21.5829
23103.149414 65.790 -109.9488
23103.515625 66.005 117.9940
23103.881836 65.681 -12.6589
23104.248047 65.657 -147.5283
23104.614258 65.843 82.0862
23104.980469 66.159 -49.3491
23105.346680 66.349 177.5171
23105.712891 66.265 44.9323
23106.079102 66.705 -88.3181
23106.445312 66.309 140.2115
23106.811523 66.500 9.0700
23107.177734 66.632 -123.5703
23107.543945 66.805 102.7442
23107.910156 66.551 -30.2264
23108.276367 66.589 -160.2980
23108.642578 66.732 65.4103
23109.008789 66.956 -66.7204
23109.375000 66.765 160.9108
23109.741211 66.871 29.6081
23110.107422 66.838 -105.6061
23110.473633 66.662 125.1286
23110.839844 66.652 -9.1556
23111.206055 66.703 -140.4294
23111.572266 66.612 87.1961
23111.938477 66.805 -45.7335
23112.304688 67.085 -179.2988
23112.670898 66.672 50.1308
23113.037109 66.666 -82.3534
23113.403320 66.888 144.9697
23113.769531 66.614 12.8281
23114.135742 66.884 -123.6174
23114.501953 66.324 108.4389
23114.868164 66.464 -24.6786
23115.234375 66.746 -158.5066
23115.600586 66.332 68.8761
23115.966797 66.197 -62.4469
23116.333008 66.220 164.1125
23116.699219 66.347 33.0958
23117.065430 66.297 -101.8334
23117.431641 66.408 125.4498
23117.797852 65.757 -4.2299
23118.164062 66.327 -135.5815
23118.530273 65.687 90.8794
23118.896484 65.518 -41.3280
23119.262695 65.517 -173.8674
23119.628906 65.618 55.2508
23119.995117 65.413 -79.7756
23120.361328 65.124 151.0017
23120.727539 65.188 17.1443
23121.093750 64.794 -113.9016
23121.459961 64.228 114.4841
23121.826172 64.793 -14.8532
23122.192383 64.668 -149.9400
23122.558594 64.522 82.0808
23122.924805 64.072 -51.1102
23123.291016 63.924 178.2040
23123.657227 63.494 47.8033
23124.023438 63.867 -84.4863
23124.389648 63.901 141.0827
23124.755859 63.755 10.7955
23125.122070 63.309 -122.0100
23125.488281 63.078 107.1367
23125.854492 63.192 -18.3725
23126.220703 63.421 -156.7866
23126.586914 63.828 77.8450
23126.953125 63.217 -52.7160
23127.319336 63.089 172.4750
23127.685547 63.688 42.0458
23128.051758 63.550 -83.5983
23128.417969 63.524 142.9242
23128.784180 63.285 13.9171
23129.150391 63.232 -117.7955
23129.516602 63.907 107.7229
23129.882812 63.587 -21.7986
23130.249023 64.420 -154.9684
23130.615234 63.736 73.6833
23130.981445 64.014 -57.3670
23131.347656 64.418 171.8456
23131.713867 64.545 40.2014
23132.080078 64.612 -98.4483
23132.446289 64.462 133.3029
23132.812500 64.141 1.9008
23133.178711 64.261 -130.0979
23133.544922 64.715 100.1309
23133.911133 64.697 -33.7087
23134.277344 65.052 -165.9783
23134.643555 65.324 62.2513
23135.009766 64.823 -68.3692
23135.375977 64.631 157.1241
23135.742188 64.863 27.9211
23136.108398 65.556 -107.7239
23136.474609 64.812 123.4145
23136.840820 64.912 -9.7591
23137.207031 64.937 -142.7616
23137.573242 65.005 85.9702
23137.939453 65.289 -44.6602
23138.305664 65.086 -177.1332
23138.671875 65.812 49.6623
23139.038086 65.586 -82.5328
