* Generated by rew_pipeline.py (source UUID f0175bf7-856b-4f82-b8d3-e215cf908451, calibrated to its own SPL at 100 Hz)
* Measurement: LR.filtered.clean-fdw8
* Dated: 2026-Sep-12 16:10:02
* Note: ; Vector average of L.filtered.clean-fdw8, R.filtered.clean-fdw8
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
18633.728027 63.462 -7.7772
18633.911133 63.531 -72.1501
18634.094238 63.661 -137.4915
18634.277344 63.747 156.4519
18634.460449 63.766 90.2403
18634.643555 63.747 24.2202
18634.826660 63.717 -41.5837
18635.009766 63.671 -107.2125
18635.192871 63.599 -172.5618
18635.375977 63.530 122.4980
18635.559082 63.520 57.7902
18635.742188 63.591 -7.2153
18635.925293 63.688 -72.9627
18636.108398 63.726 -139.3417
18636.291504 63.669 154.2707
18636.474609 63.572 88.5422
18636.657715 63.543 23.6194
18636.840820 63.651 -41.0435
18637.023926 63.843 -106.1290
18637.207031 63.997 -171.7455
18637.390137 64.036 122.6259
18637.573242 63.985 57.6103
18637.756348 63.951 -6.6649
18637.939453 64.022 -70.8044
18638.122559 64.178 -135.6458
18638.305664 64.315 158.4905
18638.488770 64.343 91.9859
18638.671875 64.249 25.5415
18638.854980 64.098 -40.2926
18639.038086 63.984 -105.4439
18639.221191 63.964 -170.3061
18639.404297 64.023 124.6223
18639.587402 64.100 59.1290
18639.770508 64.144 -6.6455
18639.953613 64.143 -72.3893
18640.136719 64.129 -137.8469
18640.319824 64.156 157.0160
18640.502930 64.262 91.9724
18640.686035 64.438 26.6767
18640.869141 64.628 -39.0638
18641.052246 64.760 -105.1151
18641.235352 64.795 -171.0701
18641.418457 64.756 123.4843
18641.601562 64.716 58.6336
18641.784668 64.740 -6.0382
18641.967773 64.825 -71.1648
18642.150879 64.903 -137.0480
18642.333984 64.911 156.5967
18642.517090 64.855 90.3856
18642.700195 64.820 24.7633
18642.883301 64.905 -40.4030
18643.066406 65.132 -105.7137
18643.249512 65.417 -171.6188
18643.432617 65.651 121.9974
18643.615723 65.779 55.6426
18643.798828 65.825 -10.2399
18643.981934 65.858 -75.6155
18644.165039 65.927 -140.8622
18644.348145 66.022 153.6014
18644.531250 66.104 87.6714
18644.714355 66.154 21.5631
18644.897461 66.194 -44.4609
18645.080566 66.258 -110.3135
18645.263672 66.367 -176.0900
18645.446777 66.511 118.0945
18645.629883 66.668 52.2028
18645.812988 66.824 -13.7757
18645.996094 66.969 -79.9001
18646.179199 67.085 -146.2304
18646.362305 67.152 147.2948
18646.545410 67.168 80.8805
18646.728516 67.170 14.7206
18646.911621 67.206 -51.2228
18647.094727 67.302 -117.2465
18647.277832 67.425 176.3573
18647.460938 67.512 109.6047
18647.644043 67.527 42.8192
18647.827148 67.491 -23.6544
18648.010254 67.463 -89.7868
18648.193359 67.488 -155.9339
18648.376465 67.550 137.4839
18648.559570 67.593 70.3914
18648.742676 67.585 3.1189
18648.925781 67.547 -63.8958
18649.108887 67.537 -130.4764
18649.291992 67.593 163.1663
18649.475098 67.690 96.6950
18649.658203 67.761 30.0160
18649.841309 67.752 -36.6365
18650.024414 67.660 -102.9404
18650.207520 67.532 -168.7819
18650.390625 67.415 125.6277
18650.573730 67.326 59.9355
18650.756836 67.245 -6.0600
18650.939941 67.155 -72.2960
18651.123047 67.062 -138.5779
18651.306152 66.987 155.2437
18651.489258 66.944 89.2100
18651.672363 66.933 23.3103
18651.855469 66.942 -42.4646
18652.038574 66.956 -108.1386
18652.221680 66.959 -173.7675
18652.404785 66.934 120.6055
18652.587891 66.870 55.0174
18652.770996 66.778 -10.4448
18652.954102 66.694 -75.7732
18653.137207 66.654 -141.1358
18653.320312 66.665 153.2309
18653.503418 66.704 87.2455
18653.686523 66.746 21.0717
18653.869629 66.794 -45.0566
18654.052734 66.865 -111.0738
18654.235840 66.953 -177.1149
18654.418945 67.015 116.7335
18654.602051 67.000 50.6791
18654.785156 66.906 -14.8425
18654.968262 66.809 -79.5653
18655.151367 66.808 -143.8232
18655.334473 66.930 151.5421
18655.517578 67.093 85.8919
18655.700684 67.184 19.3137
18655.883789 67.155 -47.5700
18656.066895 67.048 -114.1328
18656.250000 66.954 179.8122
18656.433105 66.930 113.9717
18656.616211 66.960 47.9876
18656.799316 66.990 -18.1419
18656.982422 66.998 -84.1245
18657.165527 67.014 -149.7675
18657.348633 67.074 144.7597
18657.531738 67.170 79.1053
18657.714844 67.255 13.1349
18657.897949 67.296 -52.9544
18658.081055 67.314 -118.9184
18658.264160 67.356 175.1915
18658.447266 67.431 109.0480
18658.630371 67.486 42.4467
18658.813477 67.456 -24.3679
18658.996582 67.328 -90.8238
18659.179688 67.166 -156.4706
18659.362793 67.072 138.5750
18659.545898 67.091 73.6608
18659.729004 67.171 8.1997
18659.912109 67.228 -57.8435
18660.095215 67.228 -124.1052
18660.278320 67.199 169.7164
18660.461426 67.182 103.6046
18660.644531 67.176 37.3949
18660.827637 67.148 -28.8702
18661.010742 67.082 -94.8650
18661.193848 67.017 -160.3013
18661.376953 67.014 134.6853
18661.560059 67.086 69.5839
18661.743164 67.169 4.0373
18661.926270 67.189 -61.7656
18662.109375 67.145 -127.2988
18662.292480 67.119 167.7290
18662.475586 67.201 102.9675
18662.658691 67.384 37.7186
18662.841797 67.567 -28.3130
18663.024902 67.652 -94.7152
18663.208008 67.628 -160.7539
18663.391113 67.576 134.0095
18663.574219 67.597 69.3153
18663.757324 67.712 4.4310
18663.940430 67.851 -61.1396
18664.123535 67.937 -127.2859
18664.306641 67.955 166.4474
18664.489746 67.958 100.3910
18664.672852 68.008 34.5166
18664.855957 68.119 -31.4104
18665.039062 68.263 -97.4926
18665.222168 68.402 -163.5935
18665.405273 68.531 130.4670
18665.588379 68.662 64.6775
18665.771484 68.792 -1.1716
18665.954590 68.898 -67.2805
18666.137695 68.950 -133.6635
18666.320801 68.947 159.8172
18666.503906 68.920 93.2851
18666.687012 68.907 26.7382
18666.870117 68.930 -39.8992
18667.053223 68.984 -106.6317
18667.236328 69.052 -173.3357
18667.419434 69.126 120.1518
18667.602539 69.204 53.8985
18667.785645 69.281 -12.1547
18667.968750 69.343 -78.1146
18668.151855 69.378 -144.0468
18668.334961 69.388 150.0146
18668.518066 69.391 83.9977
18668.701172 69.404 17.7704
18668.884277 69.431 -48.7757
18669.067383 69.461 -115.6202
18669.250488 69.484 177.3973
18669.433594 69.502 110.4772
18669.616699 69.519 43.7445
18669.799805 69.536 -22.7822
18669.982910 69.542 -89.1335
18670.166016 69.529 -155.3241
18670.349121 69.500 138.6337
18670.532227 69.470 72.6707
18670.715332 69.453 6.6403
18670.898438 69.451 -59.5981
18671.081543 69.450 -126.0727
18671.264648 69.440 167.3299
18671.447754 69.420 100.7795
18671.630859 69.397 34.3929
18671.813965 69.376 -31.8143
18671.997070 69.354 -97.8878
18672.180176 69.321 -163.8777
18672.363281 69.271 130.1734
18672.546387 69.205 64.2066
18672.729492 69.125 -1.8502
18672.912598 69.025 -68.0239
18673.095703 68.905 -134.2460
18673.278809 68.775 159.6229
18673.461914 68.656 93.6901
18673.645020 68.573 27.9444
18673.828125 68.533 -37.7332
18674.011230 68.524 -103.4668
18674.194336 68.525 -169.3144
18674.377441 68.521 124.7159
18674.560547 68.505 58.6142
18674.743652 68.468 -7.6154
18674.926758 68.400 -73.8842
18675.109863 68.305 -139.9970
18675.292969 68.213 154.2339
18675.476074 68.168 88.7969
18675.659180 68.191 23.4197
18675.842285 68.253 -42.2197
18676.025391 68.287 -108.1782
18676.208496 68.245 -174.1667
18676.391602 68.140 120.2257
18676.574707 68.041 55.1646
18676.757812 68.020 -9.6469
18676.940918 68.090 -74.7692
18677.124023 68.193 -140.5315
18677.307129 68.263 153.2163
18677.490234 68.276 86.9143
18677.673340 68.263 20.9220
18677.856445 68.268 -44.7224
18678.039551 68.311 -110.2460
18678.222656 68.365 -175.8559
18678.405762 68.397 118.4687
18678.588867 68.400 52.9136
18678.771973 68.405 -12.3968
18678.955078 68.453 -77.5671
18679.138184 68.563 -142.8788
18679.321289 68.715 151.4187
18679.504395 68.869 85.2748
18679.687500 68.987 18.8293
18679.870605 69.054 -47.6897
18680.053711 69.074 -114.0715
18680.236816 69.068 179.8060
18680.419922 69.068 113.9249
18680.603027 69.096 48.1269
18680.786133 69.153 -17.7982
18680.969238 69.220 -83.9584
18681.152344 69.272 -150.2648
18681.335449 69.304 143.5056
18681.518555 69.342 77.5252
18681.701660 69.416 11.7460
18681.884766 69.532 -54.0805
18682.067871 69.658 -120.1858
18682.250977 69.745 173.4223
18682.434082 69.767 106.9468
18682.617188 69.740 40.6060
18682.800293 69.706 -25.5730
18682.983398 69.695 -91.7796
18683.166504 69.699 -158.2193
18683.349609 69.688 135.1236
18683.532715 69.648 68.5083
18683.715820 69.601 2.2177
18683.898926 69.598 -63.7242
18684.082031 69.668 -129.6370
18684.265137 69.785 164.0667
18684.448242 69.880 97.2391
18684.631348 69.895 30.1177
18684.814453 69.823 -36.8516
18684.997559 69.713 -103.3134
18685.180664 69.642 -169.2574
18685.363770 69.656 124.9672
18685.546875 69.740 58.9408
18685.729980 69.832 -7.4845
18685.913086 69.881 -74.1250
18686.096191 69.876 -140.6787
18686.279297 69.849 152.9990
18686.462402 69.834 86.7686
18686.645508 69.835 20.3358
18686.828613 69.818 -46.4569
18687.011719 69.747 -113.4522
18687.194824 69.622 179.7304
18687.377930 69.489 113.4086
18687.561035 69.414 47.5533
18687.744141 69.424 -18.2193
18687.927246 69.475 -84.2987
18688.110352 69.489 -150.7087
18688.293457 69.420 142.8940
18688.476562 69.289 76.8984
18688.659668 69.168 11.3537
18688.842773 69.117 -54.1481
18689.025879 69.122 -120.1310
18689.208984 69.117 173.2567
18689.392090 69.051 106.3533
18689.575195 68.930 39.6694
18689.758301 68.810 -26.5294
18689.941406 68.735 -92.4040
18690.124512 68.692 -158.2966
18690.307617 68.624 135.6845
18690.490723 68.494 69.7718
18690.673828 68.331 4.2227
18690.856934 68.203 -61.0777
18691.040039 68.141 -126.6455
18691.223145 68.099 167.0951
18691.406250 67.998 100.2873
18691.589355 67.814 33.5866
18691.772461 67.611 -32.3517
18691.955566 67.508 -97.4699
18692.138672 67.566 -162.4504
18692.321777 67.715 131.9437
18692.504883 67.818 65.6064
18692.687988 67.788 -0.9209
18692.871094 67.638 -66.9748
18693.054199 67.461 -132.2968
18693.237305 67.345 162.7804
18693.420410 67.302 97.6849
18693.603516 67.278 32.1686
18693.786621 67.230 -33.5635
18693.969727 67.161 -99.1830
18694.152832 67.105 -164.5939
18694.335938 67.070 130.0513
18694.519043 67.029 64.6253
18694.702148 66.951 -0.7665
18694.885254 66.844 -65.9113
18695.068359 66.758 -130.7949
18695.251465 66.733 164.2636
18695.434570 66.759 98.8636
18695.617676 66.785 32.9071
18695.800781 66.772 -33.3148
18695.983887 66.729 -99.3744
18696.166992 66.701 -165.0366
18696.350098 66.725 129.6144
18696.533203 66.795 64.3408
18696.716309 66.870 -0.9735
18696.899414 66.916 -66.2474
18697.082520 66.930 -131.3477
18697.265625 66.933 163.7282
18697.448730 66.947 98.8202
18697.631836 66.976 33.7150
18697.814941 67.013 -31.7267
18697.998047 67.049 -97.5465
18698.181152 67.075 -163.7156
18698.364258 67.080 129.8637
18698.547363 67.054 63.3910
18698.730469 67.001 -2.8460
18698.913574 66.951 -68.5922
18699.096680 66.952 -133.8082
18699.279785 67.042 161.2334
18699.462891 67.209 96.1031
18699.645996 67.395 30.5203
18699.829102 67.534 -35.4644
18700.012207 67.589 -101.5474
18700.195312 67.573 -167.3881
18700.378418 67.537 127.1634
18700.561523 67.537 61.9551
18700.744629 67.594 -3.3766
18700.927734 67.686 -69.1397
18701.110840 67.766 -135.3720
18701.293945 67.801 158.1629
18701.477051 67.794 91.8042
18701.660156 67.779 25.7826
18701.843262 67.799 -39.9093
18702.026367 67.871 -105.4758
18702.209473 67.980 -171.1292
18702.392578 68.091 123.0643
18702.575684 68.183 57.1820
18702.758789 68.250 -8.6772
18702.941895 68.305 -74.4866
18703.125000 68.355 -140.2912
18703.308105 68.403 153.8649
18703.491211 68.450 87.9753
18703.674316 68.502 22.0453
18703.857422 68.561 -43.9491
18704.040527 68.619 -110.0327
18704.223633 68.663 -176.1631
18704.406738 68.682 117.7840
18704.589844 68.690 51.9213
18704.772949 68.707 -13.7776
18704.956055 68.742 -79.4849
18705.139160 68.778 -145.3588
18705.322266 68.789 148.6351
18705.505371 68.773 82.7053
18705.688477 68.765 17.0123
18705.871582 68.814 -48.5634
18706.054688 68.933 -114.3778
18706.237793 69.075 179.3102
18706.420898 69.175 112.6183
18706.604004 69.205 45.9657
18706.787109 69.195 -20.2606
18706.970215 69.208 -86.0354
18707.153320 69.281 -151.7232
18707.336426 69.386 142.2773
18707.519531 69.463 75.9103
18707.702637 69.483 9.4618
18707.885742 69.472 -56.7655
18708.068848 69.486 -122.7707
18708.251953 69.553 171.1313
18708.435059 69.643 104.6480
18708.618164 69.698 37.8255
18708.801270 69.691 -28.9766
18708.984375 69.649 -95.3915
18709.167480 69.630 -161.3522
18709.350586 69.674 132.8524
18709.533691 69.766 66.8508
18709.716797 69.854 0.5097
18709.899902 69.898 -66.0101
18710.083008 69.891 -132.4436
18710.266113 69.858 161.3731
18710.449219 69.826 95.4321
18710.632324 69.812 29.6153
18710.815430 69.817 -36.2093
18710.998535 69.836 -102.1513
18711.181641 69.857 -168.2911
18711.364746 69.863 125.3508
18711.547852 69.838 58.8611
18711.730957 69.783 -7.5902
18711.914062 69.725 -73.8588
18712.097168 69.695 -139.9534
18712.280273 69.713 153.9640
18712.463379 69.765 87.7294
18712.646484 69.819 21.3343
18712.829590 69.855 -45.0847
18713.012695 69.875 -111.4003
18713.195801 69.890 -177.6277
18713.378906 69.896 116.1065
18713.562012 69.874 49.7295
18713.745117 69.803 -16.6658
18713.928223 69.692 -82.8852
18714.111328 69.584 -148.8304
18714.294434 69.523 145.3637
18714.477539 69.522 79.4074
18714.660645 69.553 13.1108
18714.843750 69.575 -53.4593
18715.026855 69.564 -120.0493
18715.209961 69.528 173.5773
18715.393066 69.488 107.4946
18715.576172 69.458 41.6149
18715.759277 69.435 -24.1939
18715.942383 69.410 -90.0076
18716.125488 69.376 -155.8400
18716.308594 69.337 138.3091
18716.491699 69.299 72.4294
18716.674805 69.267 6.5152
18716.857910 69.246 -59.4308
18717.041016 69.239 -125.4175
18717.224121 69.241 168.5210
18717.407227 69.238 102.3697
18717.590332 69.213 36.1869
18717.773438 69.161 -29.9041
18717.956543 69.102 -95.8212
18718.139648 69.065 -161.6337
18718.322754 69.063 132.4510
18718.505859 69.080 66.2637
18718.688965 69.087 -0.1531
18718.872070 69.069 -66.5531
18719.055176 69.042 -132.6738
18719.238281 69.039 161.5553
18719.421387 69.078 95.9719
18719.604492 69.139 30.3533
18719.787598 69.184 -35.3787
18719.970703 69.190 -101.1451
18720.153809 69.161 -166.8658
18720.336914 69.119 127.3931
18720.520020 69.074 61.4582
18720.703125 69.013 -4.7651
18720.886230 68.922 -71.1494
18721.069336 68.812 -137.4095
18721.252441 68.725 156.6760
18721.435547 68.708 91.0663
18721.618652 68.774 25.4847
18721.801758 68.884 -40.3294
18721.984863 68.979 -106.3988
18722.167969 69.015 -172.5180
18722.351074 68.992 121.5683
18722.534180 68.941 55.9869
18722.717285 68.901 -9.3383
18722.900391 68.899 -74.6195
18723.083496 68.936 -140.0684
18723.266602 68.994 154.2117
18723.449707 69.053 88.2411
18723.632812 69.095 22.1289
18723.815918 69.114 -43.9853
18723.999023 69.112 -109.9893
18724.182129 69.104 -175.8570
18724.365234 69.104 118.3285
18724.548340 69.119 52.4187
18724.731445 69.141 -13.6992
18724.914551 69.156 -80.0190
18725.097656 69.164 -146.4206
18725.280762 69.175 147.2437
18725.463867 69.208 81.0454
18725.646973 69.272 14.9479
18725.830078 69.357 -51.1311
18726.013184 69.436 -117.2216
18726.196289 69.490 176.7214
18726.379395 69.516 110.7481
18726.562500 69.528 44.8111
18726.745605 69.534 -21.2462
18726.928711 69.527 -87.5748
18727.111816 69.491 -154.1588
18727.294922 69.421 139.2271
18727.478027 69.348 72.8755
18727.661133 69.330 6.8895
18727.844238 69.410 -58.9741
18728.027344 69.568 -125.1382
18728.210449 69.727 168.1775
18728.393555 69.803 101.1721
18728.576660 69.762 34.3273
18728.759766 69.645 -31.9319
18728.942871 69.537 -97.5881
18729.125977 69.503 -163.1129
18729.309082 69.529 130.9074
18729.492188 69.543 64.2926
18729.675293 69.488 -2.6166
18729.858398 69.376 -69.2783
18730.041504 69.272 -135.4010
18730.224609 69.244 158.8078
18730.407715 69.295 92.8454
18730.590820 69.360 26.4027
18730.773926 69.369 -40.3950
18730.957031 69.303 -107.1825
18731.140137 69.200 -173.7076
18731.323242 69.111 119.9634
18731.506348 69.055 53.5655
18731.689453 69.007 -13.0477
18731.872559 68.937 -79.7305
18732.055664 68.848 -146.1937
18732.238770 68.775 147.7019
18732.421875 68.749 81.7919
18732.604980 68.759 15.7694
18732.788086 68.759 -50.5116
18732.971191 68.707 -116.9212
18733.154297 68.607 176.7799
18733.337402 68.494 110.6843
18733.520508 68.403 44.6388
18733.703613 68.335 -21.5977
18733.886719 68.257 -88.0940
18734.069824 68.143 -154.6668
18734.252930 67.998 138.9625
18734.436035 67.853 72.9288
18734.619141 67.737 7.1233
18734.802246 67.647 -58.6815
18734.985352 67.555 -124.6029
18735.168457 67.438 169.4309
18735.351562 67.302 103.5595
18735.534668 67.174 37.8085
18735.717773 67.074 -27.9476
18735.900879 66.993 -93.8332
18736.083984 66.911 -159.7932
18736.267090 66.821 134.3968
18736.450195 66.748 68.9119
18736.633301 66.730 3.6479
18736.816406 66.767 -61.7593
18736.999512 66.802 -127.6089
18737.182617 66.757 166.1673
18737.365723 66.594 99.9961
18737.548828 66.347 34.3517
18737.731934 66.107 -30.6522
18737.915039 65.954 -95.4615
18738.098145 65.882 -160.7244
18738.281250 65.807 133.3449
18738.464355 65.665 67.1831
18738.647461 65.475 1.4902
18738.830566 65.341 -63.4096
18739.013672 65.357 -127.9598
18739.196777 65.496 167.0288
18739.379883 65.632 101.2416
18739.562988 65.651 35.1429
18739.746094 65.547 -30.4866
18739.929199 65.416 -95.2493
18740.112305 65.370 -159.5641
18740.295410 65.414 135.6664
18740.478516 65.444 69.9539
18740.661621 65.356 3.6144
18740.844727 65.136 -62.6045
18741.027832 64.871 -128.1445
18741.210938 64.676 166.9583
18741.394043 64.605 102.2009
18741.577148 64.630 37.1889
18741.760254 64.704 -28.0666
18741.943359 64.816 -93.4190
18742.126465 64.967 -158.9290
18742.309570 65.123 135.2138
18742.492676 65.217 69.0614
18742.675781 65.205 3.0541
18742.858887 65.124 -62.2772
18743.041992 65.076 -126.8485
18743.225098 65.137 168.7357
18743.408203 65.269 103.6968
18743.591309 65.355 37.8719
18743.774414 65.318 -28.1714
18743.957520 65.190 -93.6703
18744.140625 65.092 -158.3568
18744.323730 65.126 137.2378
18744.506836 65.276 72.2936
18744.689941 65.434 6.5314
18744.873047 65.519 -59.6397
18745.056152 65.535 -125.6187
18745.239258 65.551 168.8528
18745.422363 65.625 103.5355
18745.605469 65.749 38.0203
18745.788574 65.868 -27.8354
18745.971680 65.939 -93.8280
18746.154785 65.961 -159.6624
18746.337891 65.971 134.7915
18746.520996 65.998 69.4370
18746.704102 66.054 4.0816
18746.887207 66.129 -61.4223
18747.070312 66.208 -127.1237
18747.253418 66.275 167.0134
18747.436523 66.323 101.1048
18747.619629 66.362 35.2970
18747.802734 66.416 -30.3504
18747.985840 66.510 -95.9742
18748.168945 66.634 -161.8280
18748.352051 66.739 131.9812
18748.535156 66.781 65.6714
18748.718262 66.762 -0.3426
18748.901367 66.744 -65.8312
18749.084473 66.803 -131.0701
18749.267578 66.944 163.3154
18749.450684 67.084 96.9584
18749.633789 67.132 30.1255
18749.816895 67.064 -36.4881
18750.000000 66.953 -102.3075
18750.183105 66.917 -167.3778
18750.366211 67.011 127.6361
18750.549316 67.180 62.1159
18750.732422 67.330 -3.9504
18750.915527 67.416 -70.1232
18751.098633 67.474 -136.0516
18751.281738 67.555 158.1851
18751.464844 67.664 92.2396
18751.647949 67.753 25.9609
18751.831055 67.779 -40.4002
18752.014160 67.759 -106.4539
18752.197266 67.757 -172.0960
18752.380371 67.817 122.3425
18752.563477 67.914 56.4469
18752.746582 67.981 -9.8238
18752.929688 67.978 -76.0930
18753.112793 67.937 -141.9480
18753.295898 67.931 152.6451
18753.479004 68.006 87.2711
18753.662109 68.137 21.4574
18753.845215 68.260 -44.9152
18754.028320 68.334 -111.6132
18754.211426 68.361 -178.3380
18754.394531 68.369 115.0542
18754.577637 68.380 48.5629
18754.760742 68.399 -17.8152
18754.943848 68.435 -84.0342
18755.126953 68.506 -150.1140
18755.310059 68.619 143.7690
18755.493164 68.750 77.3960
18755.676270 68.847 10.7442
18755.859375 68.874 -55.9456
18756.042480 68.844 -122.3581
18756.225586 68.805 171.6008
18756.408691 68.800 105.6932
18756.591797 68.823 39.5808
18756.774902 68.836 -26.8189
18756.958008 68.816 -93.2673
18757.141113 68.793 -159.4973
18757.324219 68.824 134.4397
18757.507324 68.925 68.1547
18757.690430 69.040 1.3200
18757.873535 69.086 -65.9594
18758.056641 69.017 -133.1787
18758.239746 68.862 160.2057
18758.422852 68.708 94.3634
18758.605957 68.632 28.9109
18758.789062 68.637 -36.7773
18758.972168 68.659 -103.0331
18759.155273 68.637 -169.6992
18759.338379 68.562 123.6212
18759.521484 68.473 57.2093
18759.704590 68.419 -8.9562
18759.887695 68.416 -75.1039
18760.070801 68.436 -141.4098
18760.253906 68.436 152.1646
18760.437012 68.389 85.8230
18760.620117 68.302 19.7656
18760.803223 68.201 -45.9580
18760.986328 68.113 -111.4985
18761.169434 68.045 -177.1131
18761.352539 67.976 117.0136
18761.535645 67.880 50.9121
18761.718750 67.751 -15.1953
18761.901855 67.620 -81.0724
18762.084961 67.538 -146.6969
18762.268066 67.530 147.6851
18762.451172 67.566 81.7965
18762.634277 67.580 15.6505
18762.817383 67.524 -50.3939
18763.000488 67.417 -115.9109
18763.183594 67.329 179.1828
18763.366699 67.320 114.4390
18763.549805 67.372 49.2110
18763.732910 67.408 -16.7802
18763.916016 67.361 -83.2580
18764.099121 67.235 -149.6854
18764.282227 67.096 144.3149
18764.465332 67.021 78.7192
18764.648438 67.038 13.2403
18764.831543 67.123 -52.3266
18765.014648 67.237 -117.9574
18765.197754 67.360 176.4280
18765.380859 67.479 110.7881
18765.563965 67.569 45.0220
18765.747070 67.593 -20.8301
18765.930176 67.549 -86.5520
18766.113281 67.481 -151.9893
18766.296387 67.457 142.6634
18766.479492 67.500 76.9078
18766.662598 67.557 10.4073
18766.845703 67.553 -56.6376
18767.028809 67.460 -123.5946
18767.211914 67.327 170.1349
18767.395020 67.247 104.6477
18767.578125 67.270 39.4687
18767.761230 67.355 -25.9346
18767.944336 67.423 -91.6344
18768.127441 67.444 -157.3130
18768.310547 67.457 137.2459
18768.493652 67.523 71.8137
18768.676758 67.640 5.9103
18768.859863 67.744 -60.6669
18769.042969 67.775 -127.6119
18769.226074 67.732 165.6171
18769.409180 67.670 99.3482
18769.592285 67.647 33.4533
18769.775391 67.664 -32.4361
18769.958496 67.672 -98.4891
18770.141602 67.635 -164.5263
18770.324707 67.572 129.6875
18770.507812 67.538 64.0795
18770.690918 67.555 -1.7459
18770.874023 67.582 -68.0918
18771.057129 67.560 -134.8157
18771.240234 67.476 158.5690
18771.423340 67.382 92.4606
18771.606445 67.350 26.7944
18771.789551 67.402 -38.8857
18771.972656 67.481 -104.9303
18772.155762 67.512 -171.2330
18772.338867 67.476 122.6050
18772.521973 67.414 56.8486
18772.705078 67.386 -8.6558
18772.888184 67.404 -74.3258
18773.071289 67.424 -140.4107
18773.254395 67.397 153.2307
18773.437500 67.317 86.9318
18773.620605 67.224 20.8756
18773.803711 67.152 -45.0595
18773.986816 67.099 -111.1144
18774.169922 67.032 -177.3499
18774.353027 66.931 116.4183
18774.536133 66.820 50.3973
18774.719238 66.738 -15.4318
18774.902344 66.699 -81.2972
18775.085449 66.671 -147.3470
18775.268555 66.608 146.5879
18775.451660 66.499 80.8990
18775.634766 66.386 15.8669
18775.817871 66.330 -48.6326
18776.000977 66.349 -113.0664
18776.184082 66.403 -177.8516
18776.367188 66.435 116.9468
18776.550293 66.421 51.5293
18776.733398 66.384 -13.9146
18776.916504 66.362 -79.3823
18777.099609 66.374 -144.9873
18777.282715 66.413 149.2383
18777.465820 66.466 83.4305
18777.648926 66.534 17.7784
18777.832031 66.629 -47.6564
18778.015137 66.752 -112.9921
18778.198242 66.880 -178.4093
18778.381348 66.975 116.0104
18778.564453 67.011 50.3226
18778.747559 66.987 -15.3541
18778.930664 66.928 -80.9410
18779.113770 66.869 -146.4397
18779.296875 66.848 148.0737
18779.479980 66.892 82.4778
18779.663086 67.008 16.6307
18779.846191 67.175 -49.5651
18780.029297 67.348 -116.0756
18780.212402 67.481 177.3109
18780.395508 67.556 110.9137
18780.578613 67.589 44.9846
18780.761719 67.625 -20.4848
18780.944824 67.701 -85.8081
18781.127930 67.809 -151.3885
18781.311035 67.907 142.5905
18781.494141 67.962 76.2776
18781.677246 67.981 9.9805
18781.860352 68.004 -56.1068
18782.043457 68.072 -122.0587
18782.226562 68.184 171.8994
18782.409668 68.300 105.6521
18782.592773 68.380 39.3214
18782.775879 68.411 -26.8695
18782.958984 68.416 -92.8263
18783.142090 68.419 -158.6853
18783.325195 68.418 135.3336
18783.508301 68.394 69.1689
18783.691406 68.341 2.9805
18783.874512 68.293 -63.0480
18784.057617 68.303 -128.9758
18784.240723 68.389 164.8746
18784.423828 68.508 98.2297
18784.606934 68.586 31.1902
18784.790039 68.580 -35.7869
18784.973145 68.514 -102.2066
18785.156250 68.462 -167.9317
18785.339355 68.488 126.6592
18785.522461 68.584 60.9769
18785.705566 68.682 -5.2603
18785.888672 68.720 -71.8571
18786.071777 68.695 -138.4036
18786.254883 68.653 155.3505
18786.437988 68.646 89.3161
18786.621094 68.684 23.2158
18786.804199 68.734 -43.1043
18786.987305 68.762 -109.5439
18787.170410 68.762 -175.9022
18787.353516 68.754 117.8999
18787.536621 68.756 51.7544
18787.719727 68.760 -14.4886
18787.902832 68.749 -80.8516
18788.085938 68.716 -147.2217
18788.269043 68.676 146.4999
18788.452148 68.652 80.2799
18788.635254 68.645 13.9940
18788.818359 68.637 -52.4139
18789.001465 68.605 -118.8482
18789.184570 68.551 174.8542
18789.367676 68.492 108.7664
18789.550781 68.449 42.8027
18789.733887 68.424 -23.1898
18789.916992 68.403 -89.2916
18790.100098 68.380 -155.4741
18790.283203 68.360 138.3063
18790.466309 68.349 72.0306
18790.649414 68.343 5.6485
18790.832520 68.321 -60.8112
18791.015625 68.269 -127.2065
18791.198730 68.193 166.6219
18791.381836 68.112 100.7057
18791.564941 68.043 34.9092
18791.748047 67.979 -30.9487
18791.931152 67.901 -96.9359
18792.114258 67.803 -162.9824
18792.297363 67.700 130.9986
18792.480469 67.617 64.9957
18792.663574 67.566 -1.0788
18792.846680 67.536 -67.2496
18793.029785 67.513 -133.4097
18793.212891 67.494 160.5939
18793.395996 67.487 94.8039
18793.579102 67.491 29.1212
18793.762207 67.482 -36.5587
18793.945312 67.432 -102.1885
18794.128418 67.341 -167.6005
18794.311523 67.252 127.2820
18794.494629 67.216 62.2474
18794.677734 67.251 -3.1271
18794.860840 67.317 -69.1374
18795.043945 67.356 -135.7025
18795.227051 67.335 157.5669
18795.410156 67.264 91.1002
18795.593262 67.183 25.1264
18795.776367 67.128 -40.4051
18795.959473 67.113 -105.7160
18796.142578 67.131 -171.0505
18796.325684 67.165 123.3887
