* Generated by rew_pipeline.py (source UUID dfb65ea2-0ad3-4047-a78a-47ab03241470, calibrated to its own SPL at 100 Hz)
* Measurement: L.filtered.clean-fdw8
* Dated: 2026-Sep-12 16:10:00
* Note: ; Trace Arithmetic A times B A = L.nofdw.clean-fdw8 B = FLX-trimmed.clean-fdw8
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
163.879395 73.211 52.7979
164.062500 73.208 -12.5262
164.245605 73.256 -77.9244
164.428711 73.340 -143.6509
164.611816 73.424 150.2575
164.794922 73.483 84.0246
164.978027 73.533 17.9295
165.161133 73.616 -47.9649
165.344238 73.760 -113.8980
165.527344 73.945 179.8005
165.710449 74.113 113.0110
165.893555 74.221 45.9040
166.076660 74.263 -21.2314
166.259766 74.270 -88.2210
166.442871 74.281 -155.1125
166.625977 74.310 137.9161
166.809082 74.345 70.7460
166.992188 74.367 3.4062
167.175293 74.368 -64.0002
167.358398 74.347 -131.4132
167.541504 74.300 161.1622
167.724609 74.214 93.7417
167.907715 74.078 26.4334
168.090820 73.906 -40.6146
168.273926 73.735 -107.3681
168.457031 73.596 -174.0064
168.640137 73.490 119.1889
168.823242 73.375 52.0896
169.006348 73.209 -15.1359
169.189453 72.981 -82.1334
169.372559 72.724 -148.6328
169.555664 72.490 145.3287
169.738770 72.303 79.4316
169.921875 72.144 13.3511
170.104980 71.973 -52.9900
170.288086 71.768 -119.4365
170.471191 71.547 174.1941
170.654297 71.338 107.9418
170.837402 71.160 41.7139
171.020508 71.005 -24.5764
171.203613 70.852 -90.9136
171.386719 70.682 -157.2153
171.569824 70.486 136.5848
171.752930 70.254 70.5157
171.936035 69.977 4.6136
172.119141 69.661 -61.0617
172.302246 69.324 -126.4916
172.485352 68.991 168.2383
172.668457 68.667 103.0080
172.851562 68.344 37.8307
173.034668 68.020 -27.0890
173.217773 67.725 -91.5359
173.400879 67.501 -155.5453
173.583984 67.351 140.5976
173.767090 67.222 76.7317
173.950195 67.063 13.1264
174.133301 66.897 -49.7380
174.316406 66.835 -111.8232
174.499512 66.962 -173.9195
174.682617 67.223 122.9773
174.865723 67.473 58.6583
175.048828 67.616 -6.2006
175.231934 67.688 -70.7221
175.415039 67.815 -134.5931
175.598145 68.095 161.6582
175.781250 68.501 97.2548
175.964355 68.924 31.9755
176.147461 69.289 -33.7993
176.330566 69.601 -99.6178
176.513672 69.907 -165.3868
176.696777 70.234 128.6347
176.879883 70.555 62.2016
177.062988 70.831 -4.6349
177.246094 71.054 -71.6133
177.429199 71.257 -138.5546
177.612305 71.478 154.4509
177.795410 71.719 87.1551
177.978516 71.944 19.4431
178.161621 72.111 -48.5169
178.344727 72.214 -116.3961
178.527832 72.284 176.0371
178.710938 72.365 108.7451
178.894043 72.472 41.4731
179.077148 72.583 -26.0143
179.260254 72.659 -93.7395
179.443359 72.679 -161.5323
179.626465 72.654 130.7945
179.809570 72.614 63.2867
179.992676 72.584 -4.1654
180.175781 72.564 -71.6986
180.358887 72.542 -139.3390
180.541992 72.510 153.0177
180.725098 72.477 85.4934
180.908203 72.466 18.0830
181.091309 72.491 -49.3925
181.274414 72.535 -117.1785
181.457520 72.560 174.5851
181.640625 72.525 105.9533
181.823730 72.416 37.1306
182.006836 72.250 -31.6579
182.189941 72.068 -100.3031
182.373047 71.911 -168.8730
182.556152 71.795 122.4583
182.739258 71.703 53.5687
182.922363 71.608 -15.5114
183.105469 71.487 -84.6495
183.288574 71.343 -153.7640
183.471680 71.186 137.0527
183.654785 71.015 67.5578
183.837891 70.808 -2.4704
184.020996 70.539 -73.0600
184.204102 70.203 -144.0163
184.387207 69.837 144.9398
184.570312 69.507 73.9500
184.753418 69.270 2.8693
184.936523 69.124 -68.6434
185.119629 69.009 -140.8397
185.302734 68.840 146.3180
185.485840 68.566 73.1102
185.668945 68.192 -0.1389
185.852051 67.783 -73.2785
186.035156 67.429 -146.4489
186.218262 67.196 140.0215
186.401367 67.091 65.9293
186.584473 67.081 -8.5620
186.767578 67.130 -82.9815
186.950684 67.229 -156.8432
187.133789 67.397 130.0536
187.316895 67.655 57.5185
187.500000 67.983 -14.8413
187.683105 68.326 -87.2751
187.866211 68.624 -159.6988
188.049316 68.850 128.2161
188.232422 69.020 56.8015
188.415527 69.182 -13.8414
188.598633 69.375 -83.9183
188.781738 69.603 -153.7726
188.964844 69.834 136.3910
189.147949 70.038 66.6288
189.331055 70.217 -2.8676
189.514160 70.397 -71.9886
189.697266 70.600 -140.8099
189.880371 70.819 150.5025
190.063477 71.019 81.8913
190.246582 71.167 13.4916
190.429688 71.262 -54.4860
190.612793 71.336 -121.9631
190.795898 71.429 170.8924
190.979004 71.552 103.7751
191.162109 71.690 36.4857
191.345215 71.824 -30.9459
191.528320 71.955 -98.3589
191.711426 72.105 -165.6480
191.894531 72.287 127.1585
192.077637 72.491 59.9970
192.260742 72.695 -7.1054
192.443848 72.891 -74.0497
192.626953 73.089 -140.8106
192.810059 73.305 152.4559
192.993164 73.532 85.4991
193.176270 73.737 18.1908
193.359375 73.892 -49.3523
193.542480 74.001 -116.8640
193.725586 74.103 175.8303
193.908691 74.243 108.6404
194.091797 74.427 41.2877
194.274902 74.618 -26.4287
194.458008 74.765 -94.4447
194.641113 74.839 -162.4930
194.824219 74.852 129.6848
195.007324 74.840 62.1572
195.190430 74.833 -5.2194
195.373535 74.831 -72.6407
195.556641 74.816 -140.1699
195.739746 74.778 152.2917
195.922852 74.721 84.8844
196.105957 74.664 17.6576
196.289062 74.612 -49.4450
196.472168 74.557 -116.4896
196.655273 74.478 176.5360
196.838379 74.364 109.7147
197.021484 74.216 43.1247
197.204590 74.042 -23.2090
197.387695 73.848 -89.2830
197.570801 73.642 -155.0625
197.753906 73.440 139.5063
197.937012 73.270 74.4100
198.120117 73.153 9.5205
198.303223 73.089 -55.3155
198.486328 73.060 -120.1313
198.669434 73.062 175.1788
198.852539 73.112 110.7014
199.035645 73.240 46.3355
199.218750 73.452 -18.1829
199.401855 73.718 -83.0679
199.584961 74.000 -148.3332
199.768066 74.276 146.1478
199.951172 74.547 80.4807
200.134277 74.816 14.6788
200.317383 75.078 -51.2672
200.500488 75.326 -117.3002
200.683594 75.569 176.6752
200.866699 75.829 110.6610
201.049805 76.125 44.4893
201.232910 76.445 -22.0722
201.416016 76.752 -89.1140
201.599121 77.009 -156.4935
201.782227 77.209 136.0582
201.965332 77.376 68.7350
202.148438 77.545 1.5219
202.331543 77.729 -65.7586
202.514648 77.912 -133.2590
202.697754 78.068 159.0356
202.880859 78.183 91.2803
203.063965 78.268 23.6269
203.247070 78.344 -43.8922
203.430176 78.422 -111.3563
203.613281 78.498 -178.8465
203.796387 78.556 113.6438
203.979492 78.592 46.1896
204.162598 78.614 -21.1558
204.345703 78.631 -88.4179
204.528809 78.646 -155.6651
204.711914 78.652 137.0703
204.895020 78.647 69.8182
205.078125 78.639 2.6136
205.261230 78.638 -64.5726
205.444336 78.647 -131.8254
205.627441 78.651 160.8051
205.810547 78.634 93.3742
205.993652 78.591 26.0092
206.176758 78.535 -41.2025
206.359863 78.480 -108.2972
206.542969 78.431 -175.3962
206.726074 78.374 117.4210
206.909180 78.293 50.1990
207.092285 78.189 -16.9465
207.275391 78.083 -83.9615
207.458496 77.991 -150.9274
207.641602 77.911 142.0157
207.824707 77.819 74.8270
208.007812 77.693 7.6343
208.190918 77.536 -59.3601
208.374023 77.373 -126.0522
208.557129 77.231 167.4705
208.740234 77.113 101.0168
208.923340 77.000 34.4790
209.106445 76.871 -32.0782
209.289551 76.730 -98.5134
209.472656 76.597 -164.7749
209.655762 76.491 129.0349
209.838867 76.403 62.7687
210.021973 76.311 -3.6054
210.205078 76.194 -69.9681
210.388184 76.057 -136.1689
210.571289 75.917 157.8344
210.754395 75.787 91.9545
210.937500 75.661 26.0949
211.120605 75.522 -39.7269
211.303711 75.369 -105.3882
211.486816 75.224 -170.7917
211.669922 75.115 124.0172
211.853027 75.055 58.8704
212.036133 75.035 -6.3874
212.219238 75.033 -71.7910
212.402344 75.038 -137.2745
212.585449 75.048 157.2370
212.768555 75.071 91.7655
212.951660 75.112 26.2842
213.134766 75.172 -39.2500
213.317871 75.251 -104.8825
213.500977 75.343 -170.6588
213.684082 75.441 123.3950
213.867188 75.536 57.2982
214.050293 75.623 -8.8910
214.233398 75.708 -75.1263
214.416504 75.801 -141.4218
214.599609 75.903 152.1599
214.782715 76.003 85.5785
214.965820 76.091 18.8714
215.148926 76.163 -47.8724
215.332031 76.227 -114.5967
215.515137 76.292 178.6671
215.698242 76.354 111.8406
215.881348 76.397 44.8991
216.064453 76.406 -22.0757
216.247559 76.385 -88.9573
216.430664 76.356 -155.6972
216.613770 76.341 137.6039
216.796875 76.343 70.7621
216.979980 76.341 3.6644
217.163086 76.311 -63.6378
217.346191 76.243 -130.9749
217.529297 76.149 161.8127
217.712402 76.048 94.7756
217.895508 75.952 27.8593
218.078613 75.857 -39.0105
218.261719 75.753 -105.8560
218.444824 75.632 -172.6550
218.627930 75.497 120.6048
218.811035 75.349 53.8998
218.994141 75.186 -12.7992
219.177246 75.005 -79.4853
219.360352 74.809 -146.1194
219.543457 74.602 147.3272
219.726562 74.389 80.8529
219.909668 74.167 14.4664
220.092773 73.927 -51.7579
220.275879 73.676 -117.6942
220.458984 73.432 176.7317
220.642090 73.218 111.4456
220.825195 73.041 46.2600
221.008301 72.877 -18.9561
221.191406 72.701 -84.1473
221.374512 72.510 -149.1301
221.557617 72.330 146.2129
221.740723 72.192 81.7973
221.923828 72.106 17.4108
222.106934 72.053 -47.0819
222.290039 72.017 -111.6495
222.473145 72.004 -176.2183
222.656250 72.029 119.1669
222.839355 72.092 54.3588
223.022461 72.169 -10.7045
223.205566 72.238 -75.8772
223.388672 72.306 -140.9154
223.571777 72.411 154.2740
223.754883 72.586 89.4977
223.937988 72.819 24.4262
224.121094 73.065 -41.1142
224.304199 73.275 -107.0242
224.487305 73.437 -173.0746
224.670410 73.571 120.8757
224.853516 73.705 54.7780
225.036621 73.849 -11.5219
225.219727 73.993 -78.1155
225.402832 74.122 -144.9485
225.585938 74.232 148.1248
225.769043 74.332 81.2340
225.952148 74.432 14.4329
226.135254 74.536 -52.2882
226.318359 74.640 -118.9656
226.501465 74.736 174.3536
226.684570 74.816 107.6150
226.867676 74.867 40.7836
227.050781 74.881 -26.1143
227.233887 74.860 -92.9835
227.416992 74.822 -159.7254
227.600098 74.798 133.6654
227.783203 74.808 67.0711
227.966309 74.847 0.3472
228.149414 74.887 -66.5303
228.332520 74.906 -133.4264
228.515625 74.905 159.8377
228.698730 74.910 93.3083
228.881836 74.941 26.8248
229.064941 74.994 -39.8621
229.248047 75.041 -106.8838
229.431152 75.056 -174.1600
229.614258 75.037 118.5056
229.797363 75.005 51.2467
229.980469 74.984 -15.9701
230.163574 74.974 -83.2876
230.346680 74.948 -150.7974
230.529785 74.873 141.5630
230.712891 74.731 73.9700
230.895996 74.534 6.5863
231.079102 74.310 -60.5505
231.262207 74.089 -127.5471
231.445312 73.886 165.4233
231.628418 73.697 98.2320
231.811523 73.505 30.8615
231.994629 73.291 -36.5882
232.177734 73.038 -103.9286
232.360840 72.742 -170.9373
232.543945 72.413 122.5550
232.727051 72.075 56.5608
232.910156 71.744 -9.1004
233.093262 71.412 -74.6871
233.276367 71.051 -140.3260
233.459473 70.641 154.1020
233.642578 70.202 88.8541
233.825684 69.793 24.0718
234.008789 69.475 -40.3886
234.191895 69.260 -104.8230
234.375000 69.113 -169.3546
234.558105 68.996 126.1792
234.741211 68.905 61.9920
234.924316 68.853 -1.9327
235.107422 68.832 -65.8154
235.290527 68.799 -129.7599
235.473633 68.730 166.4391
235.656738 68.662 103.0683
235.839844 68.683 40.0389
236.022949 68.844 -23.2448
236.206055 69.097 -87.3708
236.389160 69.346 -152.3423
236.572266 69.537 142.3638
236.755371 69.699 77.2673
236.938477 69.901 12.4123
237.121582 70.172 -52.6338
237.304688 70.465 -118.2966
237.487793 70.708 175.4129
237.670898 70.868 108.8165
237.854004 70.973 42.2074
238.037109 71.068 -24.3958
238.220215 71.172 -91.1611
238.403320 71.265 -158.1395
238.586426 71.322 134.8897
238.769531 71.356 68.2363
238.952637 71.411 1.9700
239.135742 71.507 -64.1928
239.318848 71.607 -130.5958
239.501953 71.643 162.7527
239.685059 71.581 96.2267
239.868164 71.462 30.2363
240.051270 71.378 -35.2178
240.234375 71.387 -100.6450
240.417480 71.458 -166.5826
240.600586 71.509 126.9652
240.783691 71.498 60.5137
240.966797 71.470 -5.4068
241.149902 71.511 -70.7721
241.333008 71.662 -136.1067
241.516113 71.868 158.0749
241.699219 72.041 91.7769
241.882324 72.142 25.4172
242.065430 72.207 -40.6526
242.248535 72.300 -106.5035
242.431641 72.440 -172.5295
242.614746 72.590 121.0007
242.797852 72.701 54.2118
242.980957 72.770 -12.5615
243.164062 72.841 -79.1504
243.347168 72.952 -145.7252
243.530273 73.095 147.4216
243.713379 73.225 80.2281
243.896484 73.315 12.9326
244.079590 73.384 -54.1937
244.262695 73.475 -121.1552
244.445801 73.607 171.7530
244.628906 73.741 104.2741
244.812012 73.819 36.4946
244.995117 73.821 -31.2061
245.178223 73.783 -98.4952
245.361328 73.777 -165.4212
245.544434 73.833 127.5862
245.727539 73.915 60.1206
245.910645 73.952 -7.8110
246.093750 73.907 -75.8092
246.276855 73.806 -143.4269
246.459961 73.718 149.4646
246.643066 73.693 82.5711
246.826172 73.722 15.4583
247.009277 73.747 -52.0589
247.192383 73.719 -119.8223
247.375488 73.632 172.4548
247.558594 73.515 104.9316
247.741699 73.398 37.5540
247.924805 73.291 -29.8271
248.107910 73.183 -97.2883
248.291016 73.065 -164.7934
248.474121 72.937 127.7194
248.657227 72.801 60.2605
248.840332 72.653 -7.1879
249.023438 72.486 -74.5977
249.206543 72.299 -141.8919
249.389648 72.109 150.9665
249.572754 71.934 83.9003
249.755859 71.776 16.7737
249.938965 71.621 -50.4628
250.122070 71.456 -117.7098
250.305176 71.293 175.1677
250.488281 71.155 108.1617
250.671387 71.049 41.0849
250.854492 70.949 -26.2436
251.037598 70.810 -93.7896
251.220703 70.617 -161.3110
251.403809 70.395 131.4113
251.586914 70.196 64.3262
251.770020 70.045 -2.8891
251.953125 69.918 -70.5319
252.136230 69.765 -138.5888
252.319336 69.565 153.2287
252.502441 69.339 85.1889
252.685547 69.125 17.2722
252.868652 68.933 -50.8079
253.051758 68.720 -119.2961
253.234863 68.428 171.8671
253.417969 68.032 102.9943
253.601074 67.564 34.3636
253.784180 67.079 -34.0557
253.967285 66.611 -102.6094
254.150391 66.136 -171.6473
254.333496 65.602 118.7876
254.516602 64.975 48.9500
254.699707 64.266 -20.8829
254.882812 63.504 -90.6778
255.065918 62.696 -160.6660
255.249023 61.803 128.8886
255.432129 60.768 57.8863
255.615234 59.553 -13.7215
255.798340 58.146 -86.3124
255.981445 56.525 -160.9796
256.164551 54.641 120.2572
256.347656 52.576 34.3403
256.530762 51.064 -61.1410
256.713867 51.330 -159.8686
256.896973 52.968 109.7811
257.080078 54.853 28.9019
257.263184 56.650 -46.4406
257.446289 58.323 -119.5674
257.629395 59.802 167.7395
257.812500 61.014 95.1424
257.995605 61.958 23.1071
258.178711 62.727 -47.8428
258.361816 63.460 -117.7058
258.544922 64.249 172.8605
258.728027 65.066 103.0612
258.911133 65.810 32.6176
259.094238 66.400 -38.1426
259.277344 66.833 -108.6596
259.460449 67.172 -178.5664
259.643555 67.502 112.0654
259.826660 67.863 42.8184
260.009766 68.230 -26.6912
260.192871 68.547 -96.5173
260.375977 68.773 -166.4228
260.559082 68.914 123.8760
260.742188 68.999 54.4962
260.925293 69.065 -14.6645
261.108398 69.129 -83.8195
261.291504 69.192 -153.1386
261.474609 69.248 137.3244
261.657715 69.295 67.6143
261.840820 69.331 -2.1591
262.023926 69.355 -71.8336
262.207031 69.368 -141.2264
262.390137 69.384 149.7710
262.573242 69.421 81.0755
262.756348 69.483 12.3992
262.939453 69.537 -56.5791
263.122559 69.534 -125.9768
263.305664 69.439 164.3898
263.488770 69.265 94.8881
263.671875 69.073 25.8214
263.854980 68.944 -42.8014
264.038086 68.922 -111.2741
264.221191 68.985 -179.9131
264.404297 69.067 111.2353
264.587402 69.115 42.3966
264.770508 69.121 -26.1705
264.953613 69.109 -94.4098
265.136719 69.104 -162.5112
265.319824 69.107 129.2623
265.502930 69.105 60.7906
265.686035 69.091 -7.8496
265.869141 69.076 -76.5015
266.052246 69.082 -145.0647
266.235352 69.121 146.4783
266.418457 69.188 78.1307
266.601562 69.278 9.9215
266.784668 69.394 -58.1622
266.967773 69.545 -126.2660
267.150879 69.725 165.3666
267.333984 69.904 96.5762
267.517090 70.051 27.4443
267.700195 70.158 -41.7377
267.883301 70.261 -110.6796
268.066406 70.414 -179.3346
268.249512 70.650 112.0369
268.432617 70.947 43.0889
268.615723 71.243 -26.3039
268.798828 71.485 -95.9566
268.981934 71.659 -165.5412
269.165039 71.796 125.1655
269.348145 71.941 56.1285
269.531250 72.115 -12.8872
269.714355 72.303 -82.0859
269.897461 72.471 -151.4585
270.080566 72.603 139.1884
270.263672 72.716 70.0440
270.446777 72.840 1.1170
270.629883 72.993 -67.7783
270.812988 73.163 -136.8542
270.996094 73.317 153.8377
271.179199 73.431 84.4398
271.362305 73.509 15.1603
271.545410 73.574 -53.8913
271.728516 73.654 -122.7749
271.911621 73.752 168.3572
272.094727 73.854 99.4062
272.277832 73.942 30.3997
272.460938 74.016 -38.5658
272.644043 74.087 -107.4370
272.827148 74.168 -176.2603
273.010254 74.259 114.8666
273.193359 74.346 45.8893
273.376465 74.413 -23.1634
273.559570 74.452 -92.2229
273.742676 74.461 -161.2483
273.925781 74.440 129.7582
274.108887 74.384 60.8005
274.291992 74.289 -8.0611
274.475098 74.164 -76.7297
274.658203 74.031 -145.1606
274.841309 73.910 146.5666
275.024414 73.799 78.2951
275.207520 73.674 9.9432
275.390625 73.502 -58.3831
275.573730 73.277 -126.4403
275.756836 73.028 165.9597
275.939941 72.803 98.7601
276.123047 72.631 31.6630
276.306152 72.497 -35.6239
276.489258 72.364 -103.1334
276.672363 72.212 -170.6407
276.855469 72.058 122.1051
277.038574 71.933 55.1514
277.221680 71.849 -11.6576
277.404785 71.777 -78.4544
277.587891 71.684 -145.1685
277.770996 71.568 148.3837
277.954102 71.463 82.2269
278.137207 71.402 16.0846
278.320312 71.368 -50.4092
278.503418 71.307 -117.3307
278.686523 71.184 175.6564
278.869629 71.020 109.0336
279.052734 70.892 42.9960
279.235840 70.856 -22.7641
279.418945 70.893 -88.7525
279.602051 70.917 -155.1267
279.785156 70.866 138.4598
279.968262 70.755 72.5044
280.151367 70.667 7.1472
280.334473 70.678 -58.0434
280.517578 70.779 -123.6880
280.700684 70.895 170.0094
280.883789 70.971 103.3847
281.066895 71.019 36.9191
281.250000 71.098 -29.2220
281.433105 71.243 -95.3097
281.616211 71.424 -161.7191
281.799316 71.577 131.4767
281.982422 71.660 64.5409
282.165527 71.691 -2.2267
282.348633 71.726 -68.7998
282.531738 71.802 -135.4659
282.714844 71.907 157.4593
282.897949 71.995 89.9449
283.081055 72.034 22.2685
283.264160 72.030 -45.2202
283.447266 72.017 -112.3627
283.630371 72.026 -179.2797
283.813477 72.049 113.7779
283.996582 72.057 46.6604
284.179688 72.020 -20.5907
284.362793 71.936 -87.8381
284.545898 71.827 -154.9963
284.729004 71.713 137.9078
284.912109 71.603 70.8036
285.095215 71.485 3.6960
285.278320 71.347 -63.2881
285.461426 71.190 -129.9749
285.644531 71.036 163.7197
285.827637 70.910 97.6923
286.010742 70.821 31.6865
286.193848 70.749 -34.5435
286.376953 70.660 -101.0631
286.560059 70.533 -167.7101
286.743164 70.375 125.8006
286.926270 70.231 59.6820
287.109375 70.151 -6.1005
287.292480 70.158 -71.8335
287.475586 70.224 -137.8388
287.658691 70.289 155.7744
287.841797 70.300 89.1599
288.024902 70.245 22.5789
288.208008 70.151 -43.8078
288.391113 70.060 -110.0571
288.574219 69.995 -176.3851
288.757324 69.953 117.0201
288.940430 69.909 50.1483
289.123535 69.845 -16.8392
289.306641 69.757 -83.7271
289.489746 69.648 -150.3664
289.672852 69.527 143.2735
289.855957 69.391 77.1225
290.039062 69.230 11.0675
290.222168 69.030 -54.9790
290.405273 68.776 -121.0161
290.588379 68.466 173.0773
290.771484 68.128 107.4971
290.954590 67.818 42.3725
291.137695 67.600 -22.4004
291.320801 67.504 -87.1633
291.503906 67.497 -152.2476
291.687012 67.510 142.3037
291.870117 67.480 76.7630
292.053223 67.391 11.5064
292.236328 67.267 -53.2378
292.419434 67.151 -117.5175
292.602539 67.068 178.4113
292.785645 67.018 114.2722
292.968750 66.986 49.9069
293.151855 66.957 -14.7016
293.334961 66.921 -79.4489
293.518066 66.881 -144.1324
293.701172 66.860 151.4663
293.884277 66.902 87.4074
294.067383 67.042 23.4623
294.250488 67.262 -40.7531
294.433594 67.499 -105.4323
294.616699 67.686 -170.3830
294.799805 67.812 124.8129
294.982910 67.925 60.4293
295.166016 68.094 -3.6865
295.349121 68.344 -68.0148
295.532227 68.633 -132.9254
295.715332 68.904 161.6153
295.898438 69.139 95.9135
296.081543 69.366 30.2121
296.264648 69.624 -35.5081
296.447754 69.920 -101.4291
296.630859 70.227 -167.6307
296.813965 70.517 126.0316
296.997070 70.791 59.7924
297.180176 71.075 -6.2549
297.363281 71.393 -72.2558
297.546387 71.735 -138.4595
297.729492 72.067 155.0097
297.912598 72.357 88.2416
298.095703 72.601 21.4371
298.278809 72.824 -45.2661
298.461914 73.059 -111.8979
298.645020 73.327 -178.6214
298.828125 73.619 114.4017
299.011230 73.913 47.1280
299.194336 74.188 -20.3536
299.377441 74.438 -87.8971
299.560547 74.672 -155.4008
299.743652 74.908 137.1233
299.926758 75.154 69.5521
300.109863 75.401 1.7345
300.292969 75.625 -66.3970
300.476074 75.803 -134.7710
300.659180 75.929 156.7809
300.842285 76.014 88.4142
301.025391 76.084 20.1667
301.208496 76.156 -48.0596
301.391602 76.226 -116.4037
301.574707 76.271 175.0860
301.757812 76.273 106.5000
301.940918 76.230 37.9965
302.124023 76.161 -30.3200
302.307129 76.083 -98.4650
302.490234 76.002 -166.5274
302.673340 75.907 125.4443
302.856445 75.786 57.5010
303.039551 75.639 -10.2647
303.222656 75.481 -77.8317
303.405762 75.324 -145.2950
303.588867 75.165 147.2187
303.771973 74.991 79.6828
303.955078 74.799 12.2036
304.138184 74.608 -55.0888
304.321289 74.449 -122.1865
304.504395 74.340 170.7705
304.687500 74.264 103.6367
304.870605 74.187 36.4158
305.053711 74.085 -30.7458
305.236816 73.957 -97.7156
305.419922 73.818 -164.5163
305.603027 73.673 128.6934
305.786133 73.512 61.7765
305.969238 73.324 -5.2621
306.152344 73.123 -72.3277
306.335449 72.942 -139.3923
306.518555 72.807 153.4297
306.701660 72.711 85.9931
306.884766 72.620 18.3013
307.067871 72.500 -49.4591
307.250977 72.340 -117.0658
307.434082 72.145 175.5626
307.617188 71.919 108.3357
307.800293 71.646 41.1316
307.983398 71.312 -26.0543
