* Generated by rew_pipeline.py (derived directly from its own WAV, phase referenced to its peak (sample 8192))
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
171.386719 -1.549 107.5562
171.752930 -1.477 107.6565
172.119141 -1.405 107.7396
172.485352 -1.333 107.8071
172.851562 -1.262 107.8572
173.217773 -1.192 107.8892
173.583984 -1.122 107.9050
173.950195 -1.054 107.9042
174.316406 -0.986 107.8851
174.682617 -0.920 107.8485
175.048828 -0.854 107.7968
175.415039 -0.791 107.7273
175.781250 -0.729 107.6401
176.147461 -0.668 107.5380
176.513672 -0.610 107.4202
176.879883 -0.553 107.2853
177.246094 -0.499 107.1351
177.612305 -0.446 106.9720
177.978516 -0.397 106.7936
178.344727 -0.349 106.6002
178.710938 -0.305 106.3958
179.077148 -0.264 106.1798
179.443359 -0.225 105.9514
179.809570 -0.190 105.7129
180.175781 -0.158 105.4679
180.541992 -0.130 105.2165
180.908203 -0.105 104.9597
181.274414 -0.084 104.6994
181.640625 -0.066 104.4389
182.006836 -0.052 104.1804
182.373047 -0.040 103.9243
182.739258 -0.032 103.6695
183.105469 -0.027 103.4184
183.471680 -0.024 103.1721
183.837891 -0.024 102.9301
184.204102 -0.027 102.6910
184.570312 -0.032 102.4543
184.936523 -0.040 102.2208
185.302734 -0.051 101.9927
185.668945 -0.065 101.7702
186.035156 -0.081 101.5538
186.401367 -0.101 101.3446
186.767578 -0.124 101.1448
187.133789 -0.150 100.9574
187.500000 -0.179 100.7837
187.866211 -0.209 100.6227
188.232422 -0.243 100.4757
188.598633 -0.279 100.3464
188.964844 -0.317 100.2351
189.331055 -0.356 100.1389
189.697266 -0.398 100.0599
190.063477 -0.441 100.0005
190.429688 -0.485 99.9600
190.795898 -0.530 99.9352
191.162109 -0.576 99.9290
191.528320 -0.623 99.9425
191.894531 -0.670 99.9742
192.260742 -0.718 100.0216
192.626953 -0.767 100.0876
192.993164 -0.816 100.1724
193.359375 -0.864 100.2737
193.725586 -0.913 100.3904
194.091797 -0.961 100.5245
194.458008 -1.009 100.6756
194.824219 -1.057 100.8414
195.190430 -1.104 101.0215
195.556641 -1.150 101.2171
195.922852 -1.196 101.4276
196.289062 -1.241 101.6507
196.655273 -1.286 101.8866
197.021484 -1.329 102.1358
197.387695 -1.372 102.3976
197.753906 -1.413 102.6701
198.120117 -1.454 102.9536
198.486328 -1.493 103.2482
198.852539 -1.531 103.5532
199.218750 -1.568 103.8671
199.584961 -1.604 104.1900
199.951172 -1.639 104.5219
200.317383 -1.672 104.8621
200.683594 -1.704 105.2094
201.049805 -1.735 105.5639
201.416016 -1.765 105.9253
201.782227 -1.793 106.2931
202.148438 -1.820 106.6665
202.514648 -1.846 107.0453
202.880859 -1.870 107.4292
203.247070 -1.893 107.8177
203.613281 -1.915 108.2105
203.979492 -1.935 108.6070
204.345703 -1.954 109.0071
204.711914 -1.972 109.4105
205.078125 -1.988 109.8166
205.444336 -2.004 110.2252
205.810547 -2.018 110.6359
206.176758 -2.030 111.0485
206.542969 -2.042 111.4628
206.909180 -2.052 111.8783
207.275391 -2.061 112.2947
207.641602 -2.069 112.7118
208.007812 -2.075 113.1296
208.374023 -2.081 113.5476
208.740234 -2.085 113.9654
209.106445 -2.088 114.3830
209.472656 -2.090 114.8004
209.838867 -2.091 115.2173
210.205078 -2.091 115.6332
210.571289 -2.090 116.0480
210.937500 -2.088 116.4619
211.303711 -2.085 116.8746
211.669922 -2.081 117.2857
212.036133 -2.076 117.6950
212.402344 -2.070 118.1027
212.768555 -2.064 118.5087
213.134766 -2.056 118.9125
213.500977 -2.047 119.3140
213.867188 -2.038 119.7132
214.233398 -2.028 120.1104
214.599609 -2.016 120.5049
214.965820 -2.005 120.8967
215.332031 -1.992 121.2858
215.698242 -1.979 121.6724
216.064453 -1.965 122.0561
216.430664 -1.950 122.4367
216.796875 -1.934 122.8142
217.163086 -1.918 123.1890
217.529297 -1.901 123.5605
217.895508 -1.884 123.9288
218.261719 -1.865 124.2936
218.627930 -1.847 124.6552
218.994141 -1.827 125.0136
219.360352 -1.808 125.3683
219.726562 -1.787 125.7194
220.092773 -1.766 126.0670
220.458984 -1.745 126.4112
220.825195 -1.723 126.7517
221.191406 -1.700 127.0883
221.557617 -1.677 127.4211
221.923828 -1.654 127.7504
222.290039 -1.630 128.0760
222.656250 -1.606 128.3975
223.022461 -1.581 128.7151
223.388672 -1.556 129.0289
223.754883 -1.530 129.3390
224.121094 -1.505 129.6449
224.487305 -1.478 129.9467
224.853516 -1.452 130.2445
225.219727 -1.425 130.5384
225.585938 -1.398 130.8283
225.952148 -1.370 131.1138
226.318359 -1.342 131.3950
226.684570 -1.314 131.6722
227.050781 -1.286 131.9453
227.416992 -1.257 132.2140
227.783203 -1.228 132.4782
228.149414 -1.199 132.7382
228.515625 -1.170 132.9939
228.881836 -1.140 133.2452
229.248047 -1.110 133.4919
229.614258 -1.080 133.7341
229.980469 -1.050 133.9719
230.346680 -1.019 134.2051
230.712891 -0.989 134.4336
231.079102 -0.958 134.6573
231.445312 -0.927 134.8762
231.811523 -0.896 135.0904
232.177734 -0.865 135.2997
232.543945 -0.834 135.5037
232.910156 -0.802 135.7025
233.276367 -0.771 135.8962
233.642578 -0.739 136.0846
234.008789 -0.707 136.2672
234.375000 -0.675 136.4439
234.741211 -0.643 136.6146
235.107422 -0.611 136.7797
235.473633 -0.579 136.9382
235.839844 -0.547 137.0894
236.206055 -0.515 137.2333
236.572266 -0.484 137.3703
236.938477 -0.452 137.5007
237.304688 -0.420 137.6221
237.670898 -0.389 137.7336
238.037109 -0.358 137.8357
238.403320 -0.328 137.9308
238.769531 -0.298 138.0181
239.135742 -0.269 138.0941
239.501953 -0.241 138.1586
239.868164 -0.214 138.2131
240.234375 -0.189 138.2625
240.600586 -0.165 138.3054
240.966797 -0.142 138.3405
241.333008 -0.121 138.3683
241.699219 -0.102 138.3908
242.065430 -0.086 138.4118
242.431641 -0.071 138.4335
242.797852 -0.058 138.4569
243.164062 -0.047 138.4827
243.530273 -0.037 138.5103
243.896484 -0.030 138.5401
244.262695 -0.023 138.5765
244.628906 -0.018 138.6209
244.995117 -0.014 138.6731
245.361328 -0.010 138.7301
245.727539 -0.008 138.7911
246.093750 -0.006 138.8589
246.459961 -0.005 138.9341
246.826172 -0.003 139.0162
247.192383 -0.002 139.1026
247.558594 -0.002 139.1928
247.924805 -0.001 139.2878
248.291016 -0.001 139.3877
248.657227 -0.001 139.4919
249.023438 -0.000 139.5994
249.389648 -0.000 139.7098
249.755859 -0.000 139.8233
250.122070 -0.000 139.9398
250.488281 -0.000 140.0591
250.854492 -0.000 140.1808
251.220703 -0.000 140.3046
251.586914 -0.000 140.4306
251.953125 -0.000 140.5586
252.319336 -0.000 140.6885
252.685547 -0.000 140.8202
253.051758 -0.000 140.9536
253.417969 0.000 141.0885
253.784180 -0.000 141.2249
254.150391 0.000 141.3628
254.516602 0.000 141.5020
254.882812 0.000 141.6426
255.249023 0.000 141.7843
255.615234 0.000 141.9273
255.981445 0.000 142.0715
256.347656 0.000 142.2166
256.713867 0.000 142.3629
257.080078 0.000 142.5102
257.446289 -0.000 142.6584
257.812500 0.000 142.8076
258.178711 0.000 142.9576
258.544922 0.000 143.1086
258.911133 0.000 143.2604
259.277344 0.000 143.4130
259.643555 0.000 143.5663
260.009766 0.000 143.7204
260.375977 0.000 143.8752
260.742188 0.000 144.0308
261.108398 -0.000 144.1870
261.474609 0.000 144.3439
261.840820 0.000 144.5014
262.207031 0.000 144.6596
262.573242 0.000 144.8183
262.939453 0.000 144.9777
263.305664 0.000 145.1376
263.671875 0.000 145.2980
264.038086 0.000 145.4590
264.404297 0.000 145.6205
264.770508 0.000 145.7825
265.136719 0.000 145.9450
265.502930 0.000 146.1080
265.869141 0.000 146.2715
266.235352 0.000 146.4354
266.601562 0.000 146.5997
266.967773 0.000 146.7645
267.333984 0.000 146.9296
267.700195 0.000 147.0952
268.066406 0.000 147.2612
268.432617 0.000 147.4275
268.798828 0.000 147.5943
269.165039 0.000 147.7614
269.531250 0.000 147.9289
269.897461 0.000 148.0967
270.263672 0.000 148.2648
270.629883 0.000 148.4333
270.996094 0.000 148.6021
271.362305 0.000 148.7712
271.728516 -0.000 148.9406
