* Generated by rew_pipeline.py (source UUID 52b193c4-2b57-4908-a61b-75034b9edfea, calibrated to its own SPL at 100 Hz)
* Measurement: L.filtered.clean-fdw6
* Dated: 2026-Sep-12 16:19:00
* Note: ; Trace Arithmetic A times B A = L.nofdw.clean-fdw6 B = FLX-trimmed.clean-fdw6
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
13242.370605 68.919 147.2591
13242.553711 69.150 82.1741
13242.736816 69.388 16.4228
13242.919922 69.577 -49.6669
13243.103027 69.743 -115.6900
13243.286133 69.945 178.3703
13243.469238 70.202 112.1619
13243.652344 70.457 45.4242
13243.835449 70.632 -21.6636
13244.018555 70.698 -88.5968
13244.201660 70.694 -154.9417
13244.384766 70.700 139.3038
13244.567871 70.768 73.6775
13244.750977 70.881 7.6384
13244.934082 70.980 -59.0112
13245.117188 71.022 -126.0754
13245.300293 71.011 166.7884
13245.483398 70.983 99.8171
13245.666504 70.978 33.0472
13245.849609 71.015 -33.6158
13246.032715 71.088 -100.2712
13246.215820 71.177 -166.9601
13246.398926 71.262 126.3246
13246.582031 71.326 59.6185
13246.765137 71.361 -7.0180
13246.948242 71.368 -73.5121
13247.131348 71.361 -139.8220
13247.314453 71.361 154.0173
13247.497559 71.382 87.8961
13247.680664 71.425 21.6892
13247.863770 71.479 -44.6830
13248.046875 71.529 -111.2369
13248.229980 71.559 -177.9396
13248.413086 71.560 115.2870
13248.596191 71.527 48.5671
13248.779297 71.473 -17.9655
13248.962402 71.427 -84.2610
13249.145508 71.420 -150.4351
13249.328613 71.455 143.2753
13249.511719 71.505 76.6949
13249.694824 71.530 9.8647
13249.877930 71.506 -56.9911
13250.061035 71.447 -123.6630
13250.244141 71.384 169.8485
13250.427246 71.330 103.3247
13250.610352 71.263 36.5474
13250.793457 71.144 -30.4641
13250.976562 70.955 -97.4376
13251.159668 70.725 -164.0685
13251.342773 70.518 129.7032
13251.525879 70.377 63.6089
13251.708984 70.290 -2.7036
13251.892090 70.202 -69.3282
13252.075195 70.070 -136.0264
13252.258301 69.894 157.5403
13252.441406 69.710 91.5161
13252.624512 69.548 25.7528
13252.807617 69.402 -39.9970
13252.990723 69.238 -105.7977
13253.173828 69.035 -171.4688
13253.356934 68.814 123.2035
13253.540039 68.617 58.2080
13253.723145 68.467 -6.7220
13253.906250 68.338 -71.8456
13254.089355 68.182 -137.1380
13254.272461 67.980 157.7025
13254.455566 67.766 92.9782
13254.638672 67.608 28.6849
13254.821777 67.551 -35.5515
13255.004883 67.581 -100.1816
13255.187988 67.642 -165.3667
13255.371094 67.682 129.0912
13255.554199 67.691 63.5365
13255.737305 67.692 -1.7982
13255.920410 67.711 -66.9068
13256.103516 67.755 -131.9233
13256.286621 67.807 163.0659
13256.469727 67.853 98.1062
13256.652832 67.903 33.2659
13256.835938 67.988 -31.5494
13257.019043 68.117 -96.6337
13257.202148 68.257 -162.2622
13257.385254 68.348 131.5913
13257.568359 68.349 65.3146
13257.751465 68.276 -0.5672
13257.934570 68.202 -65.7718
13258.117676 68.207 -130.5397
13258.300781 68.300 164.5324
13258.483887 68.408 99.0603
13258.666992 68.448 33.2260
13258.850098 68.402 -32.4230
13259.033203 68.338 -97.4923
13259.216309 68.351 -162.1694
13259.399414 68.467 132.8927
13259.582520 68.613 67.2420
13259.765625 68.689 1.0920
13259.948730 68.667 -64.8825
13260.131836 68.617 -130.1355
13260.314941 68.647 165.2158
13260.498047 68.800 100.4225
13260.681152 68.996 34.8381
13260.864258 69.117 -31.4631
13261.047363 69.103 -97.7971
13261.230469 69.010 -163.4275
13261.413574 68.965 131.8407
13261.596680 69.075 67.4158
13261.779785 69.320 2.4165
13261.962891 69.588 -63.5269
13262.145996 69.770 -130.0738
13262.329102 69.842 163.4348
13262.512207 69.852 97.4964
13262.695312 69.885 32.1412
13262.878418 69.995 -33.0480
13263.061523 70.165 -98.5642
13263.244629 70.335 -164.5891
13263.427734 70.455 129.0687
13263.610840 70.519 62.7557
13263.793945 70.563 -3.2930
13263.977051 70.630 -69.1038
13264.160156 70.741 -134.9091
13264.343262 70.878 159.0651
13264.526367 71.009 92.7748
13264.709473 71.110 26.3471
13264.892578 71.186 -40.0663
13265.075684 71.253 -106.4202
13265.258789 71.319 -172.7771
13265.441895 71.375 120.8128
13265.625000 71.405 54.4176
13265.808105 71.407 -11.8089
13265.991211 71.402 -77.7757
13266.174316 71.413 -143.5742
13266.357422 71.443 150.5782
13266.540527 71.467 84.5376
13266.723633 71.460 18.3663
13266.906738 71.424 -47.7460
13267.089844 71.389 -113.6910
13267.272949 71.389 -179.5643
13267.456055 71.420 114.4550
13267.639160 71.453 48.3580
13267.822266 71.461 -17.6058
13268.005371 71.465 -83.1398
13268.188477 71.516 -148.2419
13268.371582 71.645 146.6788
13268.554688 71.813 81.1309
13268.737793 71.936 15.0001
13268.920898 71.961 -51.3574
13269.104004 71.910 -117.4360
13269.287109 71.870 176.9624
13269.470215 71.922 111.4930
13269.653320 72.064 45.5707
13269.836426 72.213 -21.0264
13270.019531 72.291 -87.9246
13270.202637 72.288 -154.4607
13270.385742 72.274 139.7916
13270.568848 72.341 74.6336
13270.751953 72.512 9.3757
13270.935059 72.715 -56.5260
13271.118164 72.856 -123.0258
13271.301270 72.897 170.3589
13271.484375 72.880 104.0882
13271.667480 72.890 38.2086
13271.850586 72.978 -27.6746
13272.033691 73.117 -93.9920
13272.216797 73.236 -160.7808
13272.399902 73.287 132.3305
13272.583008 73.284 65.7889
13272.766113 73.289 -0.2581
13272.949219 73.352 -66.0974
13273.132324 73.467 -132.1910
13273.315430 73.575 161.2460
13273.498535 73.624 94.4007
13273.681641 73.610 27.6636
13273.864746 73.579 -38.7002
13274.047852 73.587 -104.7591
13274.230957 73.654 -170.8312
13274.414062 73.747 122.8264
13274.597168 73.820 56.2380
13274.780273 73.847 -10.3555
13274.963379 73.842 -76.7292
13275.146484 73.841 -142.8550
13275.329590 73.863 151.1106
13275.512695 73.904 85.0030
13275.695801 73.945 18.7957
13275.878906 73.981 -47.4304
13276.062012 74.022 -113.6314
13276.245117 74.077 -179.8831
13276.428223 74.135 113.6979
13276.611328 74.168 47.1063
13276.794434 74.163 -19.5007
13276.977539 74.131 -85.9214
13277.160645 74.115 -152.1032
13277.343750 74.149 141.7685
13277.526855 74.230 75.4036
13277.709961 74.319 8.6613
13277.893066 74.371 -58.3257
13278.076172 74.368 -125.2538
13278.259277 74.328 168.1357
13278.442383 74.285 101.8863
13278.625488 74.264 35.8195
13278.808594 74.261 -30.3047
13278.991699 74.254 -96.6115
13279.174805 74.229 -163.0725
13279.357910 74.191 130.3955
13279.541016 74.155 63.8206
13279.724121 74.133 -2.8410
13279.907227 74.117 -69.6195
13280.090332 74.088 -136.4387
13280.273438 74.032 156.8846
13280.456543 73.958 90.5354
13280.639648 73.892 24.5583
13280.822754 73.858 -41.2124
13281.005859 73.858 -107.0695
13281.188965 73.865 -173.2392
13281.372070 73.846 120.2621
13281.555176 73.786 53.6092
13281.738281 73.701 -12.9747
13281.921387 73.625 -79.3764
13282.104492 73.586 -145.6499
13282.287598 73.584 148.0771
13282.470703 73.592 81.7542
13282.653809 73.588 15.4557
13282.836914 73.564 -50.7207
13283.020020 73.531 -116.7945
13283.203125 73.494 177.0754
13283.386230 73.438 110.7324
13283.569336 73.339 44.1938
13283.752441 73.195 -22.3330
13283.935547 73.038 -88.6227
13284.118652 72.920 -154.6532
13284.301758 72.870 139.3477
13284.484863 72.861 73.1316
13284.667969 72.836 6.7089
13284.851074 72.756 -59.6265
13285.034180 72.633 -125.5478
13285.217285 72.514 168.9956
13285.400391 72.441 103.6896
13285.583496 72.401 38.1196
13285.766602 72.350 -27.8620
13285.949707 72.257 -94.0591
13286.132812 72.139 -160.1767
13286.315918 72.044 133.8803
13286.499023 71.999 67.9453
13286.682129 71.983 1.8246
13286.865234 71.950 -64.4397
13287.048340 71.874 -130.5802
13287.231445 71.773 163.6391
13287.414551 71.687 98.1767
13287.597656 71.636 32.7298
13287.780762 71.597 -32.9796
13287.963867 71.532 -98.9555
13288.146973 71.431 -164.9663
13288.330078 71.323 129.2092
13288.513184 71.248 63.5784
13288.696289 71.226 -2.0410
13288.879395 71.238 -67.8148
13289.062500 71.246 -133.7394
13289.245605 71.228 160.3147
13289.428711 71.178 94.4666
13289.611816 71.104 28.7539
13289.794922 71.010 -36.8332
13289.978027 70.908 -102.3028
13290.161133 70.814 -167.6798
13290.344238 70.746 126.9440
13290.527344 70.708 61.4370
13290.710449 70.684 -4.2501
13290.893555 70.654 -70.0042
13291.076660 70.620 -135.6275
13291.259766 70.603 158.9776
13291.442871 70.625 93.6955
13291.625977 70.675 28.2961
13291.809082 70.717 -37.3435
13291.992188 70.717 -103.1310
13292.175293 70.668 -168.8608
13292.358398 70.597 125.5943
13292.541504 70.535 60.1802
13292.724609 70.495 -5.2701
13292.907715 70.469 -70.8783
13293.090820 70.440 -136.6363
13293.273926 70.400 157.5543
13293.457031 70.350 91.8093
13293.640137 70.298 26.2279
13293.823242 70.259 -39.1272
13294.006348 70.256 -104.2840
13294.189453 70.300 -169.4032
13294.372559 70.376 125.3056
13294.555664 70.443 59.7865
13294.738770 70.465 -5.7462
13294.921875 70.452 -70.9446
13295.104980 70.464 -135.6690
13295.288086 70.562 159.7552
13295.471191 70.740 94.7283
13295.654297 70.917 28.9205
13295.837402 71.006 -37.4311
13296.020508 70.989 -103.7395
13296.203613 70.925 -169.5397
13296.386719 70.907 125.1268
13296.569824 70.975 59.7694
13296.752930 71.081 -6.0166
13296.936035 71.152 -72.1230
13297.119141 71.165 -138.0671
13297.302246 71.170 156.5141
13297.485352 71.241 91.4678
13297.668457 71.393 26.2331
13297.851562 71.562 -39.6065
13298.034668 71.664 -105.9531
13298.217773 71.668 -172.3451
13298.400879 71.613 121.6412
13298.583984 71.573 56.0816
13298.767090 71.600 -9.2994
13298.950195 71.697 -74.8388
13299.133301 71.831 -140.6682
13299.316406 71.975 153.2773
13299.499512 72.116 87.0993
13299.682617 72.243 20.8636
13299.865723 72.338 -45.3457
13300.048828 72.399 -111.3852
13300.231934 72.441 -177.1390
13300.415039 72.499 117.3337
13300.598145 72.591 51.7760
13300.781250 72.704 -14.0738
13300.964355 72.801 -80.2578
13301.147461 72.867 -146.5809
13301.330566 72.918 147.1902
13301.513672 72.993 81.1110
13301.696777 73.111 15.0302
13301.879883 73.258 -51.2243
13302.062988 73.399 -117.6571
13302.246094 73.509 175.8826
13302.429199 73.595 109.5324
13302.612305 73.669 43.2843
13302.795410 73.738 -22.9782
13302.978516 73.791 -89.3307
13303.161621 73.822 -155.7232
13303.344727 73.844 137.9425
13303.527832 73.887 71.6643
13303.710938 73.969 5.2972
13303.894043 74.079 -61.3199
13304.077148 74.187 -128.2006
13304.260254 74.268 164.8083
13304.443359 74.320 97.8965
13304.626465 74.357 31.1471
13304.809570 74.388 -35.4901
13304.992676 74.410 -102.1012
13305.175781 74.414 -168.7064
13305.358887 74.399 124.7351
13305.541992 74.379 58.2346
13305.725098 74.364 -8.2795
13305.908203 74.355 -74.9038
13306.091309 74.338 -141.6567
13306.274414 74.308 151.5417
13306.457520 74.272 84.7713
13306.640625 74.246 18.0046
13306.823730 74.228 -48.8794
13307.006836 74.198 -115.9496
13307.189941 74.129 176.8974
13307.373047 74.017 109.8985
13307.556152 73.893 43.2415
13307.739258 73.797 -23.1085
13307.922363 73.748 -89.3962
13308.105469 73.724 -155.8553
13308.288574 73.684 137.4978
13308.471680 73.604 70.8471
13308.654785 73.495 4.3769
13308.837891 73.387 -61.9139
13309.020996 73.293 -128.2133
13309.204102 73.202 165.2862
13309.387207 73.084 98.5663
13309.570312 72.926 31.7852
13309.753418 72.738 -34.8613
13309.936523 72.548 -101.2775
13310.119629 72.381 -167.4955
13310.302734 72.248 126.3946
13310.485840 72.145 60.3089
13310.668945 72.064 -5.8281
13310.852051 71.987 -72.0843
13311.035156 71.886 -138.4564
13311.218262 71.737 155.2079
13311.401367 71.542 89.1732
13311.584473 71.345 23.6166
13311.767578 71.204 -41.6128
13311.950684 71.141 -106.9855
13312.133789 71.103 -172.9157
13312.316895 71.005 120.6271
13312.500000 70.799 54.1244
13312.683105 70.511 -11.8379
13312.866211 70.232 -77.0249
13313.049316 70.049 -141.7926
13313.232422 69.962 153.2251
13313.415527 69.896 87.7424
13313.598633 69.784 22.0442
13313.781738 69.628 -43.3600
13313.964844 69.492 -108.2402
13314.147949 69.428 -172.8541
13314.331055 69.425 122.3628
13314.514160 69.420 57.2736
13314.697266 69.371 -7.8854
13314.880371 69.294 -72.8555
13315.063477 69.233 -137.6938
13315.246582 69.195 157.2873
13315.429688 69.138 91.9357
13315.612793 69.023 26.5293
13315.795898 68.874 -38.4304
13315.979004 68.786 -102.7452
13316.162109 68.844 -166.8734
13316.345215 69.026 128.4190
13316.528320 69.214 62.8197
13316.711426 69.299 -3.2672
13316.894531 69.257 -69.0971
13317.077637 69.160 -134.1411
13317.260742 69.115 161.5241
13317.443848 69.178 97.2937
13317.626953 69.318 32.5861
13317.810059 69.472 -32.7321
13317.993164 69.602 -98.4482
13318.176270 69.715 -164.3405
13318.359375 69.824 129.6566
13318.542480 69.923 63.5478
13318.725586 69.994 -2.5548
13318.908691 70.037 -68.4319
13319.091797 70.080 -133.9477
13319.274902 70.161 160.7591
13319.458008 70.288 95.3216
13319.641113 70.418 29.4369
13319.824219 70.495 -36.8825
13320.007324 70.487 -103.3270
13320.190430 70.416 -169.5179
13320.373535 70.345 124.7196
13320.556641 70.342 59.2033
13320.739746 70.427 -6.4967
13320.922852 70.565 -72.7344
13321.105957 70.689 -139.5380
13321.289062 70.750 153.3823
13321.472168 70.738 86.4439
13321.655273 70.686 19.9592
13321.838379 70.645 -46.0382
13322.021484 70.646 -111.7957
13322.204590 70.679 -177.6265
13322.387695 70.702 116.3483
13322.570801 70.686 50.2537
13322.753906 70.639 -15.7213
13322.937012 70.593 -81.5565
13323.120117 70.570 -147.4463
13323.303223 70.550 146.4173
13323.486328 70.498 80.1086
13323.669434 70.400 13.9726
13323.852539 70.300 -51.6689
13324.035645 70.266 -116.8759
13324.218750 70.321 177.8830
13324.401855 70.409 112.1768
13324.584961 70.439 46.0605
13324.768066 70.371 -19.9749
13324.951172 70.248 -85.4582
13325.134277 70.167 -150.4279
13325.317383 70.177 144.5180
13325.500488 70.232 78.8072
13325.683594 70.236 12.4889
13325.866699 70.148 -53.8173
13326.049805 70.025 -119.4703
13326.232910 69.979 175.6009
13326.416016 70.071 110.7856
13326.599121 70.245 45.4055
13326.782227 70.387 -20.6354
13326.965332 70.426 -86.8913
13327.148438 70.374 -152.8597
13327.331543 70.294 141.6109
13327.514648 70.238 76.2898
13327.697754 70.208 10.8876
13327.880859 70.187 -54.6520
13328.063965 70.174 -120.2194
13328.247070 70.187 174.2091
13328.430176 70.222 108.5207
13328.613281 70.241 42.7072
13328.796387 70.209 -22.9435
13328.979492 70.148 -88.0285
13329.162598 70.144 -152.5050
13329.345703 70.260 143.0326
13329.528809 70.458 77.7899
13329.711914 70.619 11.5399
13329.895020 70.655 -55.1831
13330.078125 70.579 -121.5360
13330.261230 70.502 172.9697
13330.444336 70.546 108.0284
13330.627441 70.721 42.8383
13330.810547 70.922 -23.0392
13330.993652 71.039 -89.2963
13331.176758 71.054 -155.2776
13331.359863 71.039 139.3845
13331.542969 71.083 74.4136
13331.726074 71.204 9.1578
13331.909180 71.338 -56.7545
13332.092285 71.423 -123.1242
13332.275391 71.460 170.5239
13332.458496 71.504 104.4760
13332.641602 71.611 38.6109
13332.824707 71.780 -27.3988
13333.007812 71.960 -93.7093
13333.190918 72.102 -160.1854
13333.374023 72.194 133.4057
13333.557129 72.256 67.1528
13333.740234 72.310 0.9479
13333.923340 72.356 -65.3617
13334.106445 72.385 -131.8052
13334.289551 72.400 161.7158
13334.472656 72.418 95.2944
13334.655762 72.459 28.9151
13334.838867 72.522 -37.5065
13335.021973 72.585 -104.0011
13335.205078 72.628 -170.4970
13335.388184 72.646 123.0976
13335.571289 72.649 56.7775
13335.754395 72.645 -9.5803
13335.937500 72.630 -76.1102
13336.120605 72.590 -142.8304
13336.303711 72.523 150.3781
13336.486816 72.449 83.6720
13336.669922 72.395 17.1178
13336.853027 72.379 -49.3484
13337.036133 72.390 -115.8347
13337.219238 72.396 177.6384
13337.402344 72.365 111.1892
13337.585449 72.288 45.0029
13337.768555 72.187 -20.8117
13337.951660 72.099 -86.3494
13338.134766 72.048 -151.9081
13338.317871 72.025 142.1854
13338.500977 71.991 75.8112
13338.684082 71.909 9.1562
13338.867188 71.777 -57.3944
13339.050293 71.632 -123.5052
13339.233398 71.533 170.8656
13339.416504 71.510 105.4268
13339.599609 71.536 39.8172
13339.782715 71.549 -26.0682
13339.965820 71.506 -92.0215
13340.148926 71.414 -157.7574
13340.332031 71.319 136.7903
13340.515137 71.262 71.3752
13340.698242 71.236 5.6682
13340.881348 71.199 -60.4147
13341.064453 71.119 -126.6338
13341.247559 71.005 167.3529
13341.430664 70.897 101.7046
13341.613770 70.825 36.3090
13341.796875 70.781 -29.0228
13341.979980 70.737 -94.3076
13342.163086 70.687 -159.3890
13342.346191 70.663 135.8096
13342.529297 70.700 71.0735
13342.712402 70.796 6.0149
13342.895508 70.897 -59.5661
13343.078613 70.949 -125.4860
13343.261719 70.942 168.6627
13343.444824 70.917 103.1753
13343.627930 70.933 37.9945
13343.811035 71.012 -27.2237
13343.994141 71.122 -92.7886
13344.177246 71.216 -158.7322
13344.360352 71.266 135.1436
13344.543457 71.281 69.0574
13344.726562 71.290 3.0865
13344.909668 71.317 -62.8444
13345.092773 71.369 -128.8598
13345.275879 71.433 164.9737
13345.458984 71.495 98.6812
13345.642090 71.539 32.3562
13345.825195 71.562 -33.8797
13346.008301 71.570 -99.9266
13346.191406 71.575 -165.7667
13346.374512 71.589 128.5054
13346.557617 71.608 62.7396
13346.740723 71.611 -3.1437
13346.923828 71.578 -69.0744
13347.106934 71.516 -134.8973
13347.290039 71.453 159.4557
13347.473145 71.421 93.8480
13347.656250 71.418 28.0311
13347.839355 71.407 -38.1013
13348.022461 71.350 -104.3597
13348.205566 71.246 -170.3735
13348.388672 71.142 124.1054
13348.571777 71.100 58.9458
13348.754883 71.134 -6.2903
13348.937988 71.195 -71.9399
13349.121094 71.212 -137.9154
13349.304199 71.157 156.2229
13349.487305 71.071 90.9084
13349.670410 71.039 26.1932
13349.853516 71.119 -38.3456
13350.036621 71.298 -103.2614
13350.219727 71.503 -168.7831
13350.402832 71.670 125.2814
13350.585938 71.783 59.2996
13350.769043 71.864 -6.4723
13350.952148 71.950 -72.0261
13351.135254 72.060 -137.5396
13351.318359 72.187 156.7922
13351.501465 72.312 90.8776
13351.684570 72.418 24.7322
13351.867676 72.498 -41.5760
13352.050781 72.552 -107.9637
13352.233887 72.589 -174.3412
13352.416992 72.623 119.3668
13352.600098 72.672 53.1719
13352.783203 72.751 -13.0159
13352.966309 72.856 -79.3511
13353.149414 72.961 -145.9381
13353.332520 73.033 147.2694
13353.515625 73.052 80.4641
13353.698730 73.026 13.8687
13353.881836 72.988 -52.4154
13354.064941 72.972 -118.4875
13354.248047 72.983 175.4331
13354.431152 73.004 109.1907
13354.614258 73.006 42.8043
13354.797363 72.980 -23.5961
13354.980469 72.939 -89.9302
13355.163574 72.897 -156.2605
13355.346680 72.852 137.2828
13355.529785 72.782 70.6752
13355.712891 72.673 4.0805
13355.895996 72.544 -62.2605
13356.079102 72.437 -128.2516
13356.262207 72.391 165.9406
13356.445312 72.395 100.0389
13356.628418 72.404 33.9520
13356.811523 72.372 -32.1155
13356.994629 72.301 -97.8596
13357.177734 72.231 -163.1936
13357.360840 72.195 131.6194
13357.543945 72.179 66.2030
13357.727051 72.134 0.4467
13357.910156 72.032 -65.3938
13358.093262 71.905 -130.9725
13358.276367 71.826 163.7620
13358.459473 71.840 98.4622
13358.642578 71.916 32.7420
13358.825684 71.980 -33.3871
13359.008789 71.980 -99.5051
13359.191895 71.934 -165.1649
13359.375000 71.899 129.7037
13359.558105 71.913 64.7318
13359.741211 71.949 -0.5026
13359.924316 71.954 -66.0632
13360.107422 71.912 -131.6803
13360.290527 71.871 162.8695
13360.473633 71.891 97.4507
13360.656738 71.980 31.6846
13360.839844 72.082 -34.6011
13361.022949 72.128 -101.1202
13361.206055 72.101 -167.3253
13361.389160 72.047 127.1669
13361.572266 72.033 62.2662
13361.755371 72.084 -2.4954
13361.938477 72.163 -67.5219
13362.121582 72.225 -132.8604
13362.304688 72.259 161.6655
13362.487793 72.296 96.1463
13362.670898 72.365 30.4654
13362.854004 72.457 -35.5190
13363.037109 72.539 -101.7327
13363.220215 72.593 -167.8806
13363.403320 72.637 126.3166
13363.586426 72.708 60.8728
13363.769531 72.825 -4.4825
13363.952637 72.964 -70.0628
13364.135742 73.083 -135.9818
13364.318848 73.153 157.8633
13364.501953 73.180 91.6407
13364.685059 73.184 25.4559
13364.868164 73.191 -40.6553
