* Generated by rew_pipeline.py (derived directly from its own WAV, phase referenced to its peak (sample 8192))
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
318.969727 0.000 168.9484
319.335938 0.000 169.1346
319.702148 0.000 169.3208
320.068359 0.000 169.5069
320.434570 0.000 169.6929
320.800781 0.000 169.8788
321.166992 0.000 170.0646
321.533203 0.000 170.2503
321.899414 0.000 170.4359
322.265625 0.000 170.6215
322.631836 0.000 170.8069
322.998047 0.000 170.9922
323.364258 0.000 171.1775
323.730469 0.000 171.3626
324.096680 0.000 171.5477
324.462891 0.000 171.7327
324.829102 0.000 171.9176
325.195312 0.000 172.1023
325.561523 0.000 172.2870
325.927734 0.000 172.4716
326.293945 0.000 172.6560
326.660156 0.000 172.8404
327.026367 0.000 173.0247
327.392578 0.000 173.2089
327.758789 0.000 173.3930
328.125000 0.000 173.5770
328.491211 0.000 173.7609
328.857422 0.000 173.9446
329.223633 0.000 174.1283
329.589844 0.000 174.3119
329.956055 0.000 174.4954
330.322266 0.000 174.6787
330.688477 0.000 174.8620
331.054688 0.000 175.0451
331.420898 0.000 175.2282
331.787109 0.000 175.4112
332.153320 0.000 175.5940
332.519531 0.000 175.7768
332.885742 0.000 175.9594
333.251953 0.000 176.1419
333.618164 0.000 176.3243
333.984375 0.000 176.5066
334.350586 0.000 176.6888
334.716797 0.000 176.8709
335.083008 0.000 177.0529
335.449219 0.000 177.2347
335.815430 0.000 177.4165
336.181641 0.000 177.5982
336.547852 0.000 177.7797
336.914062 0.000 177.9611
337.280273 0.000 178.1424
337.646484 0.000 178.3236
338.012695 0.000 178.5047
338.378906 0.000 178.6857
338.745117 0.000 178.8665
339.111328 0.000 179.0473
339.477539 0.000 179.2279
339.843750 0.000 179.4084
340.209961 0.000 179.5888
340.576172 0.000 179.7691
340.942383 0.000 179.9493
341.308594 0.000 -179.8707
341.674805 0.000 -179.6907
