* Generated by rew_pipeline.py (source UUID 7d856d07-f568-4c89-a086-d78dd62d4f33, calibrated to its own SPL at 100 Hz)
* Measurement: R.filtered.clean-fdw6
* Dated: 2026-Sep-12 16:19:01
* Note: ; Trace Arithmetic A times B A = R.nofdw.clean-fdw6 B = FRX-trimmed.clean-fdw6
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
18564.147949 65.477 -111.3135
18564.331055 65.470 -175.7132
18564.514160 65.519 119.4940
18564.697266 65.573 54.2340
18564.880371 65.618 -11.2291
18565.063477 65.687 -76.6805
18565.246582 65.818 -142.2317
18565.429688 65.990 151.8517
18565.612793 66.131 85.5704
18565.795898 66.187 19.3359
18565.979004 66.174 -46.3305
18566.162109 66.176 -111.2929
18566.345215 66.270 -176.0442
18566.528320 66.442 118.6827
18566.711426 66.606 52.5928
18566.894531 66.692 -13.9732
18567.077637 66.699 -80.4038
18567.260742 66.692 -146.3032
18567.443848 66.735 148.2632
18567.626953 66.834 82.9524
18567.810059 66.938 17.5546
18567.993164 66.997 -47.8370
18568.176270 67.006 -113.0238
18568.359375 66.999 -177.9885
18568.542480 67.016 117.0211
18568.725586 67.063 51.6767
18568.908691 67.126 -14.1857
18569.091797 67.187 -80.4928
18569.274902 67.242 -147.0284
18569.458008 67.293 146.4502
18569.641113 67.344 80.1408
18569.824219 67.398 14.1442
18570.007324 67.457 -51.5814
18570.190430 67.512 -117.2062
18570.373535 67.539 177.0923
18570.556641 67.513 111.2786
18570.739746 67.436 45.4796
18570.922852 67.353 -20.1755
18571.105957 67.325 -85.7583
18571.289062 67.385 -151.5443
18571.472168 67.508 142.2623
18571.655273 67.634 75.7865
18571.838379 67.725 9.4166
18572.021484 67.789 -56.5235
18572.204590 67.856 -122.0609
18572.387695 67.935 172.4560
18572.570801 67.990 106.7012
18572.753906 67.982 40.6603
18572.937012 67.914 -25.4337
18573.120117 67.842 -91.4079
18573.303223 67.831 -157.3719
18573.486328 67.901 136.4072
18573.669434 68.011 69.8510
18573.852539 68.113 3.2115
18574.035645 68.192 -63.1511
18574.218750 68.265 -129.0937
18574.401855 68.343 165.2144
18574.584961 68.409 99.5165
18574.768066 68.439 33.7348
18574.951172 68.439 -32.0537
18575.134277 68.454 -97.8848
18575.317383 68.520 -164.0457
18575.500488 68.608 129.1854
18575.683594 68.650 61.9501
18575.866699 68.598 -5.1151
18576.049805 68.486 -71.2580
18576.232910 68.427 -136.2373
18576.416016 68.515 159.2945
18576.599121 68.715 94.2836
18576.782227 68.885 28.2490
18576.965332 68.907 -38.4359
18577.148438 68.778 -105.0315
18577.331543 68.594 -171.0735
18577.514648 68.475 123.2584
18577.697754 68.460 57.3770
18577.880859 68.495 -9.0413
18578.063965 68.512 -75.7471
18578.247070 68.500 -142.2560
18578.430176 68.499 151.6352
18578.613281 68.536 85.6842
18578.796387 68.574 19.5507
18578.979492 68.548 -46.7616
18579.162598 68.436 -112.8825
18579.345703 68.286 -178.4632
18579.528809 68.188 116.4128
18579.711914 68.181 51.2427
18579.895020 68.227 -14.3933
18580.078125 68.258 -80.4377
18580.261230 68.245 -146.5112
18580.444336 68.215 147.6523
18580.627441 68.198 81.9747
18580.810547 68.182 16.2375
18580.993652 68.125 -49.5391
18581.176758 68.015 -115.0225
18581.359863 67.909 -179.9229
18581.542969 67.894 115.5635
18581.726074 67.999 50.7789
18581.909180 68.151 -14.7846
18582.092285 68.246 -80.9986
18582.275391 68.238 -147.2480
18582.458496 68.170 147.0626
18582.641602 68.133 82.0605
18582.824707 68.193 17.3315
18583.007812 68.337 -47.6746
18583.190918 68.501 -113.1837
18583.374023 68.629 -179.0436
18583.557129 68.703 115.0461
18583.740234 68.736 49.3470
18583.923340 68.761 -15.9803
18584.106445 68.826 -80.9323
18584.289551 68.978 -145.7723
18584.472656 69.225 148.9874
18584.655762 69.508 82.9070
18584.838867 69.726 16.0065
18585.021973 69.811 -51.1653
18585.205078 69.775 -117.8253
18585.388184 69.721 176.5336
18585.571289 69.780 111.6646
18585.754395 69.989 46.6660
18585.937500 70.256 -19.1893
18586.120605 70.446 -85.8425
18586.303711 70.498 -152.6614
18586.486816 70.457 140.9583
18586.669922 70.425 75.0988
18586.853027 70.471 9.2757
18587.036133 70.573 -57.0379
18587.219238 70.662 -123.8679
18587.402344 70.703 169.2377
18587.585449 70.734 102.7436
18587.768555 70.824 36.6888
18587.951660 70.998 -29.3354
18588.134766 71.206 -95.7449
18588.317871 71.367 -162.5657
18588.500977 71.435 130.5211
18588.684082 71.427 63.8441
18588.867188 71.397 -2.5410
18589.050293 71.385 -68.8620
18589.233398 71.390 -135.3642
18589.416504 71.389 157.9530
18589.599609 71.374 91.3260
18589.782715 71.373 24.9843
18589.965820 71.424 -41.0859
18590.148926 71.539 -107.1506
18590.332031 71.686 -173.5009
18590.515137 71.808 119.7769
18590.698242 71.861 52.8353
18590.881348 71.838 -14.0608
18591.064453 71.766 -80.6951
18591.247559 71.693 -147.0152
18591.430664 71.662 146.8454
18591.613770 71.686 80.6641
18591.796875 71.744 14.2923
18591.979980 71.804 -52.2418
18592.163086 71.842 -118.7777
18592.346191 71.858 174.8275
18592.529297 71.863 108.5679
18592.712402 71.858 42.3033
18592.895508 71.821 -24.0722
18593.078613 71.732 -90.4696
18593.261719 71.602 -156.6415
18593.444824 71.487 137.5677
18593.627930 71.457 71.9571
18593.811035 71.525 6.0262
18593.994141 71.629 -60.5857
18594.177246 71.678 -127.7359
18594.360352 71.623 165.1450
18594.543457 71.496 98.6544
18594.726562 71.390 32.9654
18594.909668 71.380 -32.3520
18595.092773 71.456 -97.9528
18595.275879 71.539 -164.1086
18595.458984 71.565 129.4496
18595.642090 71.537 63.1731
18595.825195 71.511 -2.7566
18596.008301 71.531 -68.5848
18596.191406 71.580 -134.6953
18596.374512 71.599 158.8103
18596.557617 71.543 92.2067
18596.740723 71.430 25.8755
18596.923828 71.322 -40.0478
18597.106934 71.281 -105.8118
18597.290039 71.312 -171.8274
18597.473145 71.374 121.7017
18597.656250 71.420 54.9115
18597.839355 71.429 -11.8828
18598.022461 71.415 -78.4187
18598.205566 71.402 -144.6182
18598.388672 71.408 149.4187
18598.571777 71.433 83.5042
18598.754883 71.463 17.4696
18598.937988 71.475 -48.7506
18599.121094 71.456 -115.0852
18599.304199 71.416 178.6161
18599.487305 71.389 112.4338
18599.670410 71.408 46.2420
18599.853516 71.471 -20.2314
18600.036621 71.524 -87.1280
18600.219727 71.501 -154.2277
18600.402832 71.378 138.9925
18600.585938 71.211 73.0083
18600.769043 71.105 7.7851
18600.952148 71.133 -57.3748
18601.135254 71.255 -123.2990
18601.318359 71.356 169.7766
18601.501465 71.348 102.3167
18601.684570 71.231 35.0483
18601.867676 71.078 -31.5577
18602.050781 70.969 -97.5680
18602.233887 70.926 -163.4059
18602.416992 70.904 130.6408
18602.600098 70.853 64.6529
18602.783203 70.770 -1.1578
18602.966309 70.693 -66.8085
18603.149414 70.642 -132.5945
18603.332520 70.593 161.2344
18603.515625 70.508 94.7706
18603.698730 70.390 28.3575
18603.881836 70.287 -37.7790
18604.064941 70.248 -103.7841
18604.248047 70.263 -170.0004
18604.431152 70.268 123.4544
18604.614258 70.205 56.8476
18604.797363 70.073 -9.4257
18604.980469 69.923 -75.2235
18605.163574 69.800 -140.7852
18605.346680 69.700 153.5566
18605.529785 69.594 87.7504
18605.712891 69.482 22.0184
18605.895996 69.408 -43.5178
18606.079102 69.414 -109.1103
18606.262207 69.468 -175.1567
18606.445312 69.485 118.2916
18606.628418 69.396 51.6754
18606.811523 69.211 -14.4139
18606.994629 69.009 -79.7429
18607.177734 68.862 -144.6674
18607.360840 68.762 150.2465
18607.543945 68.647 84.8465
18607.727051 68.487 19.4915
18607.910156 68.338 -45.4602
18608.093262 68.288 -110.1928
18608.276367 68.349 -175.3339
18608.459473 68.435 118.7543
18608.642578 68.453 52.3841
18608.825684 68.387 -13.7864
18609.008789 68.310 -79.3821
18609.191895 68.297 -144.6529
18609.375000 68.341 149.8707
18609.558105 68.362 84.0680
18609.741211 68.311 18.4183
18609.924316 68.232 -46.4936
18610.107422 68.237 -110.6578
18610.290527 68.382 -174.7916
18610.473633 68.600 120.3633
18610.656738 68.769 54.7467
18610.839844 68.828 -11.1365
18611.022949 68.809 -76.8020
18611.206055 68.789 -142.2128
18611.389160 68.810 152.2921
18611.572266 68.855 86.4607
18611.755371 68.896 20.4198
18611.938477 68.947 -45.5225
18612.121582 69.053 -111.2695
18612.304688 69.231 -177.0476
18612.487793 69.440 116.8967
18612.670898 69.616 50.6161
18612.854004 69.729 -15.5991
18613.037109 69.803 -81.5582
18613.220215 69.880 -147.4155
18613.403320 69.970 146.4562
18613.586426 70.037 79.8453
18613.769531 70.048 12.9114
18613.952637 70.014 -53.9751
18614.135742 69.987 -120.5651
18614.318848 70.015 173.0802
18614.501953 70.102 106.7303
18614.685059 70.208 40.2879
18614.868164 70.295 -26.1154
18615.051270 70.363 -92.3190
18615.234375 70.435 -158.3786
18615.417480 70.521 135.4214
18615.600586 70.596 68.8191
18615.783691 70.622 1.8146
18615.966797 70.583 -65.3326
18616.149902 70.502 -132.3004
18616.333008 70.423 161.0912
18616.516113 70.387 94.8097
18616.699219 70.407 28.6887
18616.882324 70.468 -37.4558
18617.065430 70.541 -103.7744
18617.248535 70.588 -170.3647
18617.431641 70.568 122.7823
18617.614746 70.456 55.8358
18617.797852 70.260 -10.9215
18617.980957 70.036 -77.2794
18618.164062 69.859 -143.3247
18618.347168 69.769 150.5446
18618.530273 69.741 83.9441
18618.713379 69.701 16.8681
18618.896484 69.598 -50.2921
18619.079590 69.439 -117.0585
18619.262695 69.279 176.7559
18619.445801 69.167 110.8891
18619.628906 69.098 44.8737
18619.812012 69.019 -21.5224
18619.995117 68.883 -88.1169
18620.178223 68.696 -154.5155
18620.361328 68.518 139.5332
18620.544434 68.414 73.9121
18620.727539 68.401 8.2412
18620.910645 68.434 -57.7688
18621.093750 68.441 -124.0814
18621.276855 68.374 169.6058
18621.459961 68.231 103.6450
18621.643066 68.047 38.2299
18621.826172 67.876 -26.7285
18622.009277 67.754 -91.5835
18622.192383 67.677 -156.7601
18622.375488 67.603 137.5043
18622.558594 67.487 71.2938
18622.741699 67.310 4.9457
18622.924805 67.093 -61.1499
18623.107910 66.888 -126.7636
18623.291016 66.749 168.0675
18623.474121 66.699 103.1209
18623.657227 66.732 38.1686
18623.840332 66.826 -26.9381
18624.023438 66.958 -92.3106
18624.206543 67.093 -158.0393
18624.389648 67.188 135.9001
18624.572754 67.204 69.7384
18624.755859 67.139 3.8524
18624.938965 67.037 -61.4655
18625.122070 66.972 -126.2694
18625.305176 66.986 169.0112
18625.488281 67.057 103.8979
18625.671387 67.128 38.2296
18625.854492 67.157 -27.8139
18626.037598 67.146 -93.9693
18626.220703 67.122 -160.1255
18626.403809 67.104 133.6587
18626.586914 67.088 67.3172
18626.770020 67.061 0.9004
18626.953125 67.025 -65.4817
18627.136230 66.994 -131.8016
18627.319336 66.973 161.8551
18627.502441 66.945 95.4300
18627.685547 66.890 29.0312
18627.868652 66.810 -37.1114
18628.051758 66.739 -102.8564
18628.234863 66.713 -168.3115
18628.417969 66.733 126.2532
18628.601074 66.765 60.6581
18628.784180 66.776 -5.0780
18628.967285 66.753 -70.8874
18629.150391 66.700 -136.8359
18629.333496 66.601 156.9221
18629.516602 66.421 90.4015
18629.699707 66.145 23.9513
18629.882812 65.825 -41.9207
18630.065918 65.587 -107.0392
18630.249023 65.541 -171.9498
18630.432129 65.670 122.4544
18630.615234 65.832 55.8235
18630.798340 65.889 -11.3433
18630.981445 65.792 -78.1509
18631.164551 65.600 -143.9462
18631.347656 65.414 151.2500
18631.530762 65.284 86.8488
18631.713867 65.178 22.3359
18631.896973 65.060 -42.3033
18632.080078 64.961 -106.8898
18632.263184 64.955 -171.6267
18632.446289 65.055 122.8714
18632.629395 65.164 56.2498
18632.812500 65.157 -11.0684
18632.995605 64.978 -78.0717
18633.178711 64.695 -143.7844
18633.361816 64.464 151.9992
18633.544922 64.398 88.4112
18633.728027 64.449 24.2951
18633.911133 64.470 -40.7109
18634.094238 64.377 -106.1439
18634.277344 64.200 -171.4582
18634.460449 64.025 123.3721
18634.643555 63.883 57.9306
18634.826660 63.713 -7.9661
18635.009766 63.451 -73.8069
18635.192871 63.133 -138.7006
18635.375977 62.922 157.7081
18635.559082 62.974 94.4740
18635.742188 63.237 30.0206
18635.925293 63.487 -36.2610
18636.108398 63.536 -103.6177
18636.291504 63.355 -170.6707
18636.474609 63.085 123.7097
18636.657715 62.961 59.5549
18636.840820 63.108 -4.3936
18637.023926 63.411 -69.4016
18637.207031 63.650 -135.4521
18637.390137 63.702 158.5379
18637.573242 63.624 93.7613
18637.756348 63.612 30.5192
18637.939453 63.833 -32.3234
18638.122559 64.229 -96.4093
18638.305664 64.580 -162.3056
18638.488770 64.709 130.7412
18638.671875 64.586 64.0588
18638.854980 64.338 -1.2385
18639.038086 64.185 -65.0181
18639.221191 64.271 -128.4224
18639.404297 64.517 167.1713
18639.587402 64.725 101.4763
18639.770508 64.763 35.2971
18639.953613 64.659 -30.2981
18640.136719 64.573 -94.8324
18640.319824 64.668 -158.9207
18640.502930 64.953 136.2455
18640.686035 65.282 70.1146
18640.869141 65.508 3.2030
18641.052246 65.592 -63.4495
18641.235352 65.616 -129.0398
18641.418457 65.715 166.3976
18641.601562 65.954 101.9696
18641.784668 66.254 36.7437
18641.967773 66.473 -29.4542
18642.150879 66.526 -96.0706
18642.333984 66.441 -162.3546
18642.517090 66.339 132.0850
18642.700195 66.350 66.9463
18642.883301 66.515 1.4802
18643.066406 66.757 -64.7908
18643.249512 66.969 -131.6805
18643.432617 67.095 161.4097
18643.615723 67.156 95.0034
18643.798828 67.209 29.1965
18643.981934 67.295 -36.3611
18644.165039 67.397 -102.1189
18644.348145 67.467 -168.2391
18644.531250 67.478 125.4692
18644.714355 67.451 59.3172
18644.897461 67.444 -6.5475
18645.080566 67.509 -72.2555
18645.263672 67.652 -138.0793
18645.446777 67.837 155.7993
18645.629883 68.013 89.3851
18645.812988 68.143 22.7970
18645.996094 68.209 -43.8263
18646.179199 68.210 -110.3610
18646.362305 68.166 -176.7046
18646.545410 68.115 117.1744
18646.728516 68.096 51.1620
18646.911621 68.127 -14.9783
18647.094727 68.182 -81.4183
18647.277832 68.209 -148.0616
18647.460938 68.175 145.4541
18647.644043 68.099 79.5054
18647.827148 68.041 14.1298
18648.010254 68.048 -51.1300
18648.193359 68.100 -116.9164
18648.376465 68.113 176.4838
18648.559570 68.022 109.3568
18648.742676 67.832 42.3240
18648.925781 67.629 -24.1061
18649.108887 67.523 -89.9327
18649.291992 67.562 -155.6447
18649.475098 67.684 138.3090
18649.658203 67.779 71.9913
18649.841309 67.778 5.8985
18650.024414 67.694 -59.4766
18650.207520 67.598 -124.0686
18650.390625 67.549 171.6550
18650.573730 67.537 107.0713
18650.756836 67.503 41.9286
18650.939941 67.407 -23.5130
18651.123047 67.276 -88.7725
18651.306152 67.196 -153.5835
18651.489258 67.252 141.8359
18651.672363 67.449 76.9537
18651.855469 67.709 11.4230
18652.038574 67.926 -54.6177
18652.221680 68.042 -120.6678
18652.404785 68.067 173.7998
18652.587891 68.077 109.0000
18652.770996 68.152 44.6522
18652.954102 68.321 -19.8417
18653.137207 68.547 -84.9383
18653.320312 68.770 -150.6743
18653.503418 68.963 143.2037
18653.686523 69.135 76.9336
18653.869629 69.301 10.5706
18654.052734 69.454 -55.9214
18654.235840 69.562 -122.4517
18654.418945 69.615 171.2736
18654.602051 69.645 105.5603
18654.785156 69.728 40.3893
18654.968262 69.915 -24.7249
18655.151367 70.177 -90.3977
18655.334473 70.423 -156.8525
18655.517578 70.576 136.2204
18655.700684 70.626 69.3705
18655.883789 70.628 2.9692
18656.066895 70.661 -63.0570
18656.250000 70.755 -129.1252
18656.433105 70.883 164.4191
18656.616211 70.991 97.6023
18656.799316 71.062 30.7306
18656.982422 71.121 -35.9228
18657.165527 71.210 -102.3484
18657.348633 71.345 -168.7653
18657.531738 71.502 124.6171
18657.714844 71.643 57.7734
18657.897949 71.743 -9.1788
18658.081055 71.803 -76.1233
18658.264160 71.832 -143.0240
18658.447266 71.838 150.1175
18658.630371 71.824 83.3398
18658.813477 71.800 16.7241
18658.996582 71.783 -49.6808
18659.179688 71.787 -115.9117
18659.362793 71.809 177.9509
18659.545898 71.837 111.8623
18659.729004 71.865 45.8066
18659.912109 71.898 -20.3022
18660.095215 71.935 -86.6646
18660.278320 71.950 -153.4659
18660.461426 71.905 139.3371
18660.644531 71.781 72.0905
18660.827637 71.612 5.2677
18661.010742 71.481 -60.8853
18661.193848 71.466 -126.6229
18661.376953 71.570 167.4751
18661.560059 71.706 101.0569
18661.743164 71.776 34.3102
18661.926270 71.747 -32.2515
18662.109375 71.668 -98.2558
18662.292480 71.621 -163.8348
18662.475586 71.646 130.4490
18662.658691 71.701 64.1315
18662.841797 71.718 -2.7233
18663.024902 71.668 -69.6128
18663.208008 71.592 -136.0271
18663.391113 71.560 158.1474
18663.574219 71.610 92.5717
18663.757324 71.705 26.8287
18663.940430 71.771 -39.1770
18664.123535 71.763 -105.2119
18664.306641 71.695 -171.0149
18664.489746 71.622 123.4162
18664.672852 71.584 57.8024
18664.855957 71.583 -8.1549
18665.039062 71.592 -74.5055
18665.222168 71.595 -141.0478
18665.405273 71.600 152.4577
18665.588379 71.622 86.0938
18665.771484 71.658 19.7789
18665.954590 71.682 -46.5791
18666.137695 71.660 -112.9488
18666.320801 71.586 -179.1955
18666.503906 71.484 114.7789
18666.687012 71.401 48.9072
18666.870117 71.371 -17.0383
18667.053223 71.397 -83.2903
18667.236328 71.449 -149.9133
18667.419434 71.494 143.2418
18667.602539 71.506 76.4474
18667.785645 71.479 9.9578
18667.968750 71.427 -56.1105
18668.151855 71.370 -121.8362
18668.334961 71.321 172.5412
18668.518066 71.275 106.7464
18668.701172 71.218 40.6166
18668.884277 71.141 -25.8262
18669.067383 71.053 -92.4233
18669.250488 70.980 -159.0047
18669.433594 70.948 134.5002
18669.616699 70.959 68.0578
18669.799805 70.983 1.6353
18669.982910 70.980 -64.6983
18670.166016 70.924 -130.7873
18670.349121 70.825 163.4792
18670.532227 70.715 98.0229
18670.715332 70.626 32.5615
18670.898438 70.563 -33.2192
18671.081543 70.509 -99.4391
18671.264648 70.449 -165.9506
18671.447754 70.392 127.5308
18671.630859 70.356 61.2253
18671.813965 70.353 -4.8216
18671.997070 70.366 -70.6756
18672.180176 70.357 -136.3642
18672.363281 70.295 158.1902
18672.546387 70.180 93.0878
18672.729492 70.040 28.3063
18672.912598 69.910 -36.3602
18673.095703 69.810 -101.1959
18673.278809 69.734 -166.3813
18673.461914 69.677 128.0896
18673.645020 69.638 62.3350
18673.828125 69.621 -3.5350
18674.011230 69.619 -69.4589
18674.194336 69.612 -135.3743
18674.377441 69.579 158.8324
18674.560547 69.516 93.2952
18674.743652 69.442 28.0737
18674.926758 69.390 -36.9216
18675.109863 69.383 -101.9057
18675.292969 69.427 -167.1093
18675.476074 69.507 127.3339
18675.659180 69.595 61.4385
18675.842285 69.663 -4.6292
18676.025391 69.692 -70.5785
18676.208496 69.690 -136.0858
18676.391602 69.703 159.0130
18676.574707 69.791 94.5043
18676.757812 69.977 29.8056
18676.940918 70.208 -35.6483
18677.124023 70.391 -101.9663
18677.307129 70.461 -168.7292
18677.490234 70.425 124.7226
18677.673340 70.364 58.8550
18677.856445 70.383 -6.4210
18678.039551 70.526 -71.6970
18678.222656 70.737 -137.5120
18678.405762 70.919 156.1220
18678.588867 71.022 89.6366
18678.771973 71.069 23.4762
18678.955078 71.132 -42.2911
18679.138184 71.259 -108.0280
18679.321289 71.431 -174.1690
18679.504395 71.586 119.1907
18679.687500 71.675 52.3439
18679.870605 71.701 -14.3006
18680.053711 71.707 -80.5268
18680.236816 71.738 -146.4396
18680.419922 71.806 147.6714
18680.603027 71.891 81.5859
18680.786133 71.968 15.2760
18680.969238 72.031 -51.1671
18681.152344 72.089 -117.6609
18681.335449 72.153 175.8241
18681.518555 72.226 109.3076
18681.701660 72.303 42.8423
18681.884766 72.379 -23.5080
18682.067871 72.454 -89.7285
18682.250977 72.523 -155.8767
18682.434082 72.580 137.9551
18682.617188 72.612 71.6946
18682.800293 72.613 5.3087
18682.983398 72.587 -61.2072
18683.166504 72.541 -127.8326
18683.349609 72.485 165.4933
18683.532715 72.435 98.8648
18683.715820 72.414 32.3477
18683.898926 72.439 -34.0998
18684.082031 72.506 -100.6262
18684.265137 72.585 -167.3652
18684.448242 72.630 125.7042
18684.631348 72.614 58.7756
18684.814453 72.549 -7.9193
18684.997559 72.478 -74.3057
18685.180664 72.444 -140.5623
18685.363770 72.456 153.0054
18685.546875 72.484 86.2312
18685.729980 72.487 19.2299
18685.913086 72.453 -47.7107
18686.096191 72.403 -114.3755
18686.279297 72.367 179.1967
18686.462402 72.355 112.7528
18686.645508 72.340 46.0599
18686.828613 72.282 -20.8905
18687.011719 72.165 -87.8927
18687.194824 72.010 -154.7120
18687.377930 71.863 138.7192
18687.561035 71.753 72.2588
18687.744141 71.672 5.7229
18687.927246 71.581 -60.8941
18688.110352 71.452 -127.3757
18688.293457 71.294 166.5370
18688.476562 71.148 100.8848
18688.659668 71.051 35.3749
18688.842773 70.995 -30.4258
18689.025879 70.929 -96.7330
18689.208984 70.805 -163.3762
18689.392090 70.620 130.0485
18689.575195 70.417 63.8624
18689.758301 70.252 -1.9346
18689.941406 70.138 -67.6032
18690.124512 70.038 -133.3315
18690.307617 69.902 160.9988
18690.490723 69.725 95.6713
18690.673828 69.558 30.7484
18690.856934 69.447 -34.1547
18691.040039 69.374 -99.5873
18691.223145 69.264 -165.7003
18691.406250 69.065 127.9601
18691.589355 68.815 62.0953
18691.772461 68.635 -2.9942
18691.955566 68.625 -67.8149
18692.138672 68.752 -133.2146
18692.321777 68.871 160.5515
18692.504883 68.863 94.0629
18692.687988 68.730 28.1770
18692.871094 68.587 -36.7409
18693.054199 68.547 -101.2400
18693.237305 68.598 -166.2687
18693.420410 68.618 127.8513
18693.603516 68.520 61.7060
18693.786621 68.340 -3.8374
18693.969727 68.213 -68.4955
18694.152832 68.236 -132.9320
18694.335938 68.351 161.9764
18694.519043 68.409 96.1621
18694.702148 68.328 30.3959
18694.885254 68.176 -34.5141
18695.068359 68.109 -98.6044
18695.251465 68.208 -162.8822
18695.434570 68.380 131.7353
18695.617676 68.474 65.3821
18695.800781 68.430 -0.9985
18695.983887 68.333 -66.5367
18696.166992 68.331 -131.2187
18696.350098 68.486 164.0950
18696.533203 68.705 98.6449
18696.716309 68.844 32.5580
18696.899414 68.850 -33.4059
18697.082520 68.797 -98.6152
18697.265625 68.811 -163.1767
18697.448730 68.952 132.1178
18697.631836 69.154 66.5763
18697.814941 69.309 0.2081
18697.998047 69.359 -66.4395
18698.181152 69.321 -132.7793
18698.364258 69.260 161.4556
18698.547363 69.232 96.1547
18698.730469 69.257 31.0272
18698.913574 69.325 -34.1779
18699.096680 69.420 -99.6195
18699.279785 69.523 -165.4002
18699.462891 69.609 128.4632
18699.645996 69.658 62.1073
18699.829102 69.668 -4.2038
18700.012207 69.668 -70.2369
18700.195312 69.702 -135.9706
18700.378418 69.794 158.3782
18700.561523 69.929 92.5402
18700.744629 70.067 26.4062
18700.927734 70.175 -39.9387
18701.110840 70.245 -106.3390
18701.293945 70.289 -172.6891
18701.477051 70.321 121.0499
18701.660156 70.356 54.9007
18701.843262 70.405 -11.1127
18702.026367 70.486 -77.0192
18702.209473 70.602 -142.9468
18702.392578 70.734 150.9411
18702.575684 70.841 84.5916
18702.758789 70.887 18.1463
18702.941895 70.865 -48.1261
18703.125000 70.810 -114.0146
18703.308105 70.780 -179.5542
18703.491211 70.817 114.9382
18703.674316 70.917 49.0674
18703.857422 71.029 -17.3483
18704.040527 71.099 -84.1541
18704.223633 71.099 -150.9677
18704.406738 71.045 142.5939
18704.589844 70.984 76.6925
18704.772949 70.960 11.1677
18704.956055 70.982 -54.3397
18705.139160 71.022 -120.1090
18705.322266 71.042 173.8374
18705.505371 71.035 107.6604
18705.688477 71.023 41.4804
18705.871582 71.040 -24.7704
18706.054688 71.086 -91.2653
18706.237793 71.126 -158.0400
18706.420898 71.127 135.1436
18706.604004 71.087 68.6683
18706.787109 71.054 2.7580
18706.970215 71.082 -62.7535
18707.153320 71.182 -128.3176
18707.336426 71.309 165.7207
18707.519531 71.407 99.3761
18707.702637 71.455 32.8979
18707.885742 71.476 -33.5320
18708.068848 71.495 -99.9582
18708.251953 71.509 -166.5183
18708.435059 71.490 126.8168
18708.618164 71.425 60.3067
18708.801270 71.348 -5.7951
18708.984375 71.323 -71.5654
18709.167480 71.378 -137.4481
18709.350586 71.475 156.1359
18709.533691 71.543 89.1926
18709.716797 71.546 22.1310
18709.899902 71.514 -44.6087
18710.083008 71.508 -110.9273
18710.266113 71.563 -177.1054
18710.449219 71.645 116.5548
18710.632324 71.693 50.0796
18710.815430 71.678 -16.2277
18710.998535 71.630 -82.1441
18711.181641 71.595 -147.8105
18711.364746 71.586 146.3669
18711.547852 71.565 80.1168
18711.730957 71.496 13.5419
18711.914062 71.388 -53.0491
18712.097168 71.296 -119.4949
18712.280273 71.266 174.0486
18712.463379 71.292 107.3170
18712.646484 71.324 40.2821
18712.829590 71.319 -26.7868
18713.012695 71.278 -93.5842
18713.195801 71.224 -160.0503
18713.378906 71.168 133.6197
18713.562012 71.085 67.2487
18713.745117 70.952 0.9020
18713.928223 70.787 -65.2197
18714.111328 70.651 -131.1109
18714.294434 70.591 162.8770
18714.477539 70.587 96.3316
18714.660645 70.567 29.2395
18714.843750 70.482 -37.9336
18715.026855 70.350 -104.6120
18715.209961 70.245 -170.5998
18715.393066 70.218 123.7347
18715.576172 70.241 57.8425
18715.759277 70.230 -8.4447
18715.942383 70.130 -74.8187
18716.125488 69.963 -140.8762
18716.308594 69.800 153.4455
18716.491699 69.691 87.7885
18716.674805 69.617 21.7578
18716.857910 69.523 -44.6640
18717.041016 69.375 -111.1305
18717.224121 69.193 -177.2712
18717.407227 69.020 117.0178
18717.590332 68.886 51.5751
18717.773438 68.789 -13.8100
18717.956543 68.722 -79.2760
18718.139648 68.684 -144.9757
18718.322754 68.659 148.8777
18718.505859 68.605 82.2041
18718.688965 68.469 15.2989
18718.872070 68.251 -51.2045
18719.055176 68.031 -116.7511
18719.238281 67.933 178.5638
18719.421387 68.006 113.8955
18719.604492 68.154 48.4271
18719.787598 68.219 -17.8677
18719.970703 68.113 -84.3398
18720.153809 67.863 -150.3004
18720.336914 67.570 144.4025
18720.520020 67.311 79.2785
18720.703125 67.071 13.7650
18720.886230 66.787 -52.1162
18721.069336 66.454 -117.7843
18721.252441 66.168 177.2582
18721.435547 66.049 112.7969
18721.618652 66.112 48.0475
18721.801758 66.244 -17.4722
18721.984863 66.314 -83.4869
18722.167969 66.271 -149.3347
18722.351074 66.151 145.4623
18722.534180 66.020 80.9322
18722.717285 65.920 16.8200
18722.900391 65.869 -47.0948
18723.083496 65.891 -110.9743
18723.266602 66.011 -175.1409
18723.449707 66.196 119.9784
18723.632812 66.351 54.2863
18723.815918 66.384 -11.7169
18723.999023 66.283 -77.1722
18724.182129 66.151 -141.4761
18724.365234 66.134 155.0846
18724.548340 66.284 91.4024
18724.731445 66.499 26.5781
18724.914551 66.638 -39.3277
18725.097656 66.651 -105.5808
18725.280762 66.604 -171.4778
18725.463867 66.617 123.1240
18725.646973 66.761 57.7809
18725.830078 67.003 -8.0007
18726.013184 67.255 -74.2668
18726.196289 67.449 -140.6658
18726.379395 67.574 153.1857
18726.562500 67.655 87.4338
