* Generated by rew_pipeline.py (source UUID 633417b2-a8a9-4810-837e-e85a53922a2f, calibrated to its own SPL at 100 Hz)
* Measurement: LR.filtered.clean-fdw6
* Dated: 2026-Sep-12 16:19:02
* Note: ; Vector average of L.filtered.clean-fdw6, R.filtered.clean-fdw6
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
2595.703125 74.346 122.1248
2595.886230 74.391 55.2985
2596.069336 74.417 -11.7079
2596.252441 74.403 -78.7922
2596.435547 74.352 -145.7849
2596.618652 74.289 147.4142
2596.801758 74.238 80.7458
2596.984863 74.199 14.0683
2597.167969 74.152 -52.6835
2597.351074 74.070 -119.4030
2597.534180 73.956 174.0995
2597.717285 73.837 107.9137
2597.900391 73.747 41.9116
2598.083496 73.693 -24.1693
2598.266602 73.654 -90.5018
2598.449707 73.602 -157.0428
2598.632812 73.531 136.3961
2598.815918 73.457 69.9579
2598.999023 73.397 3.6438
2599.182129 73.348 -62.6353
2599.365234 73.288 -128.9043
2599.548340 73.199 164.9239
2599.731445 73.085 98.9658
2599.914551 72.970 33.2187
2600.097656 72.875 -32.4752
2600.280762 72.801 -98.3194
2600.463867 72.730 -164.4000
2600.646973 72.647 129.3667
2600.830078 72.553 63.1557
2601.013184 72.461 -2.8798
2601.196289 72.387 -68.6810
2601.379395 72.341 -134.2816
2601.562500 72.324 160.2108
2601.745605 72.322 94.6636
2601.928711 72.313 28.9734
2602.111816 72.271 -36.8462
2602.294922 72.184 -102.6469
2602.478027 72.068 -168.2115
2602.661133 71.968 126.5738
2602.844238 71.932 61.6005
2603.027344 71.975 -3.4116
2603.210449 72.067 -68.6765
2603.393555 72.163 -134.1730
2603.576660 72.232 160.3037
2603.759766 72.282 94.9446
2603.942871 72.334 29.7698
2604.125977 72.408 -35.3614
2604.309082 72.503 -100.6220
2604.492188 72.609 -166.0918
2604.675293 72.721 128.2383
2604.858398 72.840 62.4155
2605.041504 72.963 -3.5155
2605.224609 73.090 -69.4881
2605.407715 73.220 -135.4283
2605.590820 73.361 158.6934
2605.773926 73.523 92.7867
2605.957031 73.703 26.6693
2606.140137 73.883 -39.8193
2606.323242 74.037 -106.7008
2606.506348 74.151 -173.8582
2606.689453 74.234 118.8687
2606.872559 74.306 51.5839
2607.055664 74.380 -15.6929
2607.238770 74.455 -82.9605
2607.421875 74.521 -150.1758
2607.604980 74.569 142.7468
2607.788086 74.603 75.8468
2607.971191 74.635 9.0522
2608.154297 74.668 -57.8145
2608.337402 74.688 -124.9232
2608.520508 74.674 167.6684
2608.703613 74.610 100.0568
2608.886719 74.494 32.4422
2609.069824 74.344 -34.9573
2609.252930 74.188 -101.9975
2609.436035 74.055 -168.6734
2609.619141 73.957 124.8809
2609.802246 73.884 58.4693
2609.985352 73.802 -8.0301
2610.168457 73.679 -74.5898
2610.351562 73.504 -141.0549
2610.534668 73.297 152.7144
2610.717773 73.095 86.7134
2610.900879 72.928 20.7686
2611.083984 72.790 -45.2914
2611.267090 72.658 -111.4510
2611.450195 72.519 -177.4925
2611.633301 72.396 116.7919
2611.816406 72.322 51.3690
2611.999512 72.308 -14.0438
2612.182617 72.317 -79.7042
2612.365723 72.299 -145.5808
2612.548828 72.235 148.6025
2612.731934 72.160 83.0765
2612.915039 72.129 17.7468
2613.098145 72.161 -47.7504
2613.281250 72.217 -113.6958
2613.464355 72.240 -179.9968
2613.647461 72.210 113.7046
2613.830566 72.156 47.7038
2614.013672 72.131 -18.0444
2614.196777 72.151 -83.8579
2614.379883 72.186 -149.9962
2614.562988 72.192 143.5954
2614.746094 72.158 77.1908
2614.929199 72.113 11.0003
2615.112305 72.096 -55.0172
2615.295410 72.112 -121.0607
2615.478516 72.134 172.7807
2615.661621 72.134 106.6401
2615.844727 72.117 40.7222
2616.027832 72.118 -24.9626
2616.210938 72.157 -90.6610
2616.394043 72.217 -156.6705
2616.577148 72.255 136.9473
2616.760254 72.248 70.3893
2616.943359 72.214 3.9014
2617.126465 72.196 -62.4785
2617.309570 72.218 -128.9535
2617.492676 72.258 164.2488
2617.675781 72.268 97.1327
2617.858887 72.213 29.9602
2618.041992 72.100 -36.9505
2618.225098 71.972 -103.4721
2618.408203 71.870 -169.7846
2618.591309 71.800 123.7778
2618.774414 71.732 57.0019
2618.957520 71.628 -10.0418
2619.140625 71.481 -77.1052
2619.323730 71.316 -143.9757
2619.506836 71.170 149.3456
2619.689941 71.049 82.6919
2619.873047 70.924 15.9433
2620.056152 70.748 -50.7669
2620.239258 70.505 -117.0897
2620.422363 70.232 177.2822
2620.605469 70.000 112.2823
2620.788574 69.848 47.3936
2620.971680 69.736 -17.9447
2621.154785 69.573 -83.8146
2621.337891 69.310 -149.7177
2621.520996 68.991 144.9989
2621.704102 68.750 80.5065
2621.887207 68.692 16.1239
2622.070312 68.777 -49.0913
2622.253418 68.857 -115.3594
2622.436523 68.814 178.0519
2622.619629 68.661 112.2065
2622.802734 68.538 47.6537
2622.985840 68.597 -16.1960
2623.168945 68.832 -80.6033
2623.352051 69.087 -146.2336
2623.535156 69.213 147.3065
2623.718262 69.184 80.8750
2623.901367 69.091 15.0227
2624.084473 69.050 -50.4305
2624.267578 69.100 -116.1621
2624.450684 69.180 177.3899
2624.633789 69.215 110.3761
2624.816895 69.186 43.2494
2625.000000 69.122 -23.7205
2625.183105 69.050 -90.5896
2625.366211 68.955 -157.4966
2625.549316 68.802 135.6793
2625.732422 68.599 69.2696
2625.915527 68.418 3.4151
2626.098633 68.331 -62.2881
2626.281738 68.319 -128.5111
2626.464844 68.278 164.5221
2626.647949 68.112 97.3386
2626.831055 67.827 30.8276
2627.014160 67.537 -34.5159
2627.197266 67.371 -99.1640
2627.380371 67.322 -164.2144
2627.563477 67.242 129.7696
2627.746582 66.992 63.2423
2627.929688 66.565 -2.8210
2628.112793 66.096 -67.8140
2628.295898 65.756 -132.1259
2628.479004 65.587 163.1683
2628.662109 65.476 97.5199
2628.845215 65.303 31.3979
2629.028320 65.057 -34.3086
2629.211426 64.812 -99.1309
2629.394531 64.628 -163.3005
2629.577637 64.476 132.7683
2629.760742 64.297 69.1049
2629.943848 64.109 6.0195
2630.126953 64.011 -56.6834
2630.310059 64.049 -119.9469
2630.493164 64.122 175.4250
2630.676270 64.081 109.7060
2630.859375 63.879 44.0323
2631.042480 63.631 -20.4723
2631.225586 63.538 -83.7103
2631.408691 63.689 -146.7281
2631.591797 63.966 149.5212
2631.774902 64.196 85.2246
2631.958008 64.332 21.1873
2632.141113 64.462 -42.2054
2632.324219 64.685 -105.5160
2632.507324 64.975 -169.6406
2632.690430 65.222 125.1638
2632.873535 65.360 59.4219
2633.056641 65.431 -6.1874
2633.239746 65.538 -71.4619
2633.422852 65.741 -136.7671
2633.605957 66.002 157.4821
2633.789062 66.237 91.3443
2633.972168 66.401 25.2443
2634.155273 66.521 -40.4645
2634.338379 66.648 -105.8470
2634.521484 66.805 -171.2665
2634.704590 66.965 122.9898
2634.887695 67.101 56.9605
2635.070801 67.217 -9.1609
2635.253906 67.344 -75.2896
2635.437012 67.498 -141.5385
2635.620117 67.653 151.9920
2635.803223 67.768 85.4208
2635.986328 67.823 19.0570
2636.169434 67.844 -46.8497
2636.352539 67.879 -112.3550
2636.535645 67.958 -177.8054
2636.718750 68.062 116.4307
2636.901855 68.152 50.2536
2637.084961 68.199 -16.1700
2637.268066 68.212 -82.5747
2637.451172 68.219 -148.7945
2637.634277 68.245 145.2004
2637.817383 68.301 79.3450
2638.000488 68.383 13.5708
2638.183594 68.480 -52.1830
2638.366699 68.579 -117.9575
2638.549805 68.669 176.2375
2638.732910 68.746 110.4472
2638.916016 68.823 44.7315
2639.099121 68.927 -20.9285
2639.282227 69.078 -86.6801
2639.465332 69.270 -152.7314
2639.648438 69.470 140.8205
2639.831543 69.640 74.0680
2640.014648 69.760 7.2432
2640.197754 69.842 -59.4567
2640.380859 69.914 -125.9915
2640.563965 69.999 167.4901
2640.747070 70.101 100.7845
2640.930176 70.200 33.7750
2641.113281 70.280 -33.4955
2641.296387 70.334 -100.8914
2641.479492 70.369 -168.2838
2641.662598 70.396 124.3814
2641.845703 70.415 57.0980
2642.028809 70.414 -10.1288
2642.211914 70.381 -77.2369
2642.395020 70.316 -144.1180
2642.578125 70.240 149.2812
2642.761230 70.180 82.8793
2642.944336 70.152 16.4456
2643.127441 70.141 -50.2521
2643.310547 70.113 -117.2883
2643.493652 70.032 175.4943
2643.676758 69.892 108.3726
2643.859863 69.716 41.5630
2644.042969 69.540 -24.9354
2644.226074 69.383 -91.3185
2644.409180 69.228 -157.7808
2644.592285 69.050 135.6774
2644.775391 68.841 69.2456
2644.958496 68.636 3.0820
2645.141602 68.483 -62.9015
2645.324707 68.398 -129.0460
2645.507812 68.343 164.3655
2645.690918 68.249 97.3789
2645.874023 68.072 30.3834
2646.057129 67.825 -36.1688
2646.240234 67.568 -102.0709
2646.423340 67.362 -167.5427
2646.606445 67.219 126.9550
2646.789551 67.098 61.1031
2646.972656 66.945 -5.0498
2647.155762 66.739 -71.2117
2647.338867 66.499 -137.1129
2647.521973 66.258 157.3193
2647.705078 66.034 91.9740
2647.888184 65.815 26.7290
2648.071289 65.581 -38.4420
2648.254395 65.318 -103.4668
2648.437500 65.032 -168.2883
2648.620605 64.738 127.1082
2648.803711 64.454 62.6883
2648.986816 64.201 -1.5752
2649.169922 64.004 -65.7440
2649.353027 63.881 -129.9165
2649.536133 63.829 165.7841
2649.719238 63.824 101.3280
2649.902344 63.836 36.8163
2650.085449 63.849 -27.5672
2650.268555 63.870 -91.7111
2650.451660 63.913 -155.6912
2650.634766 63.980 140.2508
2650.817871 64.041 75.8813
2651.000977 64.052 11.1916
2651.184082 63.988 -53.5536
2651.367188 63.875 -117.9428
2651.550293 63.792 178.2412
2651.733398 63.829 114.7463
2651.916504 64.006 50.9070
2652.099609 64.240 -13.7678
2652.282715 64.413 -79.1717
2652.465820 64.459 -144.6623
2652.648926 64.403 150.4575
2652.832031 64.350 86.4431
2653.015137 64.395 22.8254
2653.198242 64.537 -41.1735
2653.381348 64.687 -105.8920
2653.564453 64.773 -170.9591
2653.747559 64.815 124.2823
2653.930664 64.916 60.1437
2654.113770 65.173 -3.7516
2654.296875 65.584 -68.1389
2654.479980 66.055 -133.4059
2654.663086 66.486 160.6207
2654.846191 66.832 94.3777
2655.029297 67.101 28.1779
2655.212402 67.316 -37.9031
2655.395508 67.492 -103.9518
2655.578613 67.628 -170.0336
2655.761719 67.727 123.8490
2655.944824 67.801 57.7178
2656.127930 67.869 -8.4521
2656.311035 67.939 -74.6926
2656.494141 68.018 -140.9915
2656.677246 68.111 152.7063
2656.860352 68.230 86.4207
2657.043457 68.373 20.0997
2657.226562 68.522 -46.2943
2657.409668 68.647 -112.6791
2657.592773 68.738 -178.8480
2657.775879 68.812 115.3548
2657.958984 68.905 49.8706
2658.142090 69.031 -15.5834
2658.325195 69.169 -81.2644
2658.508301 69.283 -147.2038
2658.691406 69.358 146.7729
2658.874512 69.420 80.8029
2659.057617 69.499 14.8293
2659.240723 69.599 -51.3246
2659.423828 69.692 -117.6952
2659.606934 69.757 175.9328
2659.790039 69.807 109.8551
2659.973145 69.891 44.1428
2660.156250 70.038 -21.4840
2660.339355 70.223 -87.3933
2660.522461 70.378 -153.6709
2660.705566 70.457 139.9720
2660.888672 70.474 73.9179
2661.071777 70.487 8.3020
2661.254883 70.550 -57.1303
2661.437988 70.661 -122.7584
2661.621094 70.782 171.2726
2661.804199 70.884 105.1319
2661.987305 70.982 39.0293
2662.170410 71.106 -27.0460
2662.353516 71.263 -93.3108
2662.536621 71.417 -159.9001
2662.719727 71.528 133.3377
2662.902832 71.592 66.7347
2663.085938 71.658 0.4949
2663.269043 71.782 -65.5443
2663.452148 71.978 -131.7967
2663.635254 72.202 161.4382
2663.818359 72.396 94.2270
2664.001465 72.531 26.8847
2664.184570 72.619 -40.2920
2664.367676 72.692 -107.2280
2664.550781 72.763 -174.0402
2664.733887 72.821 119.1363
2664.916992 72.844 52.2953
2665.100098 72.828 -14.4768
2665.283203 72.787 -81.1343
2665.466309 72.740 -147.7514
2665.649414 72.693 145.5389
2665.832520 72.638 78.6792
2666.015625 72.565 11.7383
2666.198730 72.478 -55.1447
2666.381836 72.389 -121.8680
2666.564941 72.307 171.6107
2666.748047 72.233 105.3083
2666.931152 72.164 39.2635
2667.114258 72.106 -26.5144
2667.297363 72.068 -92.1110
2667.480469 72.048 -157.7083
2667.663574 72.025 136.5473
2667.846680 71.975 70.6655
2668.029785 71.889 4.8073
2668.212891 71.791 -60.8611
2668.395996 71.720 -126.3250
2668.579102 71.700 168.2628
2668.762207 71.726 102.7283
2668.945312 71.771 37.0498
2669.128418 71.815 -28.6388
2669.311523 71.862 -94.1785
2669.494629 71.935 -159.5495
2669.677734 72.048 135.1046
2669.860840 72.197 69.5710
2670.043945 72.359 3.7251
2670.227051 72.510 -62.4164
2670.410156 72.640 -128.7278
2670.593262 72.754 164.9269
2670.776367 72.871 98.6222
2670.959473 73.004 32.3335
2671.142578 73.158 -34.0310
2671.325684 73.318 -100.5602
2671.508789 73.464 -167.2774
2671.691895 73.579 125.8738
2671.875000 73.658 58.9794
2672.058105 73.710 -7.8992
2672.241211 73.749 -74.7627
2672.424316 73.785 -141.6437
2672.607422 73.822 151.4308
2672.790527 73.859 84.4741
2672.973633 73.898 17.5161
2673.156738 73.937 -49.4175
2673.339844 73.971 -116.3185
2673.522949 73.993 176.8222
2673.706055 73.998 110.0135
2673.889160 73.986 43.2420
2674.072266 73.955 -23.5424
2674.255371 73.901 -90.3942
2674.438477 73.816 -157.2932
2674.621582 73.699 135.8819
2674.804688 73.572 69.2864
2674.987793 73.473 2.9471
2675.170898 73.431 -63.3156
2675.354004 73.431 -129.7749
2675.537109 73.422 163.4685
2675.720215 73.355 96.6100
2675.903320 73.216 30.0238
2676.086426 73.049 -36.0357
2676.269531 72.916 -101.6730
2676.452637 72.844 -167.3091
2676.635742 72.806 126.6808
2676.818848 72.750 60.2745
2677.001953 72.653 -6.2501
2677.185059 72.540 -72.6108
2677.368164 72.451 -138.7699
2677.551270 72.405 155.1036
2677.734375 72.378 88.8801
2677.917480 72.340 22.6502
2678.100586 72.290 -43.3967
2678.283691 72.255 -109.2128
2678.466797 72.256 -175.0023
2678.649902 72.273 118.9853
2678.833008 72.268 52.7221
2679.016113 72.218 -13.5553
2679.199219 72.149 -79.5932
2679.382324 72.107 -145.3914
2679.565430 72.113 148.7787
2679.748535 72.140 82.6651
2679.931641 72.136 16.3106
2680.114746 72.081 -50.0014
2680.297852 72.004 -116.0400
2680.480957 71.948 178.1155
2680.664062 71.924 112.1537
2680.847168 71.895 45.8643
2681.030273 71.816 -20.6045
2681.213379 71.683 -86.8687
2681.396484 71.550 -152.6489
2681.579590 71.484 141.9251
2681.762695 71.507 76.3929
2681.945801 71.567 10.3781
2682.128906 71.589 -56.0796
2682.312012 71.532 -122.5976
2682.495117 71.416 171.2384
2682.678223 71.300 105.5779
2682.861328 71.241 40.2014
2683.044434 71.247 -25.2878
2683.227539 71.280 -91.1453
2683.410645 71.288 -157.3007
2683.593750 71.248 136.5537
2683.776855 71.176 70.7616
2683.959961 71.124 5.4622
2684.143066 71.142 -59.5206
2684.326172 71.243 -124.5941
2684.509277 71.390 169.9009
2684.692383 71.526 103.9056
2684.875488 71.614 37.6328
2685.058594 71.658 -28.6332
2685.241699 71.690 -94.7326
2685.424805 71.747 -160.7082
2685.607910 71.844 133.2736
2685.791016 71.973 67.0675
2685.974121 72.114 0.6082
2686.157227 72.246 -66.1086
2686.340332 72.346 -133.0578
2686.523438 72.394 159.8568
2686.706543 72.380 92.8116
2686.889648 72.325 25.9923
2687.072754 72.274 -40.5886
2687.255859 72.262 -107.1786
2687.438965 72.280 -174.1314
2687.622070 72.272 118.4384
2687.805176 72.185 50.8211
2687.988281 72.018 -16.4532
2688.171387 71.835 -83.0174
2688.354492 71.719 -149.0269
2688.537598 71.691 144.9272
2688.720703 71.682 78.3911
2688.903809 71.601 11.4999
2689.086914 71.421 -55.1862
2689.270020 71.210 -121.2169
2689.453125 71.071 173.2451
2689.636230 71.040 107.5108
2689.819336 71.044 41.0602
2690.002441 70.983 -25.9270
2690.185547 70.823 -92.7962
2690.368652 70.624 -159.0193
2690.551758 70.482 135.3112
2690.734863 70.423 69.5927
2690.917969 70.380 3.3872
2691.101074 70.268 -63.1298
2691.284180 70.079 -129.4134
2691.467285 69.886 164.8559
2691.650391 69.775 99.4179
2691.833496 69.750 33.7054
2692.016602 69.743 -32.4980
2692.199707 69.697 -98.8782
2692.382812 69.629 -165.0076
2692.565918 69.596 129.1128
2692.749023 69.609 63.0324
2692.932129 69.595 -3.6125
2693.115234 69.455 -70.5932
2693.298340 69.162 -137.1901
2693.481445 68.802 157.2609
2693.664551 68.535 92.6923
2693.847656 68.457 28.1505
2694.030762 68.501 -37.3615
2694.213867 68.518 -103.9853
2694.396973 68.411 -171.0697
2694.580078 68.181 122.2029
2694.763184 67.908 56.3041
2694.946289 67.676 -8.8592
2695.129395 67.522 -73.7271
2695.312500 67.423 -138.6939
2695.495605 67.338 156.1211
2695.678711 67.246 90.7787
2695.861816 67.140 25.4056
2696.044922 67.033 -39.8846
2696.228027 66.943 -105.0261
2696.411133 66.887 -170.0749
2696.594238 66.857 124.8357
2696.777344 66.818 59.6691
2696.960449 66.738 -5.3703
2697.143555 66.633 -69.9649
2697.326660 66.572 -134.0679
2697.509766 66.615 161.8587
2697.692871 66.739 97.1626
2697.875977 66.852 31.6733
2698.059082 66.888 -34.1194
2698.242188 66.877 -99.4947
2698.425293 66.930 -164.2094
2698.608398 67.129 131.1980
2698.791504 67.430 65.9232
2698.974609 67.695 -0.2447
2699.157715 67.827 -66.8185
2699.340820 67.825 -133.1281
2699.523926 67.776 161.0851
2699.707031 67.760 95.4651
2699.890137 67.783 29.4273
2700.073242 67.786 -37.2242
2700.256348 67.730 -104.1458
2700.439453 67.639 -170.8343
2700.622559 67.585 122.9248
2700.805664 67.613 56.9158
2700.988770 67.704 -9.1922
2701.171875 67.802 -75.5242
2701.354980 67.868 -141.9984
2701.538086 67.889 151.4197
2701.721191 67.853 84.6603
2701.904297 67.738 17.7232
2702.087402 67.528 -49.1078
2702.270508 67.266 -115.3804
2702.453613 67.056 179.0997
2702.636719 66.991 113.8830
2702.819824 67.051 48.1816
2703.002930 67.099 -18.3015
2703.186035 67.004 -85.0280
2703.369141 66.747 -151.0260
2703.552246 66.443 144.3412
2703.735352 66.260 80.7014
2703.918457 66.255 16.8048
2704.101562 66.320 -48.2764
2704.284668 66.312 -114.4215
2704.467773 66.181 179.1693
2704.650879 65.981 113.2316
2704.833984 65.800 48.0414
2705.017090 65.689 -16.5289
2705.200195 65.648 -80.6231
2705.383301 65.677 -144.2983
2705.566406 65.790 152.2025
2705.749512 65.975 88.3080
2705.932617 66.143 23.5494
2706.115723 66.184 -41.9272
2706.298828 66.056 -107.3678
2706.481934 65.846 -171.9066
2706.665039 65.741 124.6758
2706.848145 65.894 61.5455
2707.031250 66.275 -2.4852
2707.214355 66.718 -67.7692
2707.397461 67.089 -133.7209
2707.580566 67.365 160.5174
2707.763672 67.616 95.4082
2707.946777 67.935 30.7413
2708.129883 68.353 -34.1816
2708.312988 68.817 -99.9708
2708.496094 69.243 -166.7739
2708.679199 69.572 125.6957
2708.862305 69.798 57.9058
2709.045410 69.957 -9.7359
2709.228516 70.109 -77.0671
2709.411621 70.301 -144.2344
2709.594727 70.534 148.4582
2709.777832 70.763 80.8143
2709.960938 70.936 12.9154
2710.144043 71.034 -54.9680
2710.327148 71.080 -122.5896
2710.510254 71.124 170.0559
2710.693359 71.196 102.7322
2710.876465 71.289 35.1640
2711.059570 71.366 -32.7101
2711.242676 71.398 -100.7153
2711.425781 71.388 -168.6131
2711.608887 71.361 123.6972
2711.791992 71.336 56.1275
2711.975098 71.310 -11.4654
2712.158203 71.266 -79.1265
2712.341309 71.198 -146.7792
2712.524414 71.113 145.6454
2712.707520 71.026 78.1187
2712.890625 70.931 10.5506
2713.073730 70.808 -57.0601
2713.256836 70.644 -124.5848
2713.439941 70.450 168.1239
2713.623047 70.259 101.0369
2713.806152 70.089 33.9211
2713.989258 69.925 -33.4607
2714.172363 69.734 -101.0997
2714.355469 69.508 -168.7316
2714.538574 69.279 123.9080
2714.721680 69.101 56.8065
2714.904785 68.988 -10.3394
2715.087891 68.890 -77.7773
2715.270996 68.735 -145.4017
2715.454102 68.488 147.2039
2715.637207 68.183 80.3959
2715.820312 67.895 14.1249
2716.003418 67.669 -52.1096
2716.186523 67.483 -118.8290
2716.369629 67.275 173.8374
2716.552734 67.007 106.1535
2716.735840 66.686 38.4531
2716.918945 66.333 -29.0980
2717.102051 65.950 -96.4550
2717.285156 65.520 -163.4892
2717.468262 65.052 130.0699
2717.651367 64.606 64.3185
2717.834473 64.257 -1.1724
2718.017578 64.005 -67.2238
2718.200684 63.750 -134.2812
2718.383789 63.384 158.0255
2718.566895 62.896 90.6220
2718.750000 62.392 24.2075
2718.933105 62.009 -41.4398
2719.116211 61.757 -107.3421
2719.299316 61.473 -174.1549
2719.482422 60.973 118.5430
2719.665527 60.207 51.8416
2719.848633 59.308 -13.4684
2720.031738 58.491 -77.9048
2720.214844 57.820 -143.1165
2720.397949 57.122 149.8863
2720.581055 56.202 81.9142
2720.764160 55.051 14.8922
2720.947266 53.897 -49.6330
2721.130371 53.006 -112.3226
2721.313477 52.245 -175.2488
2721.496582 51.082 121.6948
2721.679688 49.107 62.9928
2721.862793 47.040 16.7309
2722.045898 47.340 -22.4037
2722.229004 49.055 -74.0111
2722.412109 49.999 -134.3395
2722.595215 50.059 165.4322
2722.778320 50.177 109.5736
2722.961426 51.365 53.5265
2723.144531 53.196 -9.5229
2723.327637 54.798 -78.8198
2723.510742 55.851 -150.6473
2723.693848 56.373 137.9548
2723.876953 56.529 68.8359
2724.060059 56.580 2.4400
2724.243164 56.733 -62.4838
2724.426270 56.952 -127.8154
2724.609375 57.015 165.7385
2724.792480 56.768 99.0955
2724.975586 56.265 33.9105
2725.158691 55.820 -28.7221
2725.341797 55.803 -89.9779
2725.524902 56.207 -152.5515
2725.708008 56.649 142.5892
2725.891113 56.812 77.0038
2726.074219 56.681 13.0746
2726.257324 56.570 -47.7474
2726.440430 56.899 -106.9698
2726.623535 57.657 -168.0905
2726.806641 58.436 127.4466
2726.989746 58.938 60.8620
2727.172852 59.152 -5.9522
2727.355957 59.260 -71.7012
2727.539062 59.503 -136.3529
2727.722168 59.980 159.0666
2727.905273 60.589 93.7175
2728.088379 61.177 27.6645
2728.271484 61.666 -38.5486
