* Generated by rew_pipeline.py (source UUID 3345a9fc-2b9f-4cd3-b89a-36b93d3c0b7d, calibrated to its own SPL at 100 Hz)
* Measurement: R.nofdw.clean-fdw6
* Dated: 2026-Sep-12 16:19:00
* Note: ; Copy of R.0 10 sept 2026 Position MLP 4.18m from front wall 3.32m from RLand L speaker 1.20m speakers to front wall marker: green 2 screen panels prolongation - new setup DAC level -29dB MIC HEIGHT: 1.000m mic boom arm height: 1.040 -12dBFS OKTO -28dB DELAY -0.0108 ms (-3.7 mm, -0.15 in) using estimated IR delay relative to Acoustic reference played from DAC8STEREO L with no timing offset Clock adjustment: -15.2 ppm
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
11051.147461 76.191 133.3094
11051.513672 76.404 0.6857
11051.879883 76.462 -132.3094
11052.246094 76.558 94.7461
11052.612305 76.646 -37.3284
11052.978516 76.610 -170.9988
11053.344727 76.649 57.3364
11053.710938 76.557 -76.0044
11054.077148 76.458 151.5089
11054.443359 76.452 18.6522
11054.809570 76.600 -111.9847
11055.175781 76.513 114.4895
11055.541992 76.528 -16.9899
11055.908203 76.593 -148.7715
11056.274414 76.609 79.3051
11056.640625 76.763 -52.9236
11057.006836 76.914 176.4372
11057.373047 77.048 43.4748
11057.739258 77.270 -89.2055
11058.105469 77.432 138.3580
11058.471680 77.556 6.1365
11058.837891 77.708 -127.1075
11059.204102 77.930 99.3117
11059.570312 77.879 -33.1015
11059.936523 77.966 -165.7877
11060.302734 78.151 60.9009
11060.668945 78.205 -72.4264
11061.035156 78.236 154.0814
11061.401367 78.271 21.4346
11061.767578 78.447 -112.1084
11062.133789 78.489 114.4183
11062.500000 78.548 -18.3147
11062.866211 78.612 -152.4153
11063.232422 78.665 74.1863
11063.598633 78.659 -59.9125
11063.964844 78.607 166.6317
11064.331055 78.587 32.3347
11064.697266 78.532 -101.3670
11065.063477 78.533 125.9149
11065.429688 78.277 -8.6210
11065.795898 78.284 -141.8288
11066.162109 78.056 84.1089
11066.528320 77.945 -49.1523
11066.894531 77.777 177.3132
11067.260742 77.637 43.9962
11067.626953 77.452 -89.8295
11067.993164 77.159 136.1041
11068.359375 76.847 3.0544
11068.725586 76.643 -131.3108
11069.091797 76.461 95.9623
11069.458008 76.005 -37.1988
11069.824219 75.645 -169.8179
11070.190430 75.339 56.6150
11070.556641 74.903 -75.2648
11070.922852 74.547 153.5390
11071.289062 74.039 21.6093
11071.655273 73.764 -111.1956
11072.021484 73.575 119.0294
11072.387695 73.425 -12.2251
11072.753906 73.057 -143.4966
11073.120117 72.910 84.1168
11073.486328 72.854 -45.0496
11073.852539 72.443 -177.6863
11074.218750 72.335 51.5068
11074.584961 72.204 -80.5953
11074.951172 72.235 147.0380
11075.317383 72.004 15.3716
11075.683594 71.654 -114.4985
11076.049805 71.388 112.1540
11076.416016 71.278 -18.1294
11076.782227 71.069 -151.4098
11077.148438 70.929 80.6459
11077.514648 70.470 -52.3614
11077.880859 70.185 173.8498
11078.247070 69.741 45.2576
11078.613281 69.810 -85.8368
11078.979492 69.529 143.3404
11079.345703 69.182 13.3254
11079.711914 69.051 -117.1132
11080.078125 69.298 115.6951
11080.444336 69.168 -15.8133
11080.810547 69.080 -147.9180
11081.176758 68.996 82.9643
11081.542969 69.073 -49.7822
11081.909180 69.289 178.1746
11082.275391 68.872 46.9021
11082.641602 69.151 -85.5639
11083.007812 68.717 141.9670
11083.374023 68.122 11.4727
11083.740234 67.973 -122.7296
11084.106445 67.580 109.4893
11084.472656 67.307 -19.4265
11084.838867 66.791 -148.6979
11085.205078 66.935 83.2658
11085.571289 66.696 -46.6938
11085.937500 66.915 -174.5739
11086.303711 67.153 57.9438
11086.669922 67.689 -72.7010
11087.036133 67.851 158.1675
11087.402344 68.438 25.0067
11087.768555 68.829 -105.7965
11088.134766 68.768 121.3391
11088.500977 69.053 -12.6039
11088.867188 69.219 -145.1423
11089.233398 69.090 79.4112
11089.599609 68.719 -53.0551
11089.965820 68.787 176.1543
11090.332031 68.490 40.4858
11090.698242 68.219 -90.8930
11091.064453 67.578 136.2240
11091.430664 66.982 4.4757
11091.796875 66.411 -127.4919
11092.163086 65.590 102.5496
11092.529297 64.947 -23.7734
11092.895508 64.275 -152.8120
11093.261719 63.813 83.9194
11093.627930 63.726 -38.8454
11093.994141 63.392 -163.4679
11094.360352 63.279 74.4563
11094.726562 63.643 -49.6258
11095.092773 64.727 -175.2819
11095.458984 66.223 58.0082
11095.825195 67.153 -72.4910
11096.191406 68.093 159.6026
11096.557617 69.072 27.8034
11096.923828 69.941 -103.4174
11097.290039 70.793 125.5307
11097.656250 71.674 -6.7195
11098.022461 72.410 -139.9711
11098.388672 72.967 86.3429
11098.754883 73.634 -48.9582
11099.121094 74.170 177.2399
11099.487305 74.533 43.3852
11099.853516 75.072 -91.8742
11100.219727 75.241 134.9962
11100.585938 75.727 0.4881
11100.952148 75.845 -133.8171
11101.318359 76.098 92.0764
11101.684570 76.333 -42.7188
11102.050781 76.305 -176.2884
11102.416992 76.644 49.9789
11102.783203 76.784 -85.4185
11103.149414 76.850 141.0116
11103.515625 76.961 6.9550
11103.881836 77.019 -129.3694
11104.248047 76.950 96.7195
11104.614258 76.878 -38.0889
11104.980469 76.745 -171.9275
11105.346680 76.496 54.5889
11105.712891 76.327 -79.5197
11106.079102 76.051 145.7382
11106.445312 75.916 12.6154
11106.811523 75.562 -121.8806
11107.177734 74.944 104.8192
11107.543945 74.539 -27.6558
11107.910156 74.293 -159.6349
11108.276367 73.594 69.1843
11108.642578 73.034 -62.1027
11109.008789 72.330 166.9857
11109.375000 71.986 38.9104
11109.741211 71.359 -89.7222
11110.107422 71.098 142.0704
11110.473633 70.914 16.5682
11110.839844 71.007 -110.2580
11111.206055 71.290 123.3330
11111.572266 71.794 -4.2447
11111.938477 72.453 -133.3690
11112.304688 73.193 96.6222
11112.670898 73.820 -33.3162
11113.037109 74.347 -166.1363
11113.403320 74.907 62.0551
11113.769531 75.321 -69.1419
11114.135742 75.620 158.1747
11114.501953 76.000 25.0706
11114.868164 76.302 -108.1080
11115.234375 76.846 119.0770
11115.600586 76.952 -14.5190
11115.966797 77.246 -146.1572
11116.333008 77.658 81.3051
11116.699219 77.848 -52.1359
11117.065430 77.987 175.1494
11117.431641 78.215 41.2685
11117.797852 78.452 -91.9329
11118.164062 78.693 134.2185
11118.530273 78.773 0.9784
11118.896484 78.935 -131.5988
11119.262695 79.090 94.2891
11119.628906 79.152 -39.6505
11119.995117 79.238 -173.7217
11120.361328 79.267 54.0675
11120.727539 79.394 -80.3644
11121.093750 79.454 146.7173
11121.459961 79.495 13.2562
11121.826172 79.431 -120.7285
11122.192383 79.388 106.3823
11122.558594 79.321 -27.0431
11122.924805 79.255 -159.8746
11123.291016 79.261 67.5826
11123.657227 79.121 -65.4957
11124.023438 79.050 161.8362
11124.389648 78.865 28.9239
11124.755859 78.948 -103.0462
11125.122070 78.734 124.1387
11125.488281 78.893 -7.6892
11125.854492 78.836 -139.4105
11126.220703 78.821 88.3818
11126.586914 78.893 -43.5371
11126.953125 79.127 -175.2621
11127.319336 79.171 51.5351
11127.685547 79.215 -81.0870
11128.051758 79.253 145.6148
11128.417969 79.420 13.2768
11128.784180 79.435 -120.1802
11129.150391 79.542 107.0268
11129.516602 79.440 -26.3751
11129.882812 79.491 -160.1670
11130.249023 79.439 66.7960
11130.615234 79.340 -66.0708
11130.981445 79.337 160.6780
11131.347656 79.285 27.3519
11131.713867 79.291 -105.2849
11132.080078 79.216 122.7589
11132.446289 79.131 -11.2051
11132.812500 79.042 -144.4884
11133.178711 79.009 82.8045
11133.544922 78.882 -50.8655
11133.911133 78.880 176.7499
11134.277344 78.868 43.5016
11134.643555 78.699 -90.0539
11135.009766 78.485 136.6014
11135.375977 78.506 2.8247
11135.742188 78.158 -130.3446
11136.108398 77.925 97.2567
11136.474609 77.639 -36.0913
11136.840820 77.401 -169.4289
11137.207031 77.154 58.2475
11137.573242 76.906 -74.3854
11137.939453 76.616 153.7861
11138.305664 76.424 22.6678
11138.671875 76.070 -110.4493
11139.038086 75.911 116.3574
11139.404297 75.557 -14.7510
11139.770508 75.236 -146.0486
11140.136719 74.771 82.3528
11140.502930 74.559 -48.8391
11140.869141 74.116 -179.6385
11141.235352 73.854 49.6170
11141.601562 73.773 -79.5289
11141.967773 73.751 150.2567
11142.333984 73.375 20.0648
11142.700195 73.476 -110.0931
11143.066406 73.514 120.2997
11143.432617 73.549 -9.5660
11143.798828 73.513 -139.9618
11144.165039 73.729 88.1871
11144.531250 73.802 -41.5465
11144.897461 73.982 -171.1284
11145.263672 74.098 57.5200
11145.629883 74.298 -72.7920
11145.996094 74.428 154.8957
11146.362305 74.770 24.5936
11146.728516 75.031 -107.4843
11147.094727 75.284 119.2467
11147.460938 75.637 -13.3278
11147.827148 75.863 -145.9090
11148.193359 76.109 79.7370
11148.559570 76.269 -54.0054
11148.925781 76.214 172.4454
11149.291992 76.530 37.8951
11149.658203 76.316 -96.6687
11150.024414 76.318 129.2580
11150.390625 76.277 -5.0064
11150.756836 76.077 -138.6092
11151.123047 75.870 86.8205
11151.489258 75.486 -46.5997
11151.855469 75.422 179.5974
11152.221680 74.968 45.4319
11152.587891 74.453 -88.5783
11152.954102 74.087 138.8981
11153.320312 73.583 4.9668
11153.686523 73.028 -127.1358
11154.052734 72.240 100.7437
11154.418945 71.544 -30.6202
11154.785156 71.003 -160.2048
11155.151367 70.648 70.0172
11155.517578 69.897 -58.0693
11155.883789 69.678 173.7967
11156.250000 69.509 47.6299
11156.616211 69.195 -78.7383
11156.982422 69.286 150.2489
11157.348633 69.772 21.3192
11157.714844 69.802 -109.3413
11158.081055 70.042 120.7095
11158.447266 70.145 -9.6974
11158.813477 70.178 -140.7948
11159.179688 70.281 90.4566
11159.545898 70.616 -38.1698
11159.912109 70.672 -171.2851
11160.278320 70.960 58.6919
11160.644531 71.150 -71.6814
11161.010742 71.336 156.2714
11161.376953 71.479 25.1032
11161.743164 71.782 -108.9392
11162.109375 71.986 118.2129
11162.475586 72.104 -14.8923
11162.841797 71.988 -148.2680
11163.208008 71.895 80.1124
11163.574219 71.778 -54.5577
11163.940430 71.520 174.9691
11164.306641 71.146 43.1426
11164.672852 70.715 -86.4783
11165.039062 70.387 141.9532
11165.405273 70.474 12.7857
11165.771484 70.452 -115.3218
11166.137695 70.378 116.1090
11166.503906 70.264 -15.3776
11166.870117 70.762 -144.7235
11167.236328 71.419 85.0873
11167.602539 71.636 -47.0858
11167.968750 71.809 -176.6892
11168.334961 72.353 52.6483
11168.701172 72.576 -81.8113
11169.067383 72.617 148.4577
11169.433594 72.737 16.3012
11169.799805 72.998 -117.2084
11170.166016 73.244 110.7340
11170.532227 73.183 -21.8476
11170.898438 73.482 -155.2492
11171.264648 73.504 71.7605
11171.630859 73.809 -59.9316
11171.997070 73.801 167.9274
11172.363281 74.007 33.8932
11172.729492 74.073 -99.2768
11173.095703 74.030 127.8064
11173.461914 74.004 -6.3370
11173.828125 73.847 -138.8349
11174.194336 73.789 86.5943
11174.560547 73.804 -45.8392
11174.926758 73.546 -179.9105
11175.292969 73.230 48.9811
11175.659180 73.148 -84.8467
11176.025391 72.849 142.1489
11176.391602 72.722 9.8004
11176.757812 72.186 -121.0075
11177.124023 71.867 106.6114
11177.490234 71.882 -26.5649
11177.856445 71.335 -156.3021
11178.222656 70.743 72.2763
11178.588867 70.467 -56.7393
11178.955078 70.113 172.9520
11179.321289 69.402 41.3974
11179.687500 69.336 -85.9651
11180.053711 68.622 147.1110
11180.419922 68.236 18.2949
11180.786133 68.271 -106.9480
11181.152344 68.767 128.5900
11181.518555 68.786 3.4649
11181.884766 69.530 -123.0291
11182.250977 70.306 107.0847
11182.617188 71.077 -20.8730
11182.983398 71.913 -151.7952
11183.349609 72.599 77.6497
11183.715820 73.282 -54.1345
11184.082031 74.056 172.9515
11184.448242 74.603 40.2959
11184.814453 75.062 -92.7372
11185.180664 75.793 133.8827
11185.546875 76.136 0.1968
11185.913086 76.614 -133.9863
11186.279297 77.068 92.5218
11186.645508 77.303 -41.9296
11187.011719 77.624 -176.4121
11187.377930 77.848 50.5388
11187.744141 77.895 -84.9395
11188.110352 78.077 141.4417
11188.476562 78.259 7.6770
11188.842773 78.256 -125.4101
11189.208984 78.404 101.0845
11189.575195 78.391 -32.7733
11189.941406 78.480 -166.7274
11190.307617 78.473 59.9638
11190.673828 78.551 -74.2168
11191.040039 78.667 152.9673
11191.406250 78.676 18.4457
11191.772461 78.635 -114.8006
11192.138672 78.677 111.6939
11192.504883 78.546 -21.6455
11192.871094 78.617 -154.6393
11193.237305 78.410 72.1050
11193.603516 78.451 -61.6313
11193.969727 78.330 165.6414
11194.335938 78.261 32.5225
11194.702148 78.292 -100.3406
11195.068359 78.190 126.9113
11195.434570 78.219 -4.8010
11195.800781 78.144 -138.3449
11196.166992 78.102 87.9429
11196.533203 78.001 -44.1582
11196.899414 78.164 -176.5731
11197.265625 78.089 48.9832
11197.631836 77.872 -84.2489
11197.998047 77.970 142.9008
11198.364258 77.859 9.5224
11198.730469 77.744 -124.4165
11199.096680 77.644 102.4686
11199.462891 77.317 -31.2080
11199.829102 77.230 -163.7344
11200.195312 76.984 62.9269
11200.561523 76.672 -70.4802
11200.927734 76.530 157.8656
11201.293945 76.236 25.3737
11201.660156 76.173 -107.3006
11202.026367 75.889 120.1746
11202.392578 75.697 -12.6086
11202.758789 75.642 -144.7994
11203.125000 75.466 82.6531
11203.491211 75.223 -48.8427
11203.857422 74.996 178.0933
11204.223633 74.734 45.5900
11204.589844 74.676 -87.5591
11204.956055 74.354 139.3339
11205.322266 73.997 7.7904
11205.688477 73.687 -125.0673
11206.054688 73.257 101.9026
11206.420898 72.860 -30.4482
11206.787109 72.323 -163.5857
11207.153320 71.684 66.3010
11207.519531 71.014 -64.3083
11207.885742 70.543 166.6698
11208.251953 70.109 37.2180
11208.618164 69.522 -90.0105
11208.984375 68.864 144.4343
11209.350586 68.983 14.1872
11209.716797 69.139 -107.2145
11210.083008 69.208 127.9659
11210.449219 69.551 -2.2270
11210.815430 70.256 -130.0685
11211.181641 70.752 98.0320
11211.547852 71.528 -30.1864
11211.914062 71.917 -162.5672
11212.280273 72.490 65.2106
11212.646484 72.932 -66.7063
11213.012695 73.316 161.4701
11213.378906 73.639 27.6207
11213.745117 74.162 -104.9744
11214.111328 74.369 120.9816
11214.477539 74.404 -11.4039
11214.843750 74.757 -144.8376
11215.209961 74.791 81.5978
11215.576172 74.741 -53.3355
11215.942383 74.657 174.0990
11216.308594 74.915 41.5679
11216.674805 74.739 -91.8891
11217.041016 74.763 135.8365
11217.407227 74.798 4.5228
11217.773438 74.628 -129.6109
11218.139648 74.904 98.6421
11218.505859 74.990 -34.1843
11218.872070 74.928 -168.0334
11219.238281 75.139 60.1665
11219.604492 75.083 -73.8607
11219.970703 75.163 151.9972
11220.336914 75.102 18.4645
11220.703125 75.014 -114.9811
11221.069336 74.872 111.2333
11221.435547 74.655 -22.4084
11221.801758 74.356 -156.6157
11222.167969 74.073 70.3397
11222.534180 73.711 -63.8466
11222.900391 73.345 164.7032
11223.266602 72.671 30.5677
11223.632812 72.223 -100.7562
11223.999023 71.914 128.5495
11224.365234 71.296 -4.2721
11224.731445 70.895 -134.4279
11225.097656 70.270 97.0581
11225.463867 69.690 -30.8000
11225.830078 69.621 -159.7314
11226.196289 69.469 73.2523
11226.562500 69.531 -54.3308
11226.928711 69.913 177.2699
11227.294922 69.897 46.8417
11227.661133 70.570 -80.8260
11228.027344 71.031 145.4868
11228.393555 70.936 17.2123
11228.759766 71.628 -116.8437
11229.125977 71.967 111.7992
11229.492188 72.005 -19.8161
11229.858398 72.162 -153.3912
11230.224609 72.426 75.1615
11230.590820 72.397 -60.2449
11230.957031 72.564 168.8161
11231.323242 72.386 34.6209
11231.689453 71.878 -97.8670
11232.055664 71.905 128.4179
11232.421875 71.849 -2.4162
11232.788086 71.756 -134.7626
11233.154297 71.591 94.1745
11233.520508 71.397 -36.6037
11233.886719 71.334 -168.8489
11234.252930 71.131 61.9434
11234.619141 71.079 -68.4049
11234.985352 71.092 160.6956
11235.351562 71.287 30.5502
11235.717773 71.023 -98.7591
11236.083984 71.336 129.8572
11236.450195 71.381 -1.2415
11236.816406 71.335 -133.0593
11237.182617 71.636 96.9924
11237.548828 71.865 -33.5989
11237.915039 71.751 -166.2519
11238.281250 71.679 64.1506
11238.647461 72.025 -66.4087
11239.013672 72.019 163.5183
11239.379883 72.374 32.8920
11239.746094 72.573 -98.3785
11240.112305 73.042 129.0602
11240.478516 73.467 -2.2278
11240.844727 73.735 -135.2005
11241.210938 74.003 93.4397
11241.577148 74.266 -40.0442
11241.943359 74.635 -172.4928
11242.309570 74.838 54.2194
11242.675781 74.863 -80.2444
11243.041992 74.975 146.4313
11243.408203 74.949 12.8887
11243.774414 74.968 -120.3307
11244.140625 75.182 107.0427
11244.506836 75.257 -25.5530
11244.873047 75.248 -157.4618
11245.239258 75.111 69.7378
11245.605469 75.118 -63.0687
11245.971680 75.159 164.4710
11246.337891 75.304 32.5069
11246.704102 75.181 -99.8698
11247.070312 75.500 126.9497
11247.436523 75.227 -5.7816
11247.802734 75.322 -138.2073
11248.168945 75.433 87.9659
11248.535156 75.352 -44.6646
11248.901367 75.398 -178.0602
11249.267578 75.289 49.0849
11249.633789 75.113 -82.7720
11250.000000 75.047 143.9733
11250.366211 75.045 11.2785
11250.732422 74.894 -121.5689
11251.098633 74.996 105.7308
11251.464844 74.752 -25.7414
11251.831055 74.446 -157.4610
11252.197266 74.637 70.0510
11252.563477 74.460 -60.7995
11252.929688 74.442 167.9784
11253.295898 74.316 35.6522
11253.662109 74.444 -95.2393
11254.028320 74.497 133.8076
11254.394531 74.681 0.9346
11254.760742 74.790 -130.5553
11255.126953 75.100 95.8432
11255.493164 75.025 -35.9845
11255.859375 75.306 -168.8316
11256.225586 75.326 58.7177
11256.591797 75.266 -74.6581
11256.958008 75.366 151.5800
11257.324219 75.327 18.5739
11257.690430 75.284 -113.1993
11258.056641 75.402 113.1369
11258.422852 75.399 -18.9361
11258.789062 75.486 -153.2229
11259.155273 75.473 75.0595
11259.521484 75.277 -58.1363
11259.887695 75.247 168.8432
11260.253906 75.433 35.3536
11260.620117 75.221 -98.2922
11260.986328 75.527 128.0690
11261.352539 75.413 -5.4104
11261.718750 75.429 -139.4658
11262.084961 75.317 86.7750
11262.451172 75.284 -46.7031
11262.817383 75.333 178.6022
11263.183594 75.005 44.6687
11263.549805 74.908 -90.3393
11263.916016 74.448 136.3470
11264.282227 74.140 1.9133
11264.648438 73.890 -130.4147
11265.014648 73.473 95.3282
11265.380859 73.116 -37.8205
11265.747070 72.555 -170.4448
11266.113281 72.309 55.8328
11266.479492 71.847 -75.7832
11266.845703 71.388 152.8483
11267.211914 70.989 20.1847
11267.578125 70.667 -110.2964
11267.944336 70.499 118.4802
11268.310547 70.337 -13.3736
11268.676758 70.021 -144.3892
11269.042969 70.070 84.2073
11269.409180 69.855 -47.7142
11269.775391 69.598 -179.4129
11270.141602 69.651 49.2930
11270.507812 69.736 -85.4769
11270.874023 69.418 142.2219
11271.240234 69.533 7.4291
11271.606445 68.969 -126.1243
11271.972656 68.517 99.6119
11272.338867 68.623 -33.9928
11272.705078 68.122 -168.8080
11273.071289 67.814 60.3068
11273.437500 67.517 -74.2426
11273.803711 66.970 147.2807
11274.169922 66.653 14.2693
11274.536133 65.474 -119.8100
11274.902344 64.563 104.0669
11275.268555 64.253 -28.6707
11275.634766 62.682 -170.6225
11276.000977 61.735 63.0262
11276.367188 59.870 -76.1857
11276.733398 58.253 155.7202
11277.099609 55.141 18.6074
11277.465820 53.338 -115.8854
11277.832031 46.786 131.8256
11278.198242 41.901 21.4509
11278.564453 40.300 -82.3508
11278.930664 42.891 -105.8664
11279.296875 47.727 111.2109
11279.663086 49.205 -28.5251
11280.029297 53.563 -157.9188
11280.395508 55.203 68.9907
11280.761719 57.028 -53.4286
11281.127930 57.793 -179.7097
11281.494141 60.304 48.5768
11281.860352 61.118 -84.9426
11282.226562 62.399 141.6302
11282.592773 63.532 8.7462
11282.958984 64.331 -127.0451
11283.325195 65.025 95.3099
11283.691406 65.714 -37.4135
11284.057617 66.882 -173.9325
11284.423828 67.333 46.7900
11284.790039 67.749 -88.5428
11285.156250 67.405 133.6381
11285.522461 67.987 -3.1380
11285.888672 67.968 -137.0381
11286.254883 67.871 86.3171
11286.621094 68.278 -48.4256
11286.987305 67.987 174.1719
11287.353516 67.772 40.6924
11287.719727 67.447 -96.5518
11288.085938 67.573 128.3832
11288.452148 67.101 -8.8020
11288.818359 65.886 -145.3201
11289.184570 65.894 79.5756
11289.550781 64.647 -58.3608
11289.916992 63.861 163.7573
11290.283203 62.455 27.7592
11290.649414 60.885 -106.5948
11291.015625 58.442 108.9228
11291.381836 57.242 -20.9791
11291.748047 52.302 -163.4415
11292.114258 47.423 34.1561
11292.480469 45.247 -171.3804
11292.846680 54.057 21.6847
11293.212891 57.029 -120.1980
11293.579102 57.089 94.9037
11293.945312 60.037 -39.8224
11294.311523 61.093 175.5349
11294.677734 64.053 42.4134
11295.043945 65.628 -89.2752
11295.410156 66.388 134.4621
11295.776367 67.346 0.4302
11296.142578 68.156 -135.4820
11296.508789 69.085 89.8886
11296.875000 69.675 -43.2564
11297.241211 70.349 -179.1773
11297.607422 70.974 46.5840
11297.973633 71.458 -89.4688
11298.339844 72.062 134.5902
11298.706055 72.598 1.1135
11299.072266 72.995 -133.7951
11299.438477 73.365 93.4534
11299.804688 73.703 -42.5567
11300.170898 73.859 -176.5812
