* Generated by rew_pipeline.py (source UUID 7e7ffd0f-409a-4ea4-9b14-d7aa3d850d0c, calibrated to its own SPL at 100 Hz)
* Measurement: R.filtered.clean-fdw6-peq
* Dated: 2026-Sep-13 14:43:17
* Note: ; Trace Arithmetic A times B A = R.nofdw.clean-fdw6-peq B = FRX-trimmed.clean-fdw6-peq
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
166.442871 69.273 142.5060
166.625977 69.027 77.1299
166.809082 68.679 12.0086
166.992188 68.256 -52.4786
167.175293 67.843 -116.3563
167.358398 67.493 179.8630
167.541504 67.172 115.7978
167.724609 66.830 51.7992
167.907715 66.524 -11.3259
168.090820 66.433 -73.3618
168.273926 66.679 -135.3552
168.457031 67.158 161.3884
168.640137 67.646 96.7132
168.823242 68.011 31.4498
169.006348 68.273 -33.5898
169.189453 68.529 -98.3002
169.372559 68.834 -163.2287
169.555664 69.155 131.1017
169.738770 69.435 64.6845
169.921875 69.666 -2.1477
170.104980 69.890 -69.1712
170.288086 70.141 -136.4522
170.471191 70.403 155.8900
170.654297 70.626 87.9981
170.837402 70.785 20.2729
171.020508 70.909 -46.9485
171.203613 71.048 -113.7138
171.386719 71.224 179.5639
171.569824 71.395 112.5060
171.752930 71.502 45.1093
171.936035 71.530 -22.3265
172.119141 71.522 -89.5509
172.302246 71.542 -156.6405
172.485352 71.622 136.0726
172.668457 71.738 68.3650
172.851562 71.850 0.3571
173.034668 71.949 -67.6243
173.217773 72.060 -135.3724
173.400879 72.204 157.0197
173.583984 72.363 89.2947
173.767090 72.482 21.3269
173.950195 72.513 -46.7527
174.133301 72.451 -114.6955
174.316406 72.336 177.6263
174.499512 72.224 110.0900
174.682617 72.147 42.4209
174.865723 72.108 -25.5698
175.048828 72.095 -93.8476
175.231934 72.101 -162.2245
175.415039 72.122 129.4850
175.598145 72.150 61.3839
175.781250 72.164 -6.4799
175.964355 72.144 -74.0740
176.147461 72.088 -141.4188
176.330566 72.013 151.3317
176.513672 71.935 83.8876
176.696777 71.854 15.9646
176.879883 71.759 -52.5256
177.062988 71.645 -121.4014
177.246094 71.531 169.6937
177.429199 71.446 101.0990
177.612305 71.420 32.9672
177.795410 71.456 -34.7796
177.978516 71.523 -102.3531
178.161621 71.574 -169.9493
178.344727 71.566 122.3422
178.527832 71.482 54.5410
178.710938 71.340 -13.2886
178.894043 71.191 -81.1361
179.077148 71.092 -149.1200
179.260254 71.070 142.5599
179.443359 71.102 73.8076
179.626465 71.127 4.7996
179.809570 71.091 -64.0397
179.992676 70.983 -132.2598
180.175781 70.844 160.3142
180.358887 70.733 93.3863
180.541992 70.669 26.3382
180.725098 70.621 -41.3113
180.908203 70.546 -109.5743
181.091309 70.448 -178.0800
181.274414 70.378 113.5730
181.457520 70.396 45.5147
181.640625 70.509 -22.3958
181.823730 70.664 -90.2903
182.006836 70.788 -158.0868
182.189941 70.843 134.4101
182.373047 70.841 67.2506
182.556152 70.807 0.2130
182.739258 70.750 -67.0327
182.922363 70.659 -134.6187
183.105469 70.543 157.6360
183.288574 70.453 90.0238
183.471680 70.460 22.6275
183.654785 70.596 -44.7769
183.837891 70.818 -112.4426
184.020996 71.040 179.6720
184.204102 71.202 111.8937
184.387207 71.302 44.5463
184.570312 71.383 -22.3331
184.753418 71.486 -89.0373
184.936523 71.616 -155.9464
185.119629 71.754 136.7491
185.302734 71.888 69.0867
185.485840 72.022 1.1755
185.668945 72.164 -66.9187
185.852051 72.303 -135.1293
186.035156 72.420 156.7087
186.218262 72.514 88.8349
186.401367 72.606 21.3923
186.584473 72.724 -45.7260
186.767578 72.868 -112.8022
186.950684 72.997 179.9949
187.133789 73.069 112.8149
187.316895 73.090 46.0166
187.500000 73.123 -20.1824
187.683105 73.250 -86.0117
187.866211 73.500 -152.0542
188.049316 73.826 141.2381
188.232422 74.159 73.8809
188.415527 74.467 6.2212
188.598633 74.768 -61.4226
188.781738 75.094 -128.9980
188.964844 75.455 163.3276
189.147949 75.822 95.4036
189.331055 76.159 27.2521
189.514160 76.450 -40.9920
189.697266 76.707 -109.2470
189.880371 76.951 -177.5749
190.063477 77.189 113.8865
190.246582 77.414 45.0724
190.429688 77.614 -23.9325
190.612793 77.791 -92.9565
190.795898 77.957 -161.8693
190.979004 78.121 129.3402
191.162109 78.278 60.5983
191.345215 78.404 -8.1575
191.528320 78.480 -76.9235
191.711426 78.501 -145.6624
191.894531 78.476 145.6266
192.077637 78.425 76.8813
192.260742 78.359 8.0268
192.443848 78.282 -60.9426
192.626953 78.198 -129.9357
192.810059 78.113 161.1784
192.993164 78.033 92.4814
193.176270 77.952 23.9732
193.359375 77.852 -44.3712
193.542480 77.709 -112.5220
193.725586 77.516 179.6105
193.908691 77.295 112.0774
194.091797 77.084 44.7647
194.274902 76.911 -22.6161
194.458008 76.767 -90.3493
194.641113 76.612 -158.4835
194.824219 76.411 133.2350
195.007324 76.156 65.2105
195.190430 75.871 -2.2553
195.373535 75.589 -69.1477
195.556641 75.314 -135.6946
195.739746 75.015 157.9000
195.922852 74.647 91.6976
196.105957 74.209 25.9992
196.289062 73.764 -38.9464
196.472168 73.404 -103.2788
196.655273 73.181 -167.5361
196.838379 73.063 127.8100
197.021484 72.975 62.7974
197.204590 72.883 -2.1079
197.387695 72.820 -66.4818
197.570801 72.850 -130.3593
197.753906 72.996 165.7855
197.937012 73.213 101.4961
198.120117 73.430 36.6984
198.303223 73.618 -28.3868
198.486328 73.795 -93.5604
198.669434 73.999 -158.8372
198.852539 74.247 135.6217
199.035645 74.533 69.7050
199.218750 74.837 3.4358
199.401855 75.149 -63.1080
199.584961 75.461 -129.8881
199.768066 75.756 163.1071
199.951172 76.013 95.9450
200.134277 76.224 28.7691
200.317383 76.403 -38.2964
200.500488 76.579 -105.2771
200.683594 76.769 -172.3658
200.866699 76.960 120.2320
201.049805 77.118 52.4874
201.232910 77.219 -15.4196
201.416016 77.270 -83.2457
201.599121 77.302 -150.8819
201.782227 77.343 141.5627
201.965332 77.396 73.8752
202.148438 77.430 5.9486
202.331543 77.418 -62.1162
202.514648 77.355 -130.0977
202.697754 77.263 162.1701
202.880859 77.170 94.6871
203.063965 77.089 27.3303
203.247070 77.011 -40.0009
203.430176 76.922 -107.2952
203.613281 76.818 -174.4750
203.796387 76.711 118.4942
203.979492 76.609 51.5606
204.162598 76.508 -15.3486
204.345703 76.397 -82.2335
204.528809 76.269 -149.0115
204.711914 76.127 144.4045
204.895020 75.983 78.0321
205.078125 75.842 11.8293
205.261230 75.702 -54.2420
205.444336 75.566 -120.1939
205.627441 75.444 173.9328
205.810547 75.343 108.0207
205.993652 75.257 41.9368
206.176758 75.165 -24.3370
206.359863 75.054 -90.6496
206.542969 74.934 -156.7859
206.726074 74.837 137.3483
206.909180 74.788 71.6452
207.092285 74.781 5.9208
207.275391 74.787 -59.8895
207.458496 74.788 -125.6903
207.641602 74.790 168.6198
207.824707 74.814 102.9844
208.007812 74.865 37.2107
208.190918 74.925 -28.8431
208.374023 74.970 -95.1305
208.557129 74.995 -161.4814
208.740234 75.023 132.2144
208.923340 75.073 65.9063
209.106445 75.141 -0.5288
209.289551 75.203 -67.1171
209.472656 75.242 -133.7364
209.655762 75.259 159.7626
209.838867 75.273 93.4056
210.021973 75.294 27.0810
210.205078 75.311 -39.3206
210.388184 75.308 -105.7834
210.571289 75.288 -172.2073
210.754395 75.272 121.4322
210.937500 75.280 54.9983
211.120605 75.306 -11.6963
211.303711 75.322 -78.6906
211.486816 75.307 -145.8170
211.669922 75.274 147.1464
211.853027 75.253 80.2616
212.036133 75.262 13.3697
212.219238 75.277 -53.7319
212.402344 75.252 -121.0563
212.585449 75.149 171.6176
212.768555 74.971 104.5709
212.951660 74.754 37.9173
213.134766 74.534 -28.4822
213.317871 74.317 -94.8695
213.500977 74.087 -161.3459
213.684082 73.832 132.2123
213.867188 73.570 66.0087
214.050293 73.334 0.1254
214.233398 73.142 -65.5211
214.416504 72.980 -131.0222
214.599609 72.817 163.6777
214.782715 72.639 98.7342
214.965820 72.461 34.2053
215.148926 72.298 -30.0629
215.332031 72.144 -94.3100
215.515137 71.977 -158.6196
215.698242 71.792 137.1602
215.881348 71.631 73.2435
216.064453 71.563 9.6456
216.247559 71.644 -53.9027
216.430664 71.875 -117.7626
216.613770 72.210 177.8650
216.796875 72.592 112.9912
216.979980 72.974 47.7259
217.163086 73.324 -17.8201
217.346191 73.624 -83.5597
217.529297 73.870 -149.4314
217.712402 74.075 144.5794
217.895508 74.262 78.4238
218.078613 74.449 12.0228
218.261719 74.644 -54.6621
218.444824 74.847 -121.5806
218.627930 75.059 171.3839
218.811035 75.277 104.3444
218.994141 75.497 37.3578
219.177246 75.707 -29.5788
219.360352 75.892 -96.4982
219.543457 76.040 -163.4391
219.726562 76.145 129.5626
219.909668 76.210 62.4800
220.092773 76.245 -4.6941
220.275879 76.269 -71.9473
220.458984 76.301 -139.2734
220.642090 76.356 153.3000
220.825195 76.431 85.7282
221.008301 76.501 18.0158
221.191406 76.538 -49.7301
221.374512 76.522 -117.3288
221.557617 76.461 175.3607
221.740723 76.380 108.3232
221.923828 76.297 41.3756
222.106934 76.212 -25.6928
222.290039 76.106 -92.9423
222.473145 75.969 -160.2363
222.656250 75.815 132.6364
222.839355 75.672 65.7903
223.022461 75.558 -0.8163
223.205566 75.465 -67.2741
223.388672 75.370 -133.5832
223.571777 75.265 160.3409
223.754883 75.161 94.5185
223.937988 75.078 28.7966
224.121094 75.012 -37.0588
224.304199 74.940 -103.1419
224.487305 74.845 -169.3138
224.670410 74.745 124.6498
224.853516 74.681 58.8176
225.036621 74.680 -6.9769
225.219727 74.727 -72.9491
225.402832 74.785 -139.1292
225.585938 74.832 154.6348
225.769043 74.880 88.4595
225.952148 74.951 22.2555
226.135254 75.042 -44.1906
226.318359 75.128 -110.9734
226.501465 75.184 -177.9575
226.684570 75.219 115.0736
226.867676 75.262 48.1816
227.050781 75.327 -18.7869
227.233887 75.389 -85.9981
227.416992 75.406 -153.3981
227.600098 75.361 139.2719
227.783203 75.286 72.2146
227.966309 75.228 5.3242
228.149414 75.203 -61.7599
228.332520 75.169 -129.2798
228.515625 75.074 162.9327
228.698730 74.907 95.3508
228.881836 74.726 28.3430
229.064941 74.604 -38.2016
229.248047 74.559 -104.8033
229.431152 74.521 -171.8443
229.614258 74.404 120.8456
229.797363 74.185 53.8362
229.980469 73.933 -12.4317
230.163574 73.758 -78.1299
230.346680 73.702 -143.9758
230.529785 73.698 149.4684
230.712891 73.647 82.3233
230.895996 73.511 15.2033
231.079102 73.339 -51.3523
231.262207 73.221 -117.3322
231.445312 73.199 176.7702
231.628418 73.234 110.4621
231.811523 73.258 43.6549
231.994629 73.236 -23.4314
232.177734 73.180 -90.5993
232.360840 73.113 -157.8438
232.543945 73.044 134.7527
232.727051 72.966 67.2026
232.910156 72.880 -0.3778
233.093262 72.807 -67.9403
233.276367 72.760 -135.6247
233.459473 72.719 156.3578
233.642578 72.638 87.9661
233.825684 72.480 19.4140
234.008789 72.249 -48.9969
234.191895 71.988 -117.1415
234.375000 71.733 174.8105
234.558105 71.480 106.5735
234.741211 71.187 38.0588
234.924316 70.820 -30.5217
235.107422 70.392 -98.8696
235.290527 69.952 -166.9323
235.473633 69.535 124.9626
235.656738 69.120 56.3604
235.839844 68.634 -12.9114
236.022949 68.017 -82.6034
236.206055 67.257 -152.2475
236.389160 66.403 138.5113
236.572266 65.522 69.6737
236.755371 64.653 0.9038
236.938477 63.779 -68.2101
237.121582 62.852 -137.9306
237.304688 61.814 151.6241
237.487793 60.605 80.3888
237.670898 59.151 8.3702
237.854004 57.376 -64.2634
238.037109 55.247 -137.3044
238.220215 52.844 148.7385
238.403320 50.426 70.9165
238.586426 48.670 -17.0255
238.769531 49.077 -115.5469
238.952637 51.653 149.9178
239.135742 54.430 65.0336
239.318848 56.555 -13.2155
239.501953 58.026 -86.8484
239.685059 59.081 -156.9938
239.868164 59.964 134.9157
240.051270 60.759 67.2103
240.234375 61.402 -1.0133
240.417480 61.836 -69.5061
240.600586 62.130 -137.5214
240.783691 62.460 155.2262
240.966797 62.957 88.1090
241.149902 63.575 20.2850
241.333008 64.148 -48.2648
241.516113 64.555 -116.6981
241.699219 64.812 175.9433
241.882324 65.047 109.9184
242.065430 65.373 44.4468
242.248535 65.764 -21.6180
242.431641 66.097 -88.7363
242.614746 66.291 -156.5036
242.797852 66.369 135.7618
242.980957 66.430 68.4196
243.164062 66.554 1.3289
243.347168 66.740 -65.7882
243.530273 66.929 -132.8854
243.713379 67.088 160.3944
243.896484 67.242 94.2855
244.079590 67.432 28.5498
244.262695 67.651 -37.3664
244.445801 67.833 -103.8121
244.628906 67.919 -170.6554
244.812012 67.906 122.5198
244.995117 67.856 56.0326
245.178223 67.841 -10.1162
245.361328 67.896 -76.1309
245.544434 68.007 -142.1296
245.727539 68.153 151.9535
245.910645 68.328 86.1901
246.093750 68.532 20.4795
246.276855 68.745 -45.3811
246.459961 68.926 -111.4813
246.643066 69.051 -177.7113
246.826172 69.132 116.1064
247.009277 69.202 50.0371
247.192383 69.292 -16.0052
247.375488 69.410 -82.1288
247.558594 69.544 -148.3438
247.741699 69.686 145.4064
247.924805 69.832 79.1382
248.107910 69.965 12.8174
248.291016 70.061 -53.5328
248.474121 70.106 -119.7650
248.657227 70.122 174.2855
248.840332 70.154 108.5966
249.023438 70.235 42.8936
249.206543 70.355 -23.1262
249.389648 70.470 -89.4986
249.572754 70.557 -155.9714
249.755859 70.635 137.7170
249.938965 70.740 71.5521
250.122070 70.876 5.2656
250.305176 70.999 -61.3281
250.488281 71.056 -128.0652
250.671387 71.045 165.4606
250.854492 71.025 99.5133
251.037598 71.073 33.8948
251.220703 71.205 -31.9248
251.403809 71.361 -98.2770
251.586914 71.468 -164.9688
251.770020 71.509 128.5103
251.953125 71.536 62.5118
252.136230 71.622 -3.1065
252.319336 71.781 -68.8475
252.502441 71.961 -135.0720
252.685547 72.098 158.3031
252.868652 72.173 91.6384
253.051758 72.220 25.2055
253.234863 72.289 -41.0257
253.417969 72.392 -107.2794
253.601074 72.508 -173.6851
253.784180 72.609 119.8553
253.967285 72.697 53.5226
254.150391 72.796 -12.6495
254.333496 72.924 -78.8340
254.516602 73.064 -145.2367
254.699707 73.183 148.1178
254.882812 73.262 81.4130
255.065918 73.314 14.8788
255.249023 73.376 -51.3978
255.432129 73.477 -117.5376
255.615234 73.618 176.2353
255.798340 73.774 109.7607
255.981445 73.910 43.0208
256.164551 74.004 -23.8946
256.347656 74.050 -90.8630
256.530762 74.058 -157.7847
256.713867 74.052 135.3866
256.896973 74.056 68.6306
257.080078 74.090 1.8704
257.263184 74.160 -64.9804
257.446289 74.255 -131.9567
257.629395 74.358 160.9873
257.812500 74.454 93.9518
257.995605 74.535 27.0317
258.178711 74.603 -39.7333
258.361816 74.661 -106.3761
258.544922 74.712 -172.9880
258.728027 74.756 120.3145
258.911133 74.788 53.4375
259.094238 74.802 -13.6397
259.277344 74.795 -80.8453
259.460449 74.779 -148.0589
259.643555 74.778 144.7894
259.826660 74.813 77.6379
260.009766 74.882 10.3253
260.192871 74.953 -57.2648
260.375977 74.985 -125.0765
260.559082 74.953 167.1039
260.742188 74.866 99.5025
260.925293 74.755 32.1927
261.108398 74.648 -34.9478
261.291504 74.545 -102.1025
261.474609 74.430 -169.3261
261.657715 74.289 123.4968
261.840820 74.139 56.4990
262.023926 74.007 -10.3552
262.207031 73.898 -77.2765
262.390137 73.785 -144.4401
262.573242 73.627 148.2194
262.756348 73.409 80.9792
262.939453 73.162 14.0885
263.122559 72.934 -52.4708
263.305664 72.752 -118.9765
263.488770 72.590 174.3233
263.671875 72.404 107.4655
263.854980 72.180 40.7059
264.038086 71.945 -25.7868
264.221191 71.732 -92.1538
264.404297 71.533 -158.7210
264.587402 71.295 134.3703
264.770508 70.967 67.3645
264.953613 70.553 0.7192
265.136719 70.115 -65.2765
265.319824 69.723 -130.7643
265.502930 69.389 163.8488
265.686035 69.063 98.3697
265.869141 68.696 33.0494
266.052246 68.297 -31.6843
266.235352 67.928 -95.6821
266.418457 67.640 -159.2275
266.601562 67.425 137.3062
266.784668 67.250 73.8492
266.967773 67.116 10.5299
267.150879 67.061 -52.7336
267.333984 67.085 -116.3066
267.517090 67.128 179.6012
267.700195 67.124 115.2774
267.883301 67.080 51.2660
268.066406 67.076 -12.2291
268.249512 67.183 -75.6644
268.432617 67.371 -139.7100
268.615723 67.544 155.4876
268.798828 67.649 90.4008
268.981934 67.733 25.5583
269.165039 67.898 -39.0661
269.348145 68.187 -104.0913
269.531250 68.531 -170.0654
269.714355 68.813 123.1097
269.897461 68.965 56.0703
270.080566 69.004 -10.4944
270.263672 69.009 -76.2837
270.446777 69.054 -141.5446
270.629883 69.153 153.1970
270.812988 69.258 87.6043
270.996094 69.321 21.7275
271.179199 69.329 -44.1649
271.362305 69.311 -109.8575
271.545410 69.309 -175.3395
271.728516 69.344 119.2353
271.911621 69.407 53.7136
272.094727 69.472 -11.9173
272.277832 69.521 -77.5208
272.460938 69.560 -142.9299
272.644043 69.620 151.8838
272.827148 69.726 86.7302
273.010254 69.874 21.3257
273.193359 70.023 -44.4455
273.376465 70.140 -110.3966
273.559570 70.231 -176.1873
273.742676 70.347 118.3435
273.925781 70.538 52.9564
274.108887 70.791 -12.8064
274.291992 71.031 -79.1602
274.475098 71.187 -145.8468
274.658203 71.251 147.6475
274.841309 71.284 81.6489
275.024414 71.368 15.9734
275.207520 71.520 -49.9209
275.390625 71.682 -116.3734
275.573730 71.781 176.8206
275.756836 71.804 110.1955
275.939941 71.812 44.1125
276.123047 71.882 -21.5994
276.306152 72.029 -87.4859
276.489258 72.190 -153.9032
276.672363 72.297 139.2957
276.855469 72.341 72.5307
277.038574 72.375 6.0451
277.221680 72.457 -60.3256
277.404785 72.587 -126.9306
277.587891 72.713 166.1330
277.770996 72.793 99.1537
277.954102 72.836 32.5157
278.137207 72.893 -33.6957
278.320312 72.995 -99.8024
278.503418 73.111 -166.2092
278.686523 73.182 126.9930
278.869629 73.176 60.0530
279.052734 73.123 -6.7577
279.235840 73.083 -73.4625
279.418945 73.090 -140.3739
279.602051 73.118 152.2591
279.785156 73.118 84.5558
279.968262 73.071 16.9329
280.151367 73.006 -50.2463
280.334473 72.971 -116.9772
280.517578 72.982 176.4107
280.700684 72.995 109.6104
280.883789 72.950 42.6359
281.066895 72.823 -24.2367
281.250000 72.642 -90.7651
281.433105 72.461 -156.9819
281.616211 72.304 136.8472
281.799316 72.152 70.5168
281.982422 71.971 4.1052
282.165527 71.750 -62.0960
282.348633 71.515 -127.8345
282.531738 71.306 166.9183
282.714844 71.147 102.0057
282.897949 71.037 37.2640
283.081055 70.973 -27.3893
283.264160 70.961 -92.0306
283.447266 71.003 -156.7968
283.630371 71.084 138.1951
283.813477 71.178 72.9765
283.996582 71.273 7.7142
284.179688 71.379 -57.4475
284.362793 71.514 -122.5208
284.545898 71.679 172.3653
284.729004 71.856 107.1197
284.912109 72.031 41.7583
285.095215 72.207 -23.6874
285.278320 72.398 -89.2912
285.461426 72.604 -155.2079
285.644531 72.805 138.4860
285.827637 72.980 71.9040
286.010742 73.131 5.2764
286.193848 73.286 -61.2433
286.376953 73.477 -127.7139
286.560059 73.706 165.6557
286.743164 73.946 98.7133
286.926270 74.159 31.4993
287.109375 74.331 -35.8083
287.292480 74.471 -103.0584
287.475586 74.605 -170.2445
287.658691 74.746 122.5146
287.841797 74.887 55.1028
288.024902 75.013 -12.4912
288.208008 75.113 -80.1832
288.391113 75.189 -147.8823
288.574219 75.252 144.4391
288.757324 75.303 76.7520
288.940430 75.339 9.0302
289.123535 75.353 -58.7058
289.306641 75.347 -126.4065
289.489746 75.329 165.9527
289.672852 75.307 98.3424
289.855957 75.279 30.7088
290.039062 75.236 -36.9634
290.222168 75.170 -104.6187
290.405273 75.084 -172.1676
290.588379 74.991 120.4331
290.771484 74.908 53.1180
290.954590 74.840 -14.2642
291.137695 74.770 -81.8448
291.320801 74.672 -149.6239
291.503906 74.525 142.5558
291.687012 74.333 74.9272
291.870117 74.129 7.6518
292.053223 73.952 -59.3074
292.236328 73.828 -126.1876
292.419434 73.743 166.7345
292.602539 73.658 99.3431
292.785645 73.537 31.7502
292.968750 73.367 -35.8031
293.151855 73.167 -103.1147
293.334961 72.967 -170.1429
293.518066 72.788 122.9971
293.701172 72.627 56.1526
293.884277 72.466 -10.7405
294.067383 72.287 -77.6302
294.250488 72.092 -144.4190
294.433594 71.892 148.9502
294.616699 71.706 82.4558
294.799805 71.548 16.0149
294.982910 71.423 -50.4736
295.166016 71.326 -117.0875
295.349121 71.244 176.1532
295.532227 71.166 109.3004
295.715332 71.090 42.4456
295.898438 71.024 -24.3619
296.081543 70.986 -91.1913
296.264648 70.977 -158.2143
296.447754 70.981 134.4194
296.630859 70.975 66.7030
296.813965 70.951 -1.2339
296.997070 70.923 -69.2603
297.180176 70.914 -137.3770
297.363281 70.925 154.2940
297.546387 70.928 85.6736
297.729492 70.884 16.8695
297.912598 70.778 -51.8622
298.095703 70.635 -120.3284
298.278809 70.501 171.3778
298.461914 70.403 102.8675
298.645020 70.316 33.7413
298.828125 70.189 -36.0847
299.011230 69.986 -106.3248
299.194336 69.723 -176.5558
299.377441 69.460 113.4577
299.560547 69.253 43.5692
299.743652 69.106 -26.6241
299.926758 68.970 -97.4273
300.109863 68.780 -168.8252
300.292969 68.510 119.4370
300.476074 68.180 47.6249
300.659180 67.843 -24.1558
300.842285 67.544 -95.9566
301.025391 67.298 -167.8358
301.208496 67.100 120.2600
301.391602 66.947 48.4366
301.574707 66.838 -23.3156
301.757812 66.764 -95.1809
301.940918 66.688 -167.3550
302.124023 66.569 120.1955
302.307129 66.393 47.8087
302.490234 66.203 -24.0549
302.673340 66.084 -95.1591
302.856445 66.104 -165.7307
303.039551 66.243 123.7466
303.222656 66.404 53.0482
303.405762 66.494 -17.5473
303.588867 66.499 -87.5114
303.771973 66.499 -156.5722
303.955078 66.603 134.9019
304.138184 66.842 66.1095
304.321289 67.140 -3.4315
304.504395 67.402 -73.4383
304.687500 67.594 -143.1411
304.870605 67.778 148.0912
305.053711 68.048 80.2202
305.236816 68.441 12.5424
305.419922 68.884 -55.6598
305.603027 69.265 -124.5285
305.786133 69.517 166.3202
305.969238 69.659 97.3753
306.152344 69.765 28.8551
306.335449 69.906 -39.4031
306.518555 70.097 -107.7169
306.701660 70.307 -176.2188
306.884766 70.498 115.2389
307.067871 70.662 46.8870
307.250977 70.815 -21.2032
307.434082 70.969 -89.1801
307.617188 71.112 -157.2505
307.800293 71.218 134.5190
307.983398 71.276 66.2415
308.166504 71.304 -1.9227
