* Generated by rew_pipeline.py (derived directly from its own WAV, phase referenced to its peak (sample 8192))
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
261.474609 -0.174 143.4340
261.840820 -0.175 143.5796
262.207031 -0.175 143.7259
262.573242 -0.176 143.8729
262.939453 -0.176 144.0206
263.305664 -0.177 144.1689
263.671875 -0.177 144.3178
264.038086 -0.178 144.4673
264.404297 -0.178 144.6174
264.770508 -0.179 144.7682
265.136719 -0.179 144.9194
265.502930 -0.180 145.0712
265.869141 -0.180 145.2235
266.235352 -0.181 145.3763
266.601562 -0.181 145.5296
266.967773 -0.182 145.6835
267.333984 -0.182 145.8377
267.700195 -0.183 145.9925
268.066406 -0.184 146.1477
268.432617 -0.184 146.3033
268.798828 -0.185 146.4593
269.165039 -0.185 146.6158
269.531250 -0.186 146.7726
269.897461 -0.186 146.9299
270.263672 -0.187 147.0875
270.629883 -0.187 147.2455
270.996094 -0.188 147.4039
271.362305 -0.189 147.5626
271.728516 -0.189 147.7216
272.094727 -0.190 147.8810
272.460938 -0.190 148.0408
272.827148 -0.191 148.2008
273.193359 -0.192 148.3612
273.559570 -0.192 148.5219
273.925781 -0.193 148.6828
274.291992 -0.193 148.8441
274.658203 -0.194 149.0056
275.024414 -0.195 149.1675
275.390625 -0.195 149.3295
275.756836 -0.196 149.4919
276.123047 -0.196 149.6545
276.489258 -0.197 149.8174
276.855469 -0.198 149.9805
277.221680 -0.198 150.1439
277.587891 -0.199 150.3075
277.954102 -0.200 150.4713
278.320312 -0.200 150.6353
278.686523 -0.201 150.7996
279.052734 -0.201 150.9641
279.418945 -0.202 151.1287
279.785156 -0.203 151.2936
280.151367 -0.203 151.4587
280.517578 -0.204 151.6240
280.883789 -0.205 151.7895
281.250000 -0.205 151.9551
281.616211 -0.206 152.1210
281.982422 -0.207 152.2870
282.348633 -0.207 152.4532
282.714844 -0.208 152.6195
283.081055 -0.209 152.7861
283.447266 -0.209 152.9527
283.813477 -0.210 153.1196
284.179688 -0.211 153.2865
284.545898 -0.211 153.4537
284.912109 -0.212 153.6210
285.278320 -0.213 153.7884
285.644531 -0.214 153.9560
286.010742 -0.214 154.1237
286.376953 -0.215 154.2915
286.743164 -0.216 154.4595
287.109375 -0.216 154.6275
287.475586 -0.217 154.7958
287.841797 -0.218 154.9641
288.208008 -0.219 155.1325
288.574219 -0.219 155.3011
