* Generated by rew_pipeline.py (source UUID defe8eaa-5d6a-4a29-861d-0afe6da83fd1, calibrated to its own SPL at 100 Hz)
* Measurement: LR.filtered.clean-fdw6-peq
* Dated: 2026-Sep-13 14:43:18
* Note: ; Vector average of L.filtered.clean-fdw6-peq, R.filtered.clean-fdw6-peq
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
16975.158691 68.797 -109.4675
16975.341797 68.797 -176.4437
16975.524902 68.730 116.9000
16975.708008 68.643 50.7022
16975.891113 68.610 -15.2222
16976.074219 68.662 -81.3792
16976.257324 68.760 -148.1948
16976.440430 68.826 144.3993
16976.623535 68.815 76.9490
16976.806641 68.756 10.0689
16976.989746 68.734 -56.0592
16977.172852 68.805 -121.8724
16977.355957 68.934 171.9916
16977.539062 69.022 105.3280
16977.722168 69.001 38.4913
16977.905273 68.894 -28.0068
16978.088379 68.793 -94.0257
16978.271484 68.779 -160.0006
16978.454590 68.847 133.4523
16978.637695 68.918 66.1571
16978.820801 68.928 -1.4909
16979.003906 68.880 -68.9070
16979.187012 68.831 -135.7915
16979.370117 68.827 157.6850
16979.553223 68.857 91.1527
16979.736328 68.864 24.4820
16979.919434 68.809 -42.1041
16980.102539 68.719 -108.3315
16980.285645 68.658 -174.2541
16980.468750 68.661 119.6864
16980.651855 68.695 53.0567
16980.834961 68.688 -14.1482
16981.018066 68.599 -81.4990
16981.201172 68.454 -148.4900
16981.384277 68.326 145.0574
16981.567383 68.273 78.8376
16981.750488 68.286 12.3490
16981.933594 68.295 -54.6361
16982.116699 68.236 -121.9021
16982.299805 68.100 170.9928
16982.482910 67.938 104.3591
16982.666016 67.823 38.1244
16982.849121 67.787 -28.1271
16983.032227 67.802 -94.8011
16983.215332 67.797 -161.9633
16983.398438 67.720 130.6930
16983.581543 67.569 63.6136
16983.764648 67.390 -2.9174
16983.947754 67.246 -69.0020
16984.130859 67.161 -135.0745
16984.313965 67.095 158.4561
16984.497070 66.976 91.5681
16984.680176 66.761 24.6566
16984.863281 66.479 -41.7608
16985.046387 66.224 -107.4815
16985.229492 66.085 -172.9037
16985.412598 66.064 121.2411
16985.595703 66.063 54.5617
16985.778809 65.976 -12.6458
16985.961914 65.769 -79.6611
16986.145020 65.504 -145.8760
16986.328125 65.292 148.7020
16986.511230 65.193 83.3990
16986.694336 65.150 17.4921
16986.877441 65.048 -49.1150
16987.060547 64.813 -115.8796
16987.243652 64.469 177.9099
16987.426758 64.118 112.5904
16987.609863 63.866 47.8453
16987.792969 63.730 -17.0027
16987.976074 63.644 -82.3600
16988.159180 63.536 -148.1188
16988.342285 63.383 146.0398
16988.525391 63.202 80.2800
16988.708496 63.006 14.5361
16988.891602 62.781 -51.2549
16989.074707 62.510 -116.9511
16989.257812 62.216 177.7133
16989.440918 61.962 112.8044
16989.624023 61.797 48.0079
16989.807129 61.700 -17.1096
16989.990234 61.593 -82.6070
16990.173340 61.416 -148.0336
16990.356445 61.186 147.2238
16990.539551 60.992 83.3846
16990.722656 60.915 19.9766
16990.905762 60.937 -43.7719
16991.088867 60.961 -108.1937
16991.271973 60.911 -172.9682
16991.455078 60.802 122.4427
16991.638184 60.721 58.2321
16991.821289 60.738 -5.9698
16992.004395 60.835 -70.6830
16992.187500 60.931 -135.9959
16992.370605 60.964 158.5352
16992.553711 60.949 93.4598
16992.736816 60.959 28.9370
16992.919922 61.044 -35.4302
16993.103027 61.176 -100.1847
16993.286133 61.277 -165.4650
16993.469238 61.300 129.0980
16993.652344 61.281 63.9945
16993.835449 61.315 -0.6547
16994.018555 61.476 -65.2788
16994.201660 61.746 -130.4678
16994.384766 62.038 163.5911
16994.567871 62.275 97.2065
16994.750977 62.436 30.8440
16994.934082 62.547 -35.2497
16995.117188 62.635 -101.1522
16995.300293 62.694 -167.0704
16995.483398 62.696 126.9578
16995.666504 62.635 61.1226
16995.849609 62.553 -4.3789
16996.032715 62.517 -69.6448
16996.215820 62.561 -135.0888
16996.398926 62.654 158.9090
16996.582031 62.728 92.3666
16996.765137 62.744 25.6742
16996.948242 62.724 -40.7419
16997.131348 62.727 -106.7717
16997.314453 62.795 -172.7030
16997.497559 62.911 121.0780
16997.680664 63.017 54.4570
16997.863770 63.071 -12.3363
16998.046875 63.072 -78.9734
16998.229980 63.056 -145.3031
16998.413086 63.051 148.5468
16998.596191 63.053 82.3293
16998.779297 63.030 15.8992
16998.962402 62.953 -50.7109
16999.145508 62.814 -117.3976
16999.328613 62.625 175.9083
16999.511719 62.403 109.2460
16999.694824 62.166 42.7106
16999.877930 61.942 -23.5318
17000.061035 61.780 -89.3823
17000.244141 61.717 -154.9717
17000.427246 61.746 139.3863
17000.610352 61.802 73.4879
17000.793457 61.808 7.4411
17000.976562 61.725 -58.4375
17001.159668 61.568 -123.9436
17001.342773 61.374 170.7894
17001.525879 61.147 105.3937
17001.708984 60.849 39.6871
17001.892090 60.447 -26.0343
17002.075195 59.986 -91.1499
17002.258301 59.611 -155.3275
17002.441406 59.467 140.8672
17002.624512 59.549 76.2782
17002.807617 59.674 10.3494
17002.990723 59.649 -56.3148
17003.173828 59.399 -122.4002
17003.356934 59.028 173.3245
17003.540039 58.784 110.9975
17003.723145 58.851 49.0781
17003.906250 59.131 -14.3739
17004.089355 59.355 -79.8086
17004.272461 59.339 -146.1662
17004.455566 59.081 148.1611
17004.638672 58.770 84.3784
17004.821777 58.687 22.2798
17005.004883 58.959 -39.9361
17005.187988 59.409 -103.8820
17005.371094 59.762 -169.5113
17005.554199 59.876 124.4044
17005.737305 59.800 59.2240
17005.920410 59.733 -4.4632
17006.103516 59.882 -67.4584
17006.286621 60.248 -131.3304
17006.469727 60.646 163.1833
17006.652832 60.897 96.6845
17006.835938 60.970 30.3844
17007.019043 60.983 -34.8366
17007.202148 61.116 -99.1501
17007.385254 61.437 -163.7112
17007.568359 61.834 130.5101
17007.751465 62.134 63.5997
17007.934570 62.254 -3.5662
17008.117676 62.240 -70.0579
17008.300781 62.219 -135.5135
17008.483887 62.298 159.6290
17008.666992 62.470 94.6242
17008.850098 62.644 29.1711
17009.033203 62.752 -36.4608
17009.216309 62.810 -101.9349
17009.399414 62.874 -167.3418
17009.582520 62.966 126.8290
17009.765625 63.034 60.2221
17009.948730 63.014 -6.9466
17010.131836 62.900 -73.9984
17010.314941 62.781 -140.2890
17010.498047 62.783 154.2385
17010.681152 62.967 88.9784
17010.864258 63.259 23.2968
17011.047363 63.527 -42.8380
17011.230469 63.690 -108.9624
17011.413574 63.754 -174.6455
17011.596680 63.778 120.0877
17011.779785 63.795 54.7859
17011.962891 63.778 -10.9593
17012.145996 63.686 -77.0913
17012.329102 63.534 -143.1468
17012.512207 63.417 151.2901
17012.695312 63.450 86.1257
17012.878418 63.668 20.7872
17013.061523 63.987 -45.1584
17013.244629 64.275 -111.5513
17013.427734 64.450 -177.7961
17013.610840 64.513 116.6687
17013.793945 64.527 51.9938
17013.977051 64.554 -12.1735
17014.160156 64.608 -76.3916
17014.343262 64.666 -141.0210
17014.526367 64.711 153.8863
17014.709473 64.763 88.3834
17014.892578 64.846 22.4512
17015.075684 64.960 -43.9481
17015.258789 65.073 -110.6718
17015.441895 65.155 -177.3284
17015.625000 65.210 116.5378
17015.808105 65.286 51.1182
17015.991211 65.433 -13.8814
17016.174316 65.644 -79.0620
17016.357422 65.850 -144.8507
17016.540527 65.973 148.8102
17016.723633 65.987 82.3446
17016.906738 65.943 16.1911
17017.089844 65.929 -49.5479
17017.272949 66.014 -115.1943
17017.456055 66.188 178.8092
17017.639160 66.382 112.3277
17017.822266 66.529 45.6310
17018.005371 66.610 -20.8557
17018.188477 66.654 -86.8762
17018.371582 66.702 -152.5076
17018.554688 66.771 141.9485
17018.737793 66.843 76.2410
17018.920898 66.897 10.3416
17019.104004 66.931 -55.6299
17019.287109 66.971 -121.5842
17019.470215 67.038 172.4460
17019.653320 67.134 106.3936
17019.836426 67.243 40.2827
17020.019531 67.354 -25.7604
17020.202637 67.474 -91.6483
17020.385742 67.613 -157.4574
17020.568848 67.766 136.6090
17020.751953 67.901 70.4095
17020.935059 67.984 4.0086
17021.118164 68.010 -62.3669
17021.301270 68.011 -128.5173
17021.484375 68.035 165.5515
17021.667480 68.112 99.6265
17021.850586 68.228 33.4865
17022.033691 68.344 -32.8862
17022.216797 68.431 -99.2949
17022.399902 68.490 -165.4989
17022.583008 68.547 128.5858
17022.766113 68.628 62.8167
17022.949219 68.735 -3.0674
17023.132324 68.842 -69.2508
17023.315430 68.923 -135.7369
17023.498535 68.968 157.6151
17023.681641 68.986 90.9772
17023.864746 69.001 24.4576
17024.047852 69.036 -41.9308
17024.230957 69.097 -108.2408
17024.414062 69.178 -174.5295
17024.597168 69.261 119.1831
17024.780273 69.333 52.9206
17024.963379 69.386 -13.2852
17025.146484 69.424 -79.4319
17025.329590 69.455 -145.5716
17025.512695 69.487 148.2113
17025.695801 69.522 81.8475
17025.878906 69.556 15.3303
17026.062012 69.587 -51.2815
17026.245117 69.617 -117.8947
17026.428223 69.646 175.5753
17026.611328 69.675 109.1870
17026.794434 69.700 42.9742
17026.977539 69.720 -23.0542
17027.160645 69.739 -88.9330
17027.343750 69.760 -154.7611
17027.526855 69.782 139.3234
17027.709961 69.795 73.2141
17027.893066 69.785 6.9143
17028.076172 69.749 -59.4531
17028.259277 69.701 -125.7156
17028.442383 69.672 168.2258
17028.625488 69.691 102.3118
17028.808594 69.762 36.3509
17028.991699 69.859 -29.8349
17029.174805 69.936 -96.2661
17029.357910 69.958 -162.7728
17029.541016 69.920 130.9066
17029.724121 69.855 64.9528
17029.907227 69.815 -0.6867
17030.090332 69.830 -66.3041
17030.273438 69.891 -132.2214
17030.456543 69.951 161.4719
17030.639648 69.972 94.9965
17030.822754 69.954 28.7096
17031.005859 69.936 -37.1743
17031.188965 69.963 -102.7712
17031.372070 70.038 -168.4235
17031.555176 70.120 125.6300
17031.738281 70.157 59.4798
17031.921387 70.139 -6.5632
17032.104492 70.108 -72.2847
17032.287598 70.120 -137.8158
17032.470703 70.188 156.4605
17032.653809 70.269 90.3010
17032.836914 70.307 23.8670
17033.020020 70.293 -42.4087
17033.203125 70.276 -108.2146
17033.386230 70.324 -173.6734
17033.569336 70.455 120.7470
17033.752441 70.614 54.7032
17033.935547 70.733 -11.7030
17034.118652 70.787 -78.0600
17034.301758 70.815 -144.0472
17034.484863 70.879 150.2709
17034.667969 70.998 84.5179
17034.851074 71.137 18.3965
17035.034180 71.243 -48.0455
17035.217285 71.302 -114.5268
17035.400391 71.342 179.1597
17035.583496 71.400 112.9621
17035.766602 71.485 46.6799
17035.949707 71.573 -19.7710
17036.132812 71.645 -86.2505
17036.315918 71.709 -152.5612
17036.499023 71.798 141.3086
17036.682129 71.924 75.1349
17036.865234 72.060 8.6787
17037.048340 72.159 -58.0760
17037.231445 72.199 -124.9197
17037.414551 72.195 168.3670
17037.597656 72.189 101.8062
17037.780762 72.209 35.2166
17037.963867 72.251 -31.5802
17038.146973 72.292 -98.5669
17038.330078 72.324 -165.5564
17038.513184 72.360 127.6168
17038.696289 72.418 60.9473
17038.879395 72.495 -5.6951
17039.062500 72.562 -72.3970
17039.245605 72.593 -139.1069
17039.428711 72.584 154.2836
17039.611816 72.552 87.7975
17039.794922 72.513 21.3288
17039.978027 72.471 -45.2435
17040.161133 72.418 -111.9220
17040.344238 72.360 -178.5956
17040.527344 72.321 114.8145
17040.710449 72.318 48.2414
17040.893555 72.346 -18.4635
17041.076660 72.369 -85.3442
17041.259766 72.355 -152.2503
17041.442871 72.301 141.0448
17041.625977 72.238 74.6265
17041.809082 72.199 8.3244
17041.992188 72.181 -58.1534
17042.175293 72.154 -124.9560
17042.358398 72.085 168.0396
17042.541504 71.972 101.1095
17042.724609 71.844 34.4596
17042.907715 71.737 -31.9146
17043.090820 71.664 -98.1665
17043.273926 71.610 -164.4203
17043.457031 71.554 129.3282
17043.640137 71.489 63.1451
17043.823242 71.423 -2.9602
17044.006348 71.360 -69.0604
17044.189453 71.294 -135.2267
17044.372559 71.216 158.5528
17044.555664 71.127 92.3512
17044.738770 71.037 26.2156
17044.921875 70.960 -39.8843
17045.104980 70.895 -106.0129
17045.288086 70.837 -172.1998
17045.471191 70.780 121.5726
17045.654297 70.726 55.3166
17045.837402 70.673 -10.9872
17046.020508 70.615 -77.3493
17046.203613 70.543 -143.7124
17046.386719 70.456 150.0342
17046.569824 70.367 83.9653
17046.752930 70.289 18.0491
17046.936035 70.225 -47.8174
17047.119141 70.163 -113.7033
17047.302246 70.095 -179.6058
17047.485352 70.025 114.4734
17047.668457 69.961 48.4457
17047.851562 69.892 -17.8044
17048.034668 69.793 -84.2510
17048.217773 69.650 -150.6421
17048.400879 69.489 143.3475
17048.583984 69.376 77.8072
17048.767090 69.360 12.4128
17048.950195 69.422 -53.3260
17049.133301 69.484 -119.5935
17049.316406 69.478 173.8984
17049.499512 69.403 107.6311
17049.682617 69.317 41.8415
17049.865723 69.282 -23.7041
17050.048828 69.294 -89.4656
17050.231934 69.292 -155.6259
17050.415039 69.220 138.0984
17050.598145 69.085 72.1782
17050.781250 68.953 6.8174
17050.964355 68.887 -58.2676
17051.147461 68.882 -123.5883
17051.330566 68.880 170.6043
17051.513672 68.828 104.4743
17051.696777 68.726 38.3521
17051.879883 68.614 -27.5798
17052.062988 68.529 -93.3637
17052.246094 68.480 -159.0990
17052.429199 68.462 135.2169
17052.612305 68.479 69.6186
17052.795410 68.532 4.0007
17052.978516 68.597 -61.8579
17053.161621 68.611 -128.0398
17053.344727 68.522 165.7027
17053.527832 68.330 99.8265
17053.710938 68.112 34.6260
17053.894043 67.970 -30.1257
17054.077148 67.950 -95.0859
17054.260254 68.004 -160.7597
17054.443359 68.054 132.9270
17054.626465 68.065 66.4486
17054.809570 68.056 0.2226
17054.992676 68.063 -65.6779
17055.175781 68.082 -131.4171
17055.358887 68.078 162.9315
17055.541992 68.023 97.5249
17055.725098 67.943 32.5368
17055.908203 67.898 -32.1650
17056.091309 67.919 -97.0496
17056.274414 67.980 -162.5523
17056.457520 68.023 131.2887
17056.640625 68.018 64.7914
17056.823730 67.978 -1.6764
17057.006836 67.934 -67.9442
17057.189941 67.896 -134.0194
17057.373047 67.850 160.1035
17057.556152 67.785 94.5452
17057.739258 67.721 29.3945
17057.922363 67.696 -35.5135
17058.105469 67.724 -100.5930
17058.288574 67.769 -166.1983
17058.471680 67.780 127.6578
17058.654785 67.733 61.2682
17058.837891 67.650 -5.0264
17059.020996 67.576 -71.0658
17059.204102 67.545 -136.8951
17059.387207 67.564 157.3749
17059.570312 67.621 91.6879
17059.753418 67.707 26.0082
17059.936523 67.808 -39.7371
17060.119629 67.899 -105.6073
17060.302734 67.952 -171.5248
17060.485840 67.964 122.7181
17060.668945 67.967 57.2678
17060.852051 68.002 -8.0078
17061.035156 68.076 -73.4680
17061.218262 68.138 -139.3465
17061.401367 68.127 154.5314
17061.584473 68.032 88.6441
17061.767578 67.920 23.3440
17061.950684 67.884 -41.5647
17062.133789 67.960 -106.7775
17062.316895 68.078 -172.8532
17062.500000 68.135 120.3001
17062.683105 68.082 53.3135
17062.866211 67.962 -13.1449
17063.049316 67.878 -78.8616
17063.232422 67.906 -144.2327
17063.415527 68.034 150.1502
17063.598633 68.182 84.0655
17063.781738 68.288 17.7526
17063.964844 68.351 -48.4427
17064.147949 68.406 -114.4209
17064.331055 68.476 179.6278
17064.514160 68.544 113.4876
17064.697266 68.576 47.1772
17064.880371 68.562 -19.0789
17065.063477 68.532 -85.1034
17065.246582 68.528 -150.9850
17065.429688 68.563 142.9787
17065.612793 68.602 76.5693
17065.795898 68.600 9.8687
17065.979004 68.537 -56.8057
17066.162109 68.440 -123.1509
17066.345215 68.359 170.8855
17066.528320 68.326 105.0782
17066.711426 68.330 39.1345
17066.894531 68.329 -27.0581
17067.077637 68.291 -93.3893
17067.260742 68.211 -159.6771
17067.443848 68.108 134.1614
17067.626953 68.006 68.0599
17067.810059 67.910 1.9003
17067.993164 67.818 -64.3597
17068.176270 67.726 -130.6530
17068.359375 67.645 163.1143
17068.542480 67.588 96.9771
17068.725586 67.555 30.9064
17068.908691 67.533 -35.1118
17069.091797 67.506 -101.0324
17069.274902 67.466 -166.7979
17069.458008 67.419 127.5690
17069.641113 67.365 61.9529
17069.824219 67.292 -3.7538
17070.007324 67.187 -69.5403
17070.190430 67.057 -135.3017
17070.373535 66.928 159.0019
17070.556641 66.822 93.2329
17070.739746 66.721 27.1917
17070.922852 66.570 -39.0892
17071.105957 66.322 -105.1882
17071.289062 66.001 -170.4741
17071.472168 65.716 125.3733
17071.655273 65.602 61.8347
17071.838379 65.676 -2.2545
17072.021484 65.812 -67.6706
17072.204590 65.854 -134.1848
17072.387695 65.744 159.1051
17072.570801 65.540 93.0926
17072.753906 65.371 28.0833
17072.937012 65.328 -36.3635
17073.120117 65.394 -100.9029
17073.303223 65.478 -165.7368
17073.486328 65.523 129.3882
17073.669434 65.539 64.6892
17073.852539 65.551 0.0248
17074.035645 65.545 -64.8955
17074.218750 65.478 -130.0661
17074.401855 65.343 164.9218
17074.584961 65.218 100.4616
17074.768066 65.218 36.3782
17074.951172 65.383 -28.0807
17075.134277 65.621 -93.4789
17075.317383 65.800 -159.6034
17075.500488 65.859 134.3156
17075.683594 65.842 68.9678
17075.866699 65.851 4.4379
17076.049805 65.949 -59.8232
17076.232910 66.109 -124.4190
17076.416016 66.266 170.5229
17076.599121 66.398 105.2485
17076.782227 66.537 39.9319
17076.965332 66.711 -25.5483
17077.148438 66.904 -91.3825
17077.331543 67.063 -157.4861
17077.514648 67.163 136.5290
17077.697754 67.233 71.0248
17077.880859 67.337 5.9784
17078.063965 67.509 -59.0485
17078.247070 67.714 -124.5088
17078.430176 67.890 169.5131
17078.613281 68.002 103.2840
17078.796387 68.067 37.1198
17078.979492 68.128 -28.8630
17079.162598 68.215 -94.7571
17079.345703 68.325 -160.6787
17079.528809 68.440 133.3732
17079.711914 68.552 67.4697
17079.895020 68.663 1.6262
17080.078125 68.770 -64.2267
17080.261230 68.864 -130.1469
17080.444336 68.940 163.8900
17080.627441 69.009 97.9383
17080.810547 69.091 31.9656
17080.993652 69.197 -34.1464
17081.176758 69.308 -100.4585
17081.359863 69.402 -166.8438
17081.542969 69.474 126.9444
17081.726074 69.553 61.0493
17081.909180 69.666 -4.6603
17082.092285 69.808 -70.4890
17082.275391 69.936 -136.6179
17082.458496 70.007 157.0699
17082.641602 70.024 90.8594
17082.824707 70.034 24.9027
17083.007812 70.088 -40.9683
17083.190918 70.196 -107.1038
17083.374023 70.315 -173.6760
17083.557129 70.396 119.4995
17083.740234 70.429 52.8029
17083.923340 70.449 -13.5178
17084.106445 70.497 -79.5483
17084.289551 70.581 -145.6018
17084.472656 70.662 148.1102
17084.655762 70.699 81.6732
17084.838867 70.690 15.3565
17085.021973 70.677 -50.6697
17085.205078 70.711 -116.5298
17085.388184 70.807 177.4455
17085.571289 70.930 111.0207
17085.754395 71.027 44.2647
17085.937500 71.069 -22.5140
17086.120605 71.066 -88.9921
17086.303711 71.059 -155.0471
17086.486816 71.087 139.1685
17086.669922 71.158 73.3374
17086.853027 71.247 7.1968
17087.036133 71.316 -59.3120
17087.219238 71.338 -126.0430
17087.402344 71.313 167.2445
17087.585449 71.267 100.7467
17087.768555 71.236 34.5064
17087.951660 71.244 -31.5975
17088.134766 71.285 -97.7375
17088.317871 71.333 -163.9858
17088.500977 71.361 129.7427
17088.684082 71.365 63.6003
17088.867188 71.365 -2.3480
17089.050293 71.384 -68.2147
17089.233398 71.424 -134.2136
17089.416504 71.462 159.5210
17089.599609 71.473 93.0551
17089.782715 71.448 26.6024
17089.965820 71.408 -39.6390
17090.148926 71.387 -105.6351
17090.332031 71.403 -171.5229
17090.515137 71.448 122.5267
17090.698242 71.493 56.4575
17090.881348 71.521 -9.6563
17091.064453 71.533 -75.7210
17091.247559 71.546 -141.7404
17091.430664 71.572 152.1686
17091.613770 71.603 85.8817
17091.796875 71.624 19.3885
17091.979980 71.621 -47.1782
17092.163086 71.601 -113.6329
17092.346191 71.589 -179.8679
17092.529297 71.604 114.0708
17092.712402 71.649 48.0362
17092.895508 71.701 -18.0852
17093.078613 71.734 -84.2781
17093.261719 71.738 -150.4351
17093.444824 71.726 143.5175
17093.627930 71.719 77.5157
17093.811035 71.725 11.3854
17093.994141 71.729 -54.9997
17094.177246 71.705 -121.5786
17094.360352 71.646 171.8811
17094.543457 71.573 105.6089
17094.726562 71.528 39.6349
17094.909668 71.532 -26.2515
17095.092773 71.568 -92.3028
17095.275879 71.591 -158.5658
17095.458984 71.574 135.1650
17095.642090 71.534 69.1392
17095.825195 71.520 3.3821
17096.008301 71.563 -62.3865
17096.191406 71.646 -128.5090
17096.374512 71.711 164.9484
17096.557617 71.711 98.2770
17096.740723 71.654 31.8931
17096.923828 71.589 -34.0020
17097.106934 71.570 -99.6061
17097.290039 71.601 -165.3463
17097.473145 71.633 128.5177
17097.656250 71.616 62.0952
