* Generated by rew_pipeline.py (source UUID 186deba0-cbab-4d36-ad78-2cb4c056a7bc, calibrated to its own SPL at 100 Hz)
* Measurement: L.filtered.clean-fdw6-peq
* Dated: 2026-Sep-13 14:43:17
* Note: ; Trace Arithmetic A times B A = L.nofdw.clean-fdw6-peq B = FLX-trimmed.clean-fdw6-peq
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20136.291504 67.200 173.1032
20136.474609 67.168 107.8934
20136.657715 67.152 42.3651
20136.840820 67.136 -23.5787
20137.023926 67.110 -89.8650
20137.207031 67.077 -156.3116
20137.390137 67.050 137.2932
20137.573242 67.044 71.1066
20137.756348 67.067 5.1783
20137.939453 67.113 -60.5330
20138.122559 67.162 -126.0971
20138.305664 67.191 168.4328
20138.488770 67.184 103.0159
20138.671875 67.137 37.6093
20138.854980 67.050 -27.8199
20139.038086 66.937 -93.2701
20139.221191 66.823 -158.7263
20139.404297 66.743 135.7712
20139.587402 66.723 70.0894
20139.770508 66.759 4.0775
20139.953613 66.821 -62.2964
20140.136719 66.869 -128.8903
20140.319824 66.879 164.5345
20140.502930 66.843 98.1996
20140.686035 66.764 32.2668
20140.869141 66.662 -33.1388
20141.052246 66.576 -97.9595
20141.235352 66.568 -162.3725
20141.418457 66.679 133.0852
20141.601562 66.872 67.7649
20141.784668 67.038 1.4321
20141.967773 67.072 -65.4728
20142.150879 66.951 -132.0580
20142.333984 66.770 162.4606
20142.517090 66.699 98.0476
20142.700195 66.835 33.6190
20142.883301 67.084 -31.9988
20143.066406 67.248 -98.9328
20143.249512 67.198 -166.2580
20143.432617 66.957 127.3006
20143.615723 66.703 62.5231
20143.798828 66.660 -1.0900
20143.981934 66.892 -65.1053
20144.165039 67.245 -130.6620
20144.348145 67.524 162.3627
20144.531250 67.634 94.8223
20144.714355 67.595 27.5542
20144.897461 67.490 -39.0152
20145.080566 67.399 -104.9190
20145.263672 67.360 -170.4220
20145.446777 67.375 124.2540
20145.629883 67.438 58.9970
20145.812988 67.543 -6.2933
20145.996094 67.678 -71.7447
20146.179199 67.818 -137.4345
20146.362305 67.943 156.6642
20146.545410 68.048 90.6191
20146.728516 68.139 24.4406
20146.911621 68.214 -41.9170
20147.094727 68.262 -108.4432
20147.277832 68.267 -174.9805
20147.460938 68.240 118.7262
20147.644043 68.214 52.8534
20147.827148 68.235 -12.6664
20148.010254 68.322 -78.1361
20148.193359 68.451 -143.8837
20148.376465 68.572 149.9602
20148.559570 68.644 83.5091
20148.742676 68.659 17.0017
20148.925781 68.641 -49.3740
20149.108887 68.634 -115.6173
20149.291992 68.664 178.0756
20149.475098 68.716 111.4804
20149.658203 68.741 44.5851
20149.841309 68.698 -22.3087
20150.024414 68.588 -88.7343
20150.207520 68.474 -154.4097
20150.390625 68.434 140.4284
20150.573730 68.485 75.1122
20150.756836 68.554 9.1461
20150.939941 68.544 -57.3071
20151.123047 68.433 -123.5735
20151.306152 68.315 170.9026
20151.489258 68.326 105.8907
20151.672363 68.509 40.4104
20151.855469 68.739 -26.2730
20152.038574 68.850 -93.8909
20152.221680 68.767 -161.4275
20152.404785 68.563 132.1140
20152.587891 68.416 66.8878
20152.770996 68.449 1.9064
20152.954102 68.596 -64.0146
20153.137207 68.692 -131.0473
20153.320312 68.641 161.6417
20153.503418 68.496 95.0377
20153.686523 68.406 29.4071
20153.869629 68.466 -35.9608
20154.052734 68.610 -101.9355
20154.235840 68.687 -168.5716
20154.418945 68.611 124.8505
20154.602051 68.428 59.0817
20154.785156 68.264 -5.8077
20154.968262 68.202 -70.5297
20155.151367 68.207 -135.8338
20155.334473 68.195 158.2050
20155.517578 68.144 92.0283
20155.700684 68.106 25.9633
20155.883789 68.130 -40.1069
20156.066895 68.194 -106.4359
20156.250000 68.225 -172.9016
20156.433105 68.188 121.0258
20156.616211 68.132 55.7835
20156.799316 68.148 -8.8175
20156.982422 68.259 -73.5229
20157.165527 68.388 -138.9049
20157.348633 68.444 155.1261
20157.531738 68.409 89.0544
20157.714844 68.343 23.1912
20157.897949 68.307 -42.5994
20158.081055 68.304 -108.6199
20158.264160 68.288 -174.8618
20158.447266 68.238 119.0484
20158.630371 68.195 53.4255
20158.813477 68.219 -11.8789
20158.996582 68.309 -77.3390
20159.179688 68.402 -143.1905
20159.362793 68.446 150.8225
20159.545898 68.461 85.0871
20159.729004 68.518 19.5851
20159.912109 68.644 -46.1720
20160.095215 68.768 -112.5604
20160.278320 68.796 -179.3152
20160.461426 68.707 114.3216
20160.644531 68.594 48.9404
20160.827637 68.600 -15.7078
20161.010742 68.769 -80.6361
20161.193848 69.000 -146.6322
20161.376953 69.155 146.4135
20161.560059 69.176 79.1913
20161.743164 69.100 12.3249
20161.926270 69.000 -54.0023
20162.109375 68.917 -119.9415
20162.292480 68.851 174.4075
20162.475586 68.811 109.1198
20162.658691 68.845 44.1077
20162.841797 68.983 -21.1568
20163.024902 69.165 -87.2771
20163.208008 69.274 -154.2776
20163.391113 69.237 138.5211
20163.574219 69.099 72.0022
20163.757324 69.008 6.4907
20163.940430 69.086 -58.6753
20164.123535 69.297 -124.5167
20164.306641 69.485 168.6874
20164.489746 69.537 101.5713
20164.672852 69.466 34.9872
20164.855957 69.379 -30.7638
20165.039062 69.370 -96.1905
20165.222168 69.418 -162.0171
20165.405273 69.437 131.6174
20165.588379 69.392 65.1734
20165.771484 69.342 -0.9461
20165.954590 69.365 -66.9317
20166.137695 69.452 -133.3292
20166.320801 69.499 159.7400
20166.503906 69.422 92.9035
20166.687012 69.258 27.0459
20166.870117 69.164 -37.6067
20167.053223 69.269 -102.0270
20167.236328 69.510 -167.5699
20167.419434 69.698 125.3844
20167.602539 69.695 57.5855
20167.785645 69.515 -9.8566
20167.968750 69.292 -76.2792
20168.151855 69.178 -141.9309
20168.334961 69.208 152.3665
20168.518066 69.294 86.1523
20168.701172 69.342 19.7014
20168.884277 69.342 -46.4494
20169.067383 69.348 -112.1142
20169.250488 69.401 -177.6100
20169.433594 69.476 116.6451
20169.616699 69.516 50.5694
20169.799805 69.494 -15.6034
20169.982910 69.429 -81.6488
20170.166016 69.359 -147.5629
20170.349121 69.300 146.5275
20170.532227 69.253 80.5680
20170.715332 69.221 14.5879
20170.898438 69.222 -51.4715
20171.081543 69.252 -117.8081
20171.264648 69.269 175.4673
20171.447754 69.222 108.5699
20171.630859 69.103 41.9650
20171.813965 68.972 -24.0160
20171.997070 68.905 -89.5436
20172.180176 68.917 -155.1876
20172.363281 68.940 138.6711
20172.546387 68.894 72.2192
20172.729492 68.771 5.9663
20172.912598 68.638 -59.8108
20173.095703 68.569 -125.3842
20173.278809 68.558 168.7417
20173.461914 68.538 102.4626
20173.645020 68.467 36.2235
20173.828125 68.390 -29.4744
20174.011230 68.399 -94.6897
20174.194336 68.517 -160.0671
20174.377441 68.654 133.8895
20174.560547 68.696 67.3948
20174.743652 68.610 1.1534
20174.926758 68.481 -64.3420
20175.109863 68.424 -129.3730
20175.292969 68.463 165.2200
20175.476074 68.502 98.9629
20175.659180 68.436 32.2563
20175.842285 68.264 -34.0208
20176.025391 68.102 -99.3171
20176.208496 68.080 -164.0056
20176.391602 68.205 130.9224
20176.574707 68.348 64.8839
20176.757812 68.371 -1.8305
20176.940918 68.232 -68.4711
20177.124023 67.992 -134.4359
20177.307129 67.764 160.3450
20177.490234 67.633 95.4321
20177.673340 67.615 30.2766
20177.856445 67.676 -35.4158
20178.039551 67.771 -101.6509
20178.222656 67.858 -168.2590
20178.405762 67.901 125.0605
20178.588867 67.884 58.6996
20178.771973 67.831 -7.0209
20178.955078 67.794 -72.0897
20179.138184 67.807 -136.8662
20179.321289 67.851 158.2132
20179.504395 67.879 93.0018
20179.687500 67.869 27.6533
20179.870605 67.842 -37.6884
20180.053711 67.831 -103.1139
20180.236816 67.826 -168.7942
20180.419922 67.791 125.3603
20180.603027 67.720 59.7418
20180.786133 67.675 -5.3698
20180.969238 67.734 -70.2853
20181.152344 67.893 -135.7686
20181.335449 68.034 157.7588
20181.518555 68.031 90.7237
20181.701660 67.859 24.1201
20181.884766 67.636 -41.2343
20182.067871 67.546 -105.5009
20182.250977 67.666 -169.8525
20182.434082 67.882 124.7281
20182.617188 68.025 58.3760
20182.800293 68.034 -8.0531
20182.983398 67.979 -73.8950
20183.166504 67.972 -139.2637
20183.349609 68.041 155.1866
20183.532715 68.109 89.1268
20183.715820 68.107 22.9725
20183.898926 68.069 -42.5942
20184.082031 68.115 -107.4474
20184.265137 68.312 -172.3153
20184.448242 68.584 121.9800
20184.631348 68.775 55.4314
20184.814453 68.802 -11.1959
20184.997559 68.715 -77.0781
20185.180664 68.655 -142.0796
20185.363770 68.723 153.0399
20185.546875 68.877 87.3759
20185.729980 68.996 20.7835
20185.913086 69.007 -46.1192
20186.096191 68.944 -112.5889
20186.279297 68.903 -178.3671
20186.462402 68.951 116.1735
20186.645508 69.064 50.5001
20186.828613 69.159 -15.5216
20187.011719 69.185 -81.6030
20187.194824 69.156 -147.4170
20187.377930 69.124 147.0739
20187.561035 69.129 81.6231
20187.744141 69.172 15.9731
20187.927246 69.239 -49.9433
20188.110352 69.326 -116.0676
20188.293457 69.435 177.6287
20188.476562 69.552 111.1381
20188.659668 69.649 44.5441
20188.842773 69.705 -21.9255
20189.025879 69.736 -88.0404
20189.208984 69.783 -153.7959
20189.392090 69.874 140.5265
20189.575195 69.992 74.5973
20189.758301 70.091 8.3499
20189.941406 70.147 -57.9779
20190.124512 70.177 -124.1047
20190.307617 70.229 169.9881
20190.490723 70.322 104.0109
20190.673828 70.419 37.6693
20190.856934 70.458 -29.0008
20191.040039 70.408 -95.6231
20191.223145 70.307 -161.7957
20191.406250 70.243 132.5113
20191.589355 70.278 66.8324
20191.772461 70.387 0.6044
20191.955566 70.486 -66.2764
20192.138672 70.507 -133.3449
20192.321777 70.460 160.0548
20192.504883 70.424 94.2291
20192.687988 70.476 28.8191
20192.871094 70.604 -36.8994
20193.054199 70.706 -103.3024
20193.237305 70.686 -170.0860
20193.420410 70.540 123.4333
20193.603516 70.370 57.7163
20193.786621 70.307 -7.5018
20193.969727 70.393 -73.0654
20194.152832 70.540 -139.5510
20194.335938 70.625 153.2836
20194.519043 70.601 86.2092
20194.702148 70.522 19.8508
20194.885254 70.486 -45.8372
20195.068359 70.524 -111.4957
20195.251465 70.571 -177.6428
20195.434570 70.538 115.8699
20195.617676 70.422 49.6397
20195.800781 70.321 -15.9720
20195.983887 70.342 -81.3519
20196.166992 70.482 -147.3182
20196.350098 70.615 145.7977
20196.533203 70.619 78.5289
20196.716309 70.481 11.8104
20196.899414 70.305 -53.7968
20197.082520 70.230 -118.6834
20197.265625 70.280 176.0951
20197.448730 70.348 109.8870
20197.631836 70.327 42.9785
20197.814941 70.215 -23.8709
20197.998047 70.114 -90.2008
20198.181152 70.121 -156.2523
20198.364258 70.223 137.4307
20198.547363 70.315 70.7738
20198.730469 70.319 4.3352
20198.913574 70.263 -61.2689
20199.096680 70.248 -126.0865
20199.279785 70.324 169.0446
20199.462891 70.413 103.3009
20199.645996 70.391 36.6762
20199.829102 70.219 -30.1162
20200.012207 69.988 -96.3417
20200.195312 69.854 -161.9506
20200.378418 69.905 132.3385
20200.561523 70.067 65.8659
20200.744629 70.204 -1.2314
20200.927734 70.238 -68.2301
20201.110840 70.196 -134.5187
20201.293945 70.153 159.8877
20201.477051 70.139 94.4225
20201.660156 70.107 28.5874
20201.843262 69.997 -37.5894
20202.026367 69.813 -103.7229
20202.209473 69.634 -169.5720
20202.392578 69.540 124.6635
20202.575684 69.544 58.5796
20202.758789 69.589 -7.9424
20202.941895 69.620 -74.6211
20203.125000 69.628 -141.1131
20203.308105 69.628 152.6429
20203.491211 69.619 86.4482
20203.674316 69.564 20.1793
20203.857422 69.442 -45.9856
20204.040527 69.289 -111.7410
20204.223633 69.196 -177.0733
20204.406738 69.227 117.5434
20204.589844 69.354 51.5365
20204.772949 69.478 -15.1939
20204.956055 69.517 -82.2013
20205.139160 69.458 -148.8920
20205.322266 69.345 145.0344
20205.505371 69.225 79.4309
20205.688477 69.105 13.9537
20205.871582 68.958 -51.5462
20206.054688 68.786 -116.9402
20206.237793 68.640 177.8831
20206.420898 68.587 112.7132
20206.604004 68.636 47.1185
20206.787109 68.725 -19.1094
20206.970215 68.775 -85.7000
20207.153320 68.750 -152.0932
20207.336426 68.676 142.1658
20207.519531 68.610 77.1198
20207.702637 68.588 12.3912
20207.885742 68.595 -52.5049
20208.068848 68.579 -117.8179
20208.251953 68.503 176.5186
20208.435059 68.362 110.7458
20208.618164 68.194 45.0968
20208.801270 68.051 -20.3393
20208.984375 67.982 -85.6693
20209.167480 67.996 -151.1220
20209.350586 68.064 143.1368
20209.533691 68.136 77.1526
20209.716797 68.178 11.1552
20209.899902 68.195 -54.6284
20210.083008 68.212 -120.1723
20210.266113 68.247 174.3274
20210.449219 68.282 108.6630
20210.632324 68.285 42.8532
20210.815430 68.244 -22.8553
20210.998535 68.194 -88.2351
20211.181641 68.187 -153.3442
20211.364746 68.243 141.4772
20211.547852 68.327 75.9226
20211.730957 68.381 9.9983
20211.914062 68.374 -56.0230
20212.097168 68.319 -121.8649
20212.280273 68.251 172.5551
20212.463379 68.195 107.1573
20212.646484 68.157 41.8763
20212.829590 68.148 -23.2769
20213.012695 68.192 -88.3622
20213.195801 68.304 -153.6417
20213.378906 68.451 140.5741
20213.562012 68.567 74.2479
20213.745117 68.600 7.7234
20213.928223 68.560 -58.5077
20214.111328 68.514 -124.1991
20214.294434 68.530 170.4210
20214.477539 68.612 104.8722
20214.660645 68.701 38.9242
20214.843750 68.740 -27.1977
20215.026855 68.731 -93.0845
20215.209961 68.728 -158.5709
20215.393066 68.778 136.0981
20215.576172 68.869 70.5472
20215.759277 68.953 4.6814
20215.942383 69.002 -61.2628
20216.125488 69.043 -127.0431
20216.308594 69.124 167.2655
20216.491699 69.251 101.3171
20216.674805 69.373 34.8852
20216.857910 69.424 -31.8535
20217.041016 69.382 -98.4238
20217.224121 69.285 -164.4004
20217.407227 69.210 130.2782
20217.590332 69.214 65.2726
20217.773438 69.297 0.1325
20217.956543 69.423 -65.3944
20218.139648 69.558 -131.3317
20218.322754 69.678 162.3847
20218.505859 69.766 95.8431
20218.688965 69.803 29.2042
20218.872070 69.785 -37.2839
20219.055176 69.737 -103.4122
20219.238281 69.703 -169.1962
20219.421387 69.708 125.0940
20219.604492 69.732 59.1687
20219.787598 69.736 -7.0017
20219.970703 69.703 -73.1783
20220.153809 69.667 -139.1250
20220.336914 69.677 155.1132
20220.520020 69.752 89.2322
20220.703125 69.852 23.0129
20220.886230 69.922 -43.4079
20221.069336 69.947 -109.6501
20221.252441 69.967 -175.4712
20221.435547 70.038 118.9379
20221.618652 70.163 53.0744
20221.801758 70.277 -13.3980
20221.984863 70.303 -80.3262
20222.167969 70.219 -147.1884
20222.351074 70.075 146.5177
20222.534180 69.970 80.8798
20222.717285 69.970 15.4673
20222.900391 70.057 -50.2934
20223.083496 70.149 -116.6015
20223.266602 70.172 176.8459
20223.449707 70.114 110.5799
20223.632812 70.033 44.9616
20223.815918 70.016 -20.1239
20223.999023 70.107 -85.2581
20224.182129 70.269 -151.0681
20224.365234 70.408 142.2469
20224.548340 70.442 75.0235
20224.731445 70.350 7.9062
20224.914551 70.186 -58.5109
20225.097656 70.056 -124.0617
20225.280762 70.047 170.8132
20225.463867 70.153 105.3961
20225.646973 70.288 39.3099
20225.830078 70.366 -27.2431
20226.013184 70.365 -93.7758
20226.196289 70.332 -159.9730
20226.379395 70.326 134.0498
20226.562500 70.357 67.9084
20226.745605 70.378 1.3950
20226.928711 70.338 -65.2815
20227.111816 70.241 -131.6934
20227.294922 70.148 162.3886
20227.478027 70.122 96.7387
20227.661133 70.165 30.8863
20227.844238 70.213 -35.3839
20228.027344 70.207 -101.8195
20228.210449 70.151 -167.9688
20228.393555 70.099 126.3756
20228.576660 70.106 60.9657
20228.759766 70.161 -4.6410
20228.942871 70.205 -70.6241
20229.125977 70.194 -136.7817
20229.309082 70.135 157.1749
20229.492188 70.076 91.2767
20229.675293 70.038 25.2724
20229.858398 69.997 -41.0382
20230.041504 69.915 -107.5051
20230.224609 69.797 -173.7279
20230.407715 69.704 120.5282
20230.590820 69.700 55.0132
20230.773926 69.774 -10.8086
20230.957031 69.841 -77.1818
20231.140137 69.820 -143.7898
20231.323242 69.707 149.9511
20231.506348 69.583 84.3412
20231.689453 69.536 19.0431
20231.872559 69.571 -46.6394
20232.055664 69.604 -113.0417
20232.238770 69.553 -179.8098
20232.421875 69.419 113.7625
20232.604980 69.292 48.1124
20232.788086 69.275 -17.0238
20232.971191 69.381 -82.3871
20233.154297 69.518 -148.4503
20233.337402 69.583 144.9687
20233.520508 69.546 78.4210
20233.703613 69.454 12.3171
20233.886719 69.383 -53.3838
20234.069824 69.369 -119.0598
20234.252930 69.387 175.0055
20234.436035 69.393 108.8911
20234.619141 69.383 42.8931
20234.802246 69.385 -22.8074
20234.985352 69.430 -88.3199
20235.168457 69.514 -153.9146
20235.351562 69.599 140.2348
20235.534668 69.649 74.1421
20235.717773 69.650 7.8975
20235.900879 69.602 -58.4550
20236.083984 69.505 -124.8987
20236.267090 69.352 168.6747
20236.450195 69.150 102.5188
20236.633301 68.939 36.9097
20236.816406 68.788 -28.0983
20236.999512 68.748 -92.8185
20237.182617 68.816 -157.7595
20237.365723 68.930 136.7392
20237.548828 69.015 70.6890
20237.731934 69.031 4.3403
20237.915039 68.976 -62.0229
20238.098145 68.873 -128.2113
20238.281250 68.756 165.8497
20238.464355 68.656 100.1543
20238.647461 68.597 34.6397
20238.830566 68.591 -30.8059
20239.013672 68.628 -96.3119
20239.196777 68.685 -161.9554
20239.379883 68.730 132.2876
20239.562988 68.746 66.5157
20239.746094 68.735 0.8145
20239.929199 68.713 -64.8224
20240.112305 68.694 -130.5008
20240.295410 68.680 163.6498
20240.478516 68.658 97.5835
20240.661621 68.612 31.4035
20240.844727 68.536 -34.6469
20241.027832 68.448 -100.2781
20241.210938 68.392 -165.3255
20241.394043 68.421 130.0697
20241.577148 68.552 65.4472
20241.760254 68.739 0.3053
20241.943359 68.895 -65.5311
20242.126465 68.943 -131.7899
20242.309570 68.868 162.0662
20242.492676 68.728 96.4991
20242.675781 68.625 31.5487
20242.858887 68.633 -33.2549
20243.041992 68.739 -98.5091
20243.225098 68.869 -164.4208
20243.408203 68.959 129.2932
20243.591309 69.001 63.0868
20243.774414 69.034 -2.7929
20243.957520 69.097 -68.4513
20244.140625 69.187 -134.1553
20244.323730 69.264 159.9915
20244.506836 69.295 94.1664
20244.689941 69.291 28.6500
20244.873047 69.300 -36.4553
20245.056152 69.370 -101.3651
20245.239258 69.509 -166.4735
20245.422363 69.678 127.9355
20245.605469 69.830 61.8407
20245.788574 69.929 -4.5742
20245.971680 69.968 -71.0550
20246.154785 69.963 -137.3773
20246.337891 69.945 156.5884
20246.520996 69.949 90.8236
20246.704102 70.000 25.1538
20246.887207 70.090 -40.6523
20247.070312 70.186 -106.7104
20247.253418 70.252 -172.9228
20247.436523 70.278 120.9450
20247.619629 70.288 55.0640
20247.802734 70.318 -10.6226
20247.985840 70.381 -76.3666
20248.168945 70.455 -142.3892
20248.352051 70.503 151.3125
20248.535156 70.506 84.9388
20248.718262 70.480 18.6966
20248.901367 70.456 -47.3673
20249.084473 70.455 -113.3641
20249.267578 70.474 -179.4120
20249.450684 70.501 114.4844
20249.633789 70.533 48.3997
20249.816895 70.578 -17.6289
20250.000000 70.637 -83.6397
20250.183105 70.701 -149.6613
20250.366211 70.757 144.3656
20250.549316 70.809 78.5317
20250.732422 70.874 12.8066
20250.915527 70.959 -53.0127
20251.098633 71.040 -119.1425
20251.281738 71.073 174.4144
20251.464844 71.037 107.9103
20251.647949 70.957 41.6504
20251.831055 70.896 -24.2894
20252.014160 70.900 -90.1609
20252.197266 70.963 -156.3036
20252.380371 71.036 137.2007
20252.563477 71.081 70.5897
20252.746582 71.098 4.1651
20252.929688 71.118 -61.9958
20253.112793 71.152 -128.0717
20253.295898 71.172 165.7614
20253.479004 71.147 99.5728
20253.662109 71.081 33.6071
20253.845215 71.025 -32.0377
20254.028320 71.035 -97.6364
20254.211426 71.102 -163.6312
20254.394531 71.162 129.8497
20254.577637 71.157 63.1910
20254.760742 71.100 -3.0094
20254.943848 71.077 -68.4899
20255.126953 71.162 -133.6641
20255.310059 71.336 160.7132
20255.493164 71.486 94.2965
20255.676270 71.511 27.4474
20255.859375 71.404 -39.1147
20256.042480 71.260 -104.9144
20256.225586 71.209 -170.1922
20256.408691 71.294 124.2328
20256.591797 71.440 57.7463
20256.774902 71.527 -9.5119
20256.958008 71.499 -76.8410
20257.141113 71.388 -143.5176
20257.324219 71.290 150.7254
20257.507324 71.283 85.5327
20257.690430 71.371 20.2645
20257.873535 71.486 -45.4584
20258.056641 71.562 -111.5750
20258.239746 71.580 -177.8206
20258.422852 71.564 115.9744
20258.605957 71.540 49.7743
20258.789062 71.517 -16.5542
20258.972168 71.479 -83.0561
