* Measurement data measured by REW V5.40 beta 133
* Source: 
* Format: 
* Dated: Sep 10, 2026, 1:32:15 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 71.3 dB
* Note: ; Copy of RMS Average 1
* Measurement: LR.RMS
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 1.0986328 Hz
*
* Freq(Hz) SPL(dB)
3926.147461 69.015
3926.513672 69.017
3926.879883 69.019
3927.246094 69.021
3927.612305 69.022
3927.978516 69.024
3928.344727 69.026
3928.710938 69.028
3929.077148 69.030
3929.443359 69.031
3929.809570 69.033
3930.175781 69.035
3930.541992 69.037
3930.908203 69.038
3931.274414 69.040
3931.640625 69.042
3932.006836 69.044
3932.373047 69.046
3932.739258 69.047
3933.105469 69.049
3933.471680 69.051
3933.837891 69.053
3934.204102 69.055
3934.570312 69.056
3934.936523 69.058
3935.302734 69.060
3935.668945 69.062
3936.035156 69.064
3936.401367 69.066
3936.767578 69.067
3937.133789 69.069
3937.500000 69.071
3937.866211 69.073
3938.232422 69.075
3938.598633 69.077
3938.964844 69.079
3939.331055 69.081
3939.697266 69.082
3940.063477 69.084
3940.429688 69.086
3940.795898 69.088
3941.162109 69.090
3941.528320 69.092
3941.894531 69.094
3942.260742 69.096
3942.626953 69.098
3942.993164 69.100
3943.359375 69.102
3943.725586 69.103
3944.091797 69.105
3944.458008 69.107
3944.824219 69.109
3945.190430 69.111
3945.556641 69.113
3945.922852 69.115
3946.289062 69.117
3946.655273 69.119
3947.021484 69.121
3947.387695 69.123
3947.753906 69.124
3948.120117 69.127
3948.486328 69.128
3948.852539 69.130
3949.218750 69.133
3949.584961 69.134
3949.951172 69.136
3950.317383 69.138
3950.683594 69.140
3951.049805 69.142
3951.416016 69.144
3951.782227 69.146
3952.148438 69.148
3952.514648 69.150
3952.880859 69.152
3953.247070 69.154
3953.613281 69.156
3953.979492 69.158
3954.345703 69.160
3954.711914 69.162
3955.078125 69.164
3955.444336 69.166
3955.810547 69.168
3956.176758 69.170
3956.542969 69.172
3956.909180 69.174
3957.275391 69.176
3957.641602 69.178
3958.007812 69.180
3958.374023 69.182
3958.740234 69.184
3959.106445 69.186
3959.472656 69.188
3959.838867 69.190
3960.205078 69.192
3960.571289 69.194
3960.937500 69.196
3961.303711 69.198
3961.669922 69.200
3962.036133 69.202
3962.402344 69.204
3962.768555 69.206
3963.134766 69.208
3963.500977 69.210
3963.867188 69.212
3964.233398 69.214
3964.599609 69.216
3964.965820 69.218
3965.332031 69.220
3965.698242 69.222
3966.064453 69.224
3966.430664 69.226
3966.796875 69.228
3967.163086 69.231
3967.529297 69.233
3967.895508 69.235
3968.261719 69.237
3968.627930 69.239
3968.994141 69.241
3969.360352 69.243
3969.726562 69.245
3970.092773 69.247
3970.458984 69.249
3970.825195 69.251
3971.191406 69.254
3971.557617 69.256
3971.923828 69.257
3972.290039 69.260
3972.656250 69.262
3973.022461 69.264
3973.388672 69.266
3973.754883 69.268
3974.121094 69.270
3974.487305 69.272
3974.853516 69.274
3975.219727 69.277
3975.585938 69.279
3975.952148 69.281
3976.318359 69.283
3976.684570 69.285
3977.050781 69.287
3977.416992 69.289
3977.783203 69.291
3978.149414 69.293
3978.515625 69.295
3978.881836 69.297
3979.248047 69.300
3979.614258 69.302
3979.980469 69.304
3980.346680 69.306
3980.712891 69.308
3981.079102 69.310
3981.445312 69.312
3981.811523 69.314
3982.177734 69.316
3982.543945 69.318
3982.910156 69.321
3983.276367 69.323
3983.642578 69.325
3984.008789 69.327
3984.375000 69.329
3984.741211 69.331
3985.107422 69.333
3985.473633 69.335
3985.839844 69.337
3986.206055 69.339
3986.572266 69.342
3986.938477 69.344
3987.304688 69.346
3987.670898 69.348
3988.037109 69.350
3988.403320 69.352
3988.769531 69.354
3989.135742 69.356
3989.501953 69.359
3989.868164 69.360
3990.234375 69.363
3990.600586 69.365
3990.966797 69.367
3991.333008 69.369
3991.699219 69.371
3992.065430 69.373
3992.431641 69.376
3992.797852 69.378
3993.164062 69.380
3993.530273 69.382
3993.896484 69.384
3994.262695 69.386
3994.628906 69.388
3994.995117 69.390
3995.361328 69.393
3995.727539 69.395
3996.093750 69.397
3996.459961 69.399
3996.826172 69.401
3997.192383 69.403
3997.558594 69.405
3997.924805 69.407
3998.291016 69.410
3998.657227 69.412
3999.023438 69.414
3999.389648 69.416
3999.755859 69.418
4000.122070 69.420
4000.488281 69.423
4000.854492 69.425
4001.220703 69.427
4001.586914 69.429
4001.953125 69.431
4002.319336 69.433
4002.685547 69.435
4003.051758 69.438
4003.417969 69.440
4003.784180 69.442
4004.150391 69.444
4004.516602 69.446
4004.882812 69.448
4005.249023 69.451
4005.615234 69.453
4005.981445 69.455
4006.347656 69.457
4006.713867 69.459
4007.080078 69.461
4007.446289 69.463
4007.812500 69.465
4008.178711 69.467
4008.544922 69.470
4008.911133 69.472
4009.277344 69.474
4009.643555 69.476
4010.009766 69.478
4010.375977 69.480
4010.742188 69.482
4011.108398 69.485
4011.474609 69.487
4011.840820 69.489
4012.207031 69.491
4012.573242 69.493
4012.939453 69.495
4013.305664 69.497
4013.671875 69.499
4014.038086 69.501
4014.404297 69.503
4014.770508 69.506
4015.136719 69.508
4015.502930 69.510
4015.869141 69.512
4016.235352 69.514
4016.601562 69.516
4016.967773 69.518
4017.333984 69.520
4017.700195 69.522
4018.066406 69.524
4018.432617 69.527
4018.798828 69.529
4019.165039 69.531
4019.531250 69.533
4019.897461 69.535
4020.263672 69.537
4020.629883 69.539
4020.996094 69.541
4021.362305 69.544
4021.728516 69.546
4022.094727 69.548
4022.460938 69.550
4022.827148 69.552
4023.193359 69.554
4023.559570 69.556
4023.925781 69.558
4024.291992 69.560
4024.658203 69.562
4025.024414 69.565
4025.390625 69.567
4025.756836 69.569
4026.123047 69.571
4026.489258 69.573
4026.855469 69.575
4027.221680 69.577
4027.587891 69.579
4027.954102 69.581
4028.320312 69.583
4028.686523 69.585
4029.052734 69.588
4029.418945 69.590
4029.785156 69.592
4030.151367 69.594
4030.517578 69.596
4030.883789 69.598
4031.250000 69.600
4031.616211 69.602
4031.982422 69.604
4032.348633 69.606
4032.714844 69.608
4033.081055 69.611
4033.447266 69.613
4033.813477 69.615
4034.179688 69.617
4034.545898 69.619
4034.912109 69.621
4035.278320 69.623
4035.644531 69.625
4036.010742 69.627
4036.376953 69.629
4036.743164 69.631
4037.109375 69.633
4037.475586 69.635
4037.841797 69.637
4038.208008 69.639
4038.574219 69.641
4038.940430 69.643
4039.306641 69.645
4039.672852 69.647
4040.039062 69.649
4040.405273 69.651
4040.771484 69.653
4041.137695 69.656
4041.503906 69.658
4041.870117 69.659
4042.236328 69.661
4042.602539 69.663
4042.968750 69.665
4043.334961 69.668
4043.701172 69.669
4044.067383 69.671
4044.433594 69.673
4044.799805 69.675
4045.166016 69.678
4045.532227 69.680
4045.898438 69.681
4046.264648 69.683
4046.630859 69.685
4046.997070 69.687
4047.363281 69.690
4047.729492 69.691
4048.095703 69.693
4048.461914 69.695
4048.828125 69.697
4049.194336 69.699
4049.560547 69.701
4049.926758 69.703
4050.292969 69.705
4050.659180 69.707
4051.025391 69.709
4051.391602 69.711
4051.757812 69.713
4052.124023 69.715
4052.490234 69.717
4052.856445 69.719
4053.222656 69.721
4053.588867 69.723
4053.955078 69.725
4054.321289 69.727
4054.687500 69.729
4055.053711 69.731
4055.419922 69.733
4055.786133 69.735
4056.152344 69.737
4056.518555 69.739
4056.884766 69.741
4057.250977 69.743
4057.617188 69.744
4057.983398 69.746
4058.349609 69.748
4058.715820 69.750
4059.082031 69.752
4059.448242 69.754
4059.814453 69.756
4060.180664 69.758
4060.546875 69.760
4060.913086 69.762
4061.279297 69.764
4061.645508 69.766
4062.011719 69.767
4062.377930 69.769
4062.744141 69.771
4063.110352 69.773
4063.476562 69.775
4063.842773 69.777
4064.208984 69.779
4064.575195 69.781
4064.941406 69.783
4065.307617 69.785
4065.673828 69.786
4066.040039 69.788
4066.406250 69.790
4066.772461 69.792
4067.138672 69.794
4067.504883 69.796
4067.871094 69.797
4068.237305 69.799
4068.603516 69.801
4068.969727 69.803
4069.335938 69.805
4069.702148 69.807
4070.068359 69.808
4070.434570 69.810
4070.800781 69.812
4071.166992 69.814
4071.533203 69.816
4071.899414 69.818
4072.265625 69.819
4072.631836 69.821
4072.998047 69.823
4073.364258 69.825
4073.730469 69.827
4074.096680 69.828
4074.462891 69.830
4074.829102 69.832
4075.195312 69.834
4075.561523 69.836
4075.927734 69.837
4076.293945 69.839
4076.660156 69.841
4077.026367 69.843
4077.392578 69.845
4077.758789 69.846
4078.125000 69.848
4078.491211 69.850
4078.857422 69.851
4079.223633 69.853
4079.589844 69.855
4079.956055 69.857
4080.322266 69.859
4080.688477 69.860
4081.054688 69.862
4081.420898 69.864
4081.787109 69.865
4082.153320 69.867
4082.519531 69.869
4082.885742 69.871
4083.251953 69.873
4083.618164 69.874
4083.984375 69.876
4084.350586 69.878
4084.716797 69.879
4085.083008 69.881
4085.449219 69.883
4085.815430 69.884
4086.181641 69.886
4086.547852 69.888
4086.914062 69.890
4087.280273 69.891
4087.646484 69.893
4088.012695 69.895
4088.378906 69.896
4088.745117 69.898
4089.111328 69.900
4089.477539 69.901
4089.843750 69.903
4090.209961 69.905
4090.576172 69.906
4090.942383 69.908
4091.308594 69.910
4091.674805 69.911
4092.041016 69.913
4092.407227 69.915
4092.773438 69.916
4093.139648 69.918
4093.505859 69.920
4093.872070 69.921
4094.238281 69.923
4094.604492 69.924
4094.970703 69.926
4095.336914 69.928
4095.703125 69.929
4096.069336 69.931
4096.435547 69.932
4096.801758 69.934
4097.167969 69.936
4097.534180 69.937
4097.900391 69.939
4098.266602 69.940
4098.632812 69.942
4098.999023 69.944
4099.365234 69.945
4099.731445 69.947
4100.097656 69.948
4100.463867 69.950
4100.830078 69.951
4101.196289 69.953
4101.562500 69.954
4101.928711 69.956
4102.294922 69.958
4102.661133 69.959
4103.027344 69.961
4103.393555 69.962
4103.759766 69.964
4104.125977 69.965
4104.492188 69.967
4104.858398 69.968
4105.224609 69.970
4105.590820 69.971
4105.957031 69.973
4106.323242 69.974
4106.689453 69.976
4107.055664 69.977
4107.421875 69.979
4107.788086 69.980
4108.154297 69.982
4108.520508 69.983
4108.886719 69.985
4109.252930 69.986
4109.619141 69.988
4109.985352 69.989
4110.351562 69.991
4110.717773 69.992
4111.083984 69.994
4111.450195 69.995
4111.816406 69.996
4112.182617 69.998
4112.548828 69.999
4112.915039 70.001
4113.281250 70.002
4113.647461 70.004
4114.013672 70.005
4114.379883 70.006
4114.746094 70.008
4115.112305 70.009
4115.478516 70.011
4115.844727 70.012
4116.210938 70.014
4116.577148 70.015
4116.943359 70.016
4117.309570 70.018
4117.675781 70.019
4118.041992 70.020
4118.408203 70.022
4118.774414 70.023
4119.140625 70.025
4119.506836 70.026
4119.873047 70.027
4120.239258 70.029
4120.605469 70.030
4120.971680 70.031
4121.337891 70.033
4121.704102 70.034
4122.070312 70.035
4122.436523 70.037
4122.802734 70.038
4123.168945 70.040
4123.535156 70.041
4123.901367 70.042
4124.267578 70.044
4124.633789 70.045
4125.000000 70.046
4125.366211 70.048
4125.732422 70.049
4126.098633 70.050
4126.464844 70.051
4126.831055 70.053
4127.197266 70.054
4127.563477 70.055
4127.929688 70.056
4128.295898 70.058
4128.662109 70.059
4129.028320 70.060
4129.394531 70.062
4129.760742 70.063
4130.126953 70.064
4130.493164 70.065
4130.859375 70.067
4131.225586 70.068
4131.591797 70.069
4131.958008 70.070
4132.324219 70.072
4132.690430 70.073
4133.056641 70.074
4133.422852 70.075
4133.789062 70.076
4134.155273 70.078
4134.521484 70.079
4134.887695 70.080
4135.253906 70.081
4135.620117 70.082
4135.986328 70.084
4136.352539 70.085
4136.718750 70.086
4137.084961 70.087
4137.451172 70.088
4137.817383 70.089
4138.183594 70.091
4138.549805 70.092
4138.916016 70.093
4139.282227 70.094
4139.648438 70.095
4140.014648 70.096
4140.380859 70.098
4140.747070 70.099
4141.113281 70.100
4141.479492 70.101
4141.845703 70.102
4142.211914 70.103
4142.578125 70.104
4142.944336 70.106
4143.310547 70.107
4143.676758 70.108
4144.042969 70.109
4144.409180 70.110
4144.775391 70.111
4145.141602 70.112
4145.507812 70.113
4145.874023 70.114
4146.240234 70.115
4146.606445 70.116
4146.972656 70.118
4147.338867 70.119
4147.705078 70.120
4148.071289 70.121
4148.437500 70.122
4148.803711 70.123
4149.169922 70.124
4149.536133 70.125
4149.902344 70.126
4150.268555 70.127
4150.634766 70.128
4151.000977 70.129
4151.367188 70.130
4151.733398 70.131
4152.099609 70.132
4152.465820 70.133
4152.832031 70.134
4153.198242 70.135
4153.564453 70.136
4153.930664 70.137
4154.296875 70.138
4154.663086 70.139
4155.029297 70.140
4155.395508 70.141
4155.761719 70.142
4156.127930 70.143
4156.494141 70.144
4156.860352 70.145
4157.226562 70.146
4157.592773 70.147
4157.958984 70.148
4158.325195 70.149
4158.691406 70.150
4159.057617 70.151
4159.423828 70.152
4159.790039 70.153
4160.156250 70.154
4160.522461 70.154
4160.888672 70.155
4161.254883 70.156
4161.621094 70.157
4161.987305 70.158
4162.353516 70.159
4162.719727 70.160
4163.085938 70.161
4163.452148 70.162
4163.818359 70.163
4164.184570 70.163
4164.550781 70.164
4164.916992 70.165
4165.283203 70.166
4165.649414 70.167
4166.015625 70.168
4166.381836 70.169
4166.748047 70.170
4167.114258 70.171
4167.480469 70.171
4167.846680 70.172
4168.212891 70.173
4168.579102 70.174
4168.945312 70.175
4169.311523 70.176
4169.677734 70.176
4170.043945 70.177
4170.410156 70.178
4170.776367 70.179
4171.142578 70.180
4171.508789 70.180
4171.875000 70.181
4172.241211 70.182
4172.607422 70.183
4172.973633 70.184
4173.339844 70.184
4173.706055 70.185
4174.072266 70.186
4174.438477 70.187
4174.804688 70.187
4175.170898 70.188
4175.537109 70.189
4175.903320 70.190
4176.269531 70.190
4176.635742 70.191
4177.001953 70.192
4177.368164 70.193
4177.734375 70.193
4178.100586 70.194
4178.466797 70.195
4178.833008 70.196
4179.199219 70.196
4179.565430 70.197
4179.931641 70.198
4180.297852 70.199
4180.664062 70.199
4181.030273 70.200
4181.396484 70.201
4181.762695 70.201
4182.128906 70.202
4182.495117 70.203
4182.861328 70.203
4183.227539 70.204
4183.593750 70.205
4183.959961 70.205
4184.326172 70.206
4184.692383 70.207
4185.058594 70.207
4185.424805 70.208
4185.791016 70.209
4186.157227 70.209
4186.523438 70.210
4186.889648 70.211
4187.255859 70.211
4187.622070 70.212
4187.988281 70.213
4188.354492 70.213
4188.720703 70.214
4189.086914 70.215
4189.453125 70.215
4189.819336 70.216
4190.185547 70.216
4190.551758 70.217
4190.917969 70.218
4191.284180 70.218
4191.650391 70.219
4192.016602 70.219
4192.382812 70.220
4192.749023 70.220
4193.115234 70.221
4193.481445 70.222
4193.847656 70.222
4194.213867 70.223
4194.580078 70.223
4194.946289 70.224
4195.312500 70.225
4195.678711 70.225
4196.044922 70.226
4196.411133 70.226
4196.777344 70.227
4197.143555 70.227
4197.509766 70.228
4197.875977 70.228
4198.242188 70.229
4198.608398 70.229
4198.974609 70.230
4199.340820 70.230
4199.707031 70.231
4200.073242 70.231
4200.439453 70.232
4200.805664 70.232
4201.171875 70.233
4201.538086 70.233
4201.904297 70.234
4202.270508 70.234
4202.636719 70.235
4203.002930 70.235
4203.369141 70.236
4203.735352 70.236
4204.101562 70.237
4204.467773 70.237
4204.833984 70.237
4205.200195 70.238
4205.566406 70.238
4205.932617 70.239
4206.298828 70.239
4206.665039 70.240
4207.031250 70.240
4207.397461 70.241
4207.763672 70.241
4208.129883 70.241
4208.496094 70.242
4208.862305 70.242
4209.228516 70.243
4209.594727 70.243
4209.960938 70.243
4210.327148 70.244
4210.693359 70.244
4211.059570 70.245
4211.425781 70.245
4211.791992 70.245
4212.158203 70.246
4212.524414 70.246
4212.890625 70.247
4213.256836 70.247
4213.623047 70.247
4213.989258 70.248
4214.355469 70.248
4214.721680 70.248
4215.087891 70.249
4215.454102 70.249
4215.820312 70.250
4216.186523 70.250
4216.552734 70.250
4216.918945 70.251
4217.285156 70.251
4217.651367 70.251
4218.017578 70.252
4218.383789 70.252
4218.750000 70.252
4219.116211 70.253
4219.482422 70.253
4219.848633 70.253
4220.214844 70.254
4220.581055 70.254
4220.947266 70.254
4221.313477 70.255
4221.679688 70.255
4222.045898 70.255
4222.412109 70.255
4222.778320 70.256
4223.144531 70.256
4223.510742 70.256
4223.876953 70.257
4224.243164 70.257
4224.609375 70.257
4224.975586 70.257
4225.341797 70.258
4225.708008 70.258
4226.074219 70.258
4226.440430 70.258
4226.806641 70.259
4227.172852 70.259
4227.539062 70.259
4227.905273 70.259
4228.271484 70.260
4228.637695 70.260
4229.003906 70.260
4229.370117 70.261
4229.736328 70.261
4230.102539 70.261
4230.468750 70.261
4230.834961 70.261
4231.201172 70.262
4231.567383 70.262
4231.933594 70.262
4232.299805 70.262
4232.666016 70.262
4233.032227 70.263
4233.398438 70.263
4233.764648 70.263
4234.130859 70.263
4234.497070 70.263
4234.863281 70.263
4235.229492 70.264
4235.595703 70.264
4235.961914 70.264
4236.328125 70.264
4236.694336 70.264
4237.060547 70.265
4237.426758 70.265
4237.792969 70.265
4238.159180 70.265
4238.525391 70.265
4238.891602 70.265
4239.257812 70.266
4239.624023 70.266
4239.990234 70.266
4240.356445 70.266
4240.722656 70.266
4241.088867 70.266
4241.455078 70.266
4241.821289 70.266
4242.187500 70.266
4242.553711 70.266
4242.919922 70.267
4243.286133 70.267
4243.652344 70.267
4244.018555 70.267
4244.384766 70.267
4244.750977 70.267
4245.117188 70.267
4245.483398 70.267
4245.849609 70.267
4246.215820 70.268
4246.582031 70.268
4246.948242 70.268
4247.314453 70.268
4247.680664 70.268
4248.046875 70.268
4248.413086 70.268
4248.779297 70.268
4249.145508 70.268
4249.511719 70.268
4249.877930 70.268
4250.244141 70.268
4250.610352 70.268
4250.976562 70.269
4251.342773 70.269
4251.708984 70.269
4252.075195 70.269
4252.441406 70.269
4252.807617 70.269
4253.173828 70.269
4253.540039 70.269
4253.906250 70.269
4254.272461 70.269
4254.638672 70.269
4255.004883 70.269
4255.371094 70.269
4255.737305 70.269
4256.103516 70.269
4256.469727 70.269
4256.835938 70.269
4257.202148 70.269
4257.568359 70.269
4257.934570 70.269
4258.300781 70.269
4258.666992 70.269
4259.033203 70.269
4259.399414 70.269
4259.765625 70.269
4260.131836 70.269
4260.498047 70.269
4260.864258 70.269
4261.230469 70.269
4261.596680 70.269
4261.962891 70.269
4262.329102 70.269
4262.695312 70.269
4263.061523 70.269
4263.427734 70.269
4263.793945 70.269
4264.160156 70.269
4264.526367 70.269
4264.892578 70.269
4265.258789 70.269
4265.625000 70.269
4265.991211 70.268
4266.357422 70.268
4266.723633 70.268
4267.089844 70.268
4267.456055 70.268
4267.822266 70.268
4268.188477 70.268
4268.554688 70.268
4268.920898 70.268
4269.287109 70.268
4269.653320 70.268
4270.019531 70.268
4270.385742 70.268
4270.751953 70.267
4271.118164 70.267
4271.484375 70.267
4271.850586 70.267
4272.216797 70.267
4272.583008 70.267
4272.949219 70.267
4273.315430 70.267
4273.681641 70.267
4274.047852 70.267
4274.414062 70.266
4274.780273 70.266
4275.146484 70.266
4275.512695 70.266
4275.878906 70.266
4276.245117 70.266
4276.611328 70.266
4276.977539 70.266
4277.343750 70.266
4277.709961 70.265
4278.076172 70.265
4278.442383 70.265
4278.808594 70.265
4279.174805 70.265
4279.541016 70.265
4279.907227 70.265
4280.273438 70.264
4280.639648 70.264
4281.005859 70.264
4281.372070 70.264
4281.738281 70.264
4282.104492 70.264
4282.470703 70.264
4282.836914 70.263
4283.203125 70.263
4283.569336 70.263
4283.935547 70.263
4284.301758 70.263
4284.667969 70.263
4285.034180 70.262
4285.400391 70.262
4285.766602 70.262
4286.132812 70.262
4286.499023 70.262
4286.865234 70.262
4287.231445 70.261
4287.597656 70.261
4287.963867 70.261
